8539.837711 0.993633  0.000987  -1.84  -2.74  1.51 14.25    66.34    40.00
8539.838382 0.996327  0.000999  -1.63  -3.43  1.52 15.06    66.78    40.00
8539.839055 0.994878  0.001006  -0.10  -3.44  1.53 14.34    66.85    40.00
8539.839723 0.993838  0.001005   0.44   1.57  1.53 14.67    66.80    40.00
8539.840389 0.995867  0.001017   0.19   0.99  1.54 15.19    67.25    40.00
8539.841060 0.997503  0.001028   0.05  -0.82  1.55 14.00    67.50    40.00
8539.841706 0.995810  0.001027   1.86  -0.24  1.55 15.07    67.68    40.00
8539.842393 0.997808  0.001038   0.77   3.07  1.56 14.21    68.02    40.00
8539.843062 0.997587  0.001038   1.48   1.45  1.56 14.98    68.21    40.00
8539.843729 0.998594  0.001049  -1.33  -0.55  1.57 13.88    68.35    40.00
8539.844398 0.997282  0.001057   0.44  -1.19  1.58 14.85    68.57    40.00
8539.845074 0.998729  0.001059   1.34  -0.75  1.58 15.38    69.29    40.00
8539.845741 0.997852  0.001068   2.70  -1.64  1.59 15.63    69.92    40.00
8539.846412 0.999038  0.001079  -1.40   0.84  1.60 13.80    70.08    40.00
8539.847111 0.999418  0.001089   0.81   0.74  1.61 15.05    70.56    40.00
8539.847758 0.997872  0.001088   1.02   0.21  1.61 14.43    70.65    40.00
8539.848423 1.002084  0.001102   2.52  -0.72  1.62 12.94    71.00    40.00
8539.849091 1.003076  0.001113  -1.23   0.05  1.63 13.08    71.41    40.00
8539.849760 0.999081  0.001109   0.44  -0.37  1.63 13.40    71.73    40.00
8539.850429 1.001580  0.001122  -1.12   0.01  1.64 13.58    71.78    40.00
8539.851100 1.001547  0.001133   0.60  -2.12  1.65 14.89    72.08    40.00
8539.851766 0.999978  0.001141  -0.43   0.74  1.66 14.05    71.89    40.00
8539.852410 0.999388  0.001141   1.65  -0.87  1.66 14.78    72.21    40.00
8539.853109 1.001031  0.001154   0.99  -1.94  1.67 14.65    72.26    40.00
8539.853759 0.998190  0.001160   2.95  -1.73  1.68 14.23    72.62    40.00
8539.854424 1.000563  0.001173  -0.05   2.25  1.69 13.80    72.31    40.00
8539.855116 0.999831  0.001183   0.44   1.79  1.70 13.53    72.46    40.00
8539.855788 0.997787  0.001180  -0.47  -0.04  1.70 13.93    72.66    40.00
8539.856450 1.002417  0.001196   0.79  -1.82  1.71 13.04    73.04    40.00
8539.857101 0.999164  0.001203  -1.37   0.10  1.72 13.97    73.22    40.00
8539.857793 1.003201  0.001219   0.77  -0.83  1.73 13.90    73.59    40.00
8539.858460 0.998797  0.001225  -0.46  -0.92  1.74 14.61    73.79    40.00
8539.859128 0.998487  0.001235   1.27  -1.61  1.75 14.21    74.24    40.00
8539.859797 1.001316  0.001250  -0.25   1.37  1.76 14.19    74.55    40.00
8539.860469 0.999050  0.001247   2.22  -0.35  1.76 13.98    74.56    40.00
8539.861142 1.002017  0.001262   0.26   0.30  1.77 14.10    75.42    40.00
8539.861815 1.000258  0.001270   1.34  -0.93  1.78 14.37    75.70    40.00
8539.862482 0.997618  0.001279  -2.42  -0.08  1.79 14.44    75.84    40.00
8539.863145 0.998845  0.001291   0.07  -0.64  1.80 14.31    76.17    40.00
8539.863822 1.000021  0.001304  -0.13   0.32  1.81 14.32    76.30    40.00
8539.864484 0.999414  0.001314   1.69  -1.09  1.82 13.87    76.46    40.00
8539.865162 0.998612  0.001324   0.26  -0.41  1.83 14.31    76.40    40.00
8539.865831 1.000270  0.001338   2.38  -1.23  1.84 14.39    76.67    40.00
8539.866501 0.998592  0.001347  -0.00   0.79  1.85 13.62    76.67    40.00
8539.867163 0.999130  0.001360   3.11  -0.34  1.86 13.61    76.77    40.00
8539.867830 0.998114  0.001370  -0.65   0.55  1.87 12.89    77.06    40.00
8539.868503 1.002551  0.001387   2.83  -1.42  1.88 12.88    77.30    40.00
8539.869170 0.999088  0.001395  -0.49  -0.32  1.89 13.99    77.49    40.00
8539.869858 1.001093  0.001421   3.54  -0.90  1.91 13.01    77.67    40.00
8539.870507 0.999794  0.001431   0.28   0.67  1.92 13.24    78.14    40.00
8539.871177 0.998043  0.001440   3.06  -0.66  1.93 13.63    78.31    40.00
8539.871850 1.003367  0.001460   0.55   0.13  1.94 13.88    78.66    40.00
8539.872515 1.003480  0.001472   2.25  -0.27  1.95 12.86    79.13    40.00
8539.873187 1.001462  0.001481  -0.46   1.66  1.96 14.14    79.04    40.00
8539.873851 1.000344  0.001492   2.17  -0.30  1.97 13.39    79.45    40.00
8539.874517 1.000332  0.001517  -0.72  -0.23  1.99 14.46    79.50    40.00
8539.875182 1.001698  0.001531   1.89  -1.42  2.00 14.01    79.98    40.00
8539.875849 0.997499  0.001537  -0.49   1.08  2.01 13.36    79.89    40.00
8539.876522 0.998955  0.001552   2.00  -0.28  2.02 13.34    80.51    40.00
8539.877189 1.000971  0.001580  -0.25   0.35  2.04 13.56    80.80    40.00
8539.877855 1.002369  0.001595   2.55  -1.83  2.05 14.31    81.54    40.00
8539.878526 1.001130  0.001605   0.37  -0.10  2.06 13.51    81.78    40.00
8539.879197 0.998764  0.001627   3.17  -0.55  2.08 14.10    82.13    40.00
8539.879865 0.998899  0.001640  -0.34   1.34  2.09 14.32    82.06    40.00
8539.880529 0.998239  0.001652   4.40  -1.40  2.10 14.21    82.69    40.00
8539.881204 1.002014  0.001684  -0.38   0.00  2.12 13.12    83.25    40.00
8539.882008 0.998997  0.001692   3.80  -2.32  2.13 14.50    83.75    40.00
8539.882812 1.001373  0.001722   0.49  -0.44  2.15 13.45    84.37    40.00
8539.883484 0.999716  0.001746   4.49  -2.74  2.17 13.81    84.71    40.00
8539.884153 0.998448  0.001757  -1.70  -0.03  2.18 14.58    85.34    40.00
8539.884822 0.998477  0.001783   2.22  -1.32  2.20 13.67    86.00    40.00
8539.885489 0.999660  0.001799  -0.53   1.81  2.21 14.42    86.79    40.00
8539.886160 1.000173  0.001827   4.38  -0.16  2.23 14.11    87.32    40.00
8539.886833 0.998811  0.001852  -1.37   1.88  2.25 14.12    88.08    40.00
8539.887501 0.996088  0.001860   4.15  -0.93  2.26 14.24    88.94    40.00
8539.888171 1.003418  0.001901   0.15   0.18  2.28 13.81    89.92    40.00
8539.888833 1.002430  0.001927   4.74  -3.21  2.30 14.24    91.31    40.00
8539.889506 0.997729  0.001932  -1.09   0.51  2.31 13.34    92.48    40.00
8539.890184 0.993582  0.001952   3.37  -2.52  2.33 13.22    94.66    40.00
8539.890846 0.998350  0.001990  -0.28   0.57  2.35 14.51    96.23    40.00
8539.891507 1.002609  0.002027   4.52  -1.97  2.37 14.03    98.73    40.00
8539.892186 0.999215  0.002048  -1.83   0.29  2.39 14.33   101.06    40.00
8539.892852 0.998193  0.002061   2.27  -2.45  2.40 13.80   103.80    40.00
8539.893520 1.000636  0.002095  -1.96   1.39  2.42 14.08   107.57    40.00
8539.894195 0.997206  0.002117   2.11  -0.31  2.44 14.45   111.20    40.00
8539.894860 1.002218  0.002157  -4.17   3.45  2.46 14.29   115.64    40.00
8539.895528 1.000970  0.002184   0.03   1.23  2.48 14.48   121.15    40.00
8539.896199 1.001577  0.002215  -2.78   2.24  2.50 14.38   128.02    40.00
8539.896866 1.001274  0.002244  -0.58   1.29  2.52 13.13   135.35    40.00
8539.897676 0.999017  0.002285  -1.33   1.42  2.55 14.79   146.95    40.00
8539.898342 1.001687  0.002321   1.08  -0.40  2.57 14.35   158.51    40.00
8539.899013 0.993354  0.002332  -2.52   0.95  2.59 14.69   172.41    40.00
8539.899678 0.999253  0.002392  -0.77  -0.83  2.62 14.56   189.56    40.00
8539.900350 0.997072  0.002419  -3.08   2.37  2.64 14.73   210.12    40.00
8539.901019 0.998517  0.002453  -1.39   2.64  2.66 15.64   234.53    40.00
