# time-2450000 flux       flux_err  
8001.11166452 1.00025821 0.00009307
8001.13209660 1.00035552 0.00009307
8001.17296075 1.00061710 0.00009307
8001.19339282 1.00079252 0.00009307
8001.21382499 1.00085315 0.00009307
8001.23425697 1.00102141 0.00009307
8001.25468904 1.00105826 0.00009307
8001.27512121 1.00116481 0.00009307
8001.29555319 1.00125769 0.00009307
8001.31598526 1.00133091 0.00009307
8001.33641743 1.00143898 0.00009307
8001.35684940 1.00164218 0.00009307
8001.37728147 1.00171975 0.00009307
8001.39771364 1.00187747 0.00009307
8001.41814561 1.00183789 0.00009307
8001.43857768 1.00200272 0.00009307
8001.45900985 1.00215831 0.00009307
8001.47944192 1.00214671 0.00009307
8001.49987389 1.00234532 0.00009307
8001.52030606 1.00231711 0.00009307
8001.54073812 1.00219829 0.00009307
8001.56117009 1.00222715 0.00009307
8001.58160226 1.00231123 0.00009307
8001.60203433 1.00260236 0.00009307
8001.62246649 1.00285159 0.00009307
8001.64289846 1.00291284 0.00009307
8001.66333052 1.00294836 0.00009307
8001.68376269 1.00308752 0.00009307
8001.70419465 1.00307459 0.00009307
8001.72462671 1.00317073 0.00009307
8001.74505888 1.00316712 0.00009307
8001.76549084 1.00325011 0.00009307
8001.78592290 1.00333002 0.00009307
8001.80635497 1.00330062 0.00009307
8001.82678703 1.00341775 0.00009307
8001.84721909 1.00344673 0.00009307
8001.86765115 1.00422759 0.00009307
8001.88808321 1.00346473 0.00009307
8001.90851527 1.00356486 0.00009307
8001.92894733 1.00355703 0.00009307
8001.94937939 1.00348896 0.00009307
8001.96981145 1.00352532 0.00009307
8001.99024361 1.00358633 0.00009307
8002.01067557 1.00360820 0.00009307
8002.03110763 1.00360829 0.00009307
8002.05153978 1.00361738 0.00009307
8002.07197174 1.00361988 0.00009307
8002.09240380 1.00358417 0.00009307
8002.11283595 1.00368089 0.00009307
8002.13326791 1.00359529 0.00009307
8002.15369997 1.00367181 0.00009307
8002.17413212 1.00373058 0.00009307
8002.19456408 1.00360370 0.00009307
8002.21499623 1.00370460 0.00009307
8002.23542828 1.00370202 0.00009307
8002.25586024 1.00361107 0.00009307
8002.27629239 1.00352763 0.00009307
8002.29672444 1.00347316 0.00009307
8002.31715650 1.00345363 0.00009307
8002.35802060 1.00341042 0.00009307
8002.37845265 1.00343658 0.00009307
8002.39888470 1.00330787 0.00009307
8002.41931675 1.00326764 0.00009307
8002.43974880 1.00321284 0.00009307
8002.46018095 1.00313396 0.00009307
8002.48061290 1.00309503 0.00009307
8002.50104495 1.00309357 0.00009307
8002.52147700 1.00302865 0.00009307
