8289.568965     	-9632.600000    	1.600000        	7638.700000     	31.600000       	0.684500        	0.005500        	0.475900        	0.001700        	0.165200        	0.000700        
8289.677199     	-9638.000000    	1.500000        	7648.700000     	33.500000       	0.688000        	0.006300        	0.484800        	0.001600        	0.164600        	0.000600        
8290.582761     	-9663.800000    	1.800000        	7623.700000     	57.500000       	0.695100        	0.007100        	0.482000        	0.001900        	0.166100        	0.000800        
8290.655257     	-9665.900000    	1.700000        	7621.300000     	63.900000       	0.684100        	0.005900        	0.490000        	0.001900        	0.168000        	0.000700        
8291.593351     	-9652.200000    	2.300000        	7603.200000     	26.000000       	0.637600        	0.009900        	0.470800        	0.002400        	0.168700        	0.001000        
8291.671066     	-9648.900000    	2.000000        	7607.600000     	39.300000       	0.691500        	0.008800        	0.479200        	0.002000        	0.167000        	0.000800        
8292.565666     	-9653.500000    	2.200000        	7621.400000     	38.200000       	0.648900        	0.008000        	0.460400        	0.002300        	0.165500        	0.000900        
8292.626137     	-9660.600000    	2.100000        	7609.500000     	40.500000       	0.643300        	0.008100        	0.455100        	0.002200        	0.164800        	0.000900        
8293.576438     	-9678.600000    	1.700000        	7601.500000     	59.200000       	0.650500        	0.006100        	0.451500        	0.001800        	0.166200        	0.000700        
8293.637893     	-9680.100000    	2.400000        	7609.500000     	45.500000       	0.610600        	0.010500        	0.447300        	0.002400        	0.167700        	0.001000        
8294.592417     	-9659.200000    	2.100000        	7554.000000     	20.700000       	0.609100        	0.007800        	0.437400        	0.002200        	0.167400        	0.000900        
8295.563698     	-9617.400000    	2.200000        	7582.400000     	-0.800000       	0.658100        	0.008000        	0.458000        	0.002400        	0.165200        	0.001000        
8295.633995     	-9618.100000    	2.200000        	7585.200000     	-3.900000       	0.665400        	0.008300        	0.457000        	0.002400        	0.165700        	0.001000        
8298.532728     	-9641.900000    	2.200000        	7643.100000     	46.900000       	0.692000        	0.008600        	0.491700        	0.002400        	0.171400        	0.001000        
8298.707242     	-9641.600000    	1.900000        	7649.400000     	37.200000       	0.713900        	0.008700        	0.482400        	0.001900        	0.167300        	0.000800        
8299.555113     	-9657.900000    	1.900000        	7667.600000     	50.700000       	0.698700        	0.007000        	0.477900        	0.002000        	0.166200        	0.000800        
8299.703065     	-9664.300000    	2.700000        	7663.400000     	51.500000       	0.668600        	0.013700        	0.480200        	0.002600        	0.170800        	0.001100        
8301.657813     	-9642.400000    	4.300000        	7580.100000     	37.800000       	0.643000        	0.022500        	0.485000        	0.004000        	0.172400        	0.001700        
8306.580309     	-9609.900000    	2.600000        	7649.000000     	2.900000        	0.680700        	0.011400        	0.479700        	0.002700        	0.165200        	0.001100        
8307.532806     	-9632.700000    	2.100000        	7666.000000     	40.700000       	0.721200        	0.008300        	0.490900        	0.002300        	0.164500        	0.000900        
8307.647311     	-9634.200000    	1.800000        	7660.300000     	40.500000       	0.720700        	0.008200        	0.493800        	0.001900        	0.164000        	0.000700        
8308.482628     	-9647.400000    	1.800000        	7654.000000     	33.600000       	0.737300        	0.006400        	0.486200        	0.002000        	0.163800        	0.000800        
8308.622038     	-9643.800000    	1.800000        	7663.700000     	34.900000       	0.706300        	0.007500        	0.487600        	0.001900        	0.163400        	0.000800        
8309.476936     	-9661.400000    	1.500000        	7666.300000     	51.700000       	0.713000        	0.004500        	0.489400        	0.001600        	0.164500        	0.000600        
8309.692694     	-9662.600000    	1.800000        	7649.900000     	50.300000       	0.685900        	0.008600        	0.482700        	0.001800        	0.162400        	0.000700        
8310.508463     	-9661.200000    	1.500000        	7618.500000     	52.500000       	0.698900        	0.005100        	0.474200        	0.001600        	0.164300        	0.000600        
8310.702347     	-9655.100000    	2.700000        	7621.900000     	48.500000       	0.689600        	0.014900        	0.463900        	0.002600        	0.161500        	0.001100        
8311.476093     	-9637.300000    	1.700000        	7636.500000     	40.300000       	0.685100        	0.005600        	0.464000        	0.001800        	0.164200        	0.000700        
8311.656703     	-9640.900000    	2.100000        	7632.900000     	44.400000       	0.675800        	0.009700        	0.457600        	0.002000        	0.163700        	0.000800        
8312.494644     	-9668.400000    	1.600000        	7616.300000     	69.000000       	0.649400        	0.005700        	0.456100        	0.001700        	0.162300        	0.000700        
8312.679583     	-9678.400000    	2.000000        	7615.200000     	76.200000       	0.653400        	0.009300        	0.455400        	0.001900        	0.161700        	0.000800        
8313.469633     	-9678.500000    	1.400000        	7539.500000     	69.300000       	0.632100        	0.004200        	0.454600        	0.001500        	0.162000        	0.000600        
8313.615501     	-9670.800000    	1.500000        	7531.000000     	65.000000       	0.622500        	0.006400        	0.451200        	0.001500        	0.161900        	0.000600        
8334.492780     	-9627.500000    	1.900000        	7598.100000     	22.300000       	0.655600        	0.008800        	0.453800        	0.001800        	0.161200        	0.000700        
8334.593454     	-9628.600000    	1.800000        	7606.100000     	26.600000       	0.658000        	0.008000        	0.462700        	0.001800        	0.160500        	0.000700        
8335.504246     	-9631.400000    	2.300000        	7591.600000     	24.700000       	0.661800        	0.012200        	0.468300        	0.002300        	0.161900        	0.000900        
8335.550121     	-9634.800000    	2.700000        	7603.100000     	18.700000       	0.661800        	0.013300        	0.470500        	0.002700        	0.161400        	0.001100        
8335.597165     	-9632.100000    	6.900000        	7580.100000     	14.500000       	0.652900        	0.046800        	0.460700        	0.005400        	0.158800        	0.002300        
8336.516243     	-9632.600000    	1.500000        	7635.600000     	24.100000       	0.692200        	0.006100        	0.481400        	0.001600        	0.162000        	0.000600        
8336.584396     	-9630.700000    	1.600000        	7643.400000     	22.100000       	0.671200        	0.007100        	0.476600        	0.001500        	0.161400        	0.000600        
8338.479294     	-9636.900000    	3.500000        	7611.700000     	26.200000       	0.709500        	0.016100        	0.477200        	0.003500        	0.163900        	0.001400        
8339.500977     	-9620.400000    	1.700000        	7653.100000     	23.300000       	0.696800        	0.006900        	0.484100        	0.001800        	0.163900        	0.000700        
8339.546204     	-9625.000000    	1.800000        	7654.400000     	26.200000       	0.713300        	0.007400        	0.488100        	0.001800        	0.164500        	0.000700        
8339.615966     	-9628.400000    	2.200000        	7646.600000     	25.500000       	0.677700        	0.010800        	0.490400        	0.002200        	0.161100        	0.000900        
8340.530240     	-9650.000000    	2.700000        	7689.400000     	34.800000       	0.711200        	0.010600        	0.488800        	0.003000        	0.165800        	0.001200        
8340.600754     	-9650.100000    	2.300000        	7675.400000     	53.100000       	0.692400        	0.010100        	0.479000        	0.002400        	0.161000        	0.001000        
8341.500273     	-9681.600000    	1.800000        	7639.500000     	91.700000       	0.704000        	0.007000        	0.488100        	0.002000        	0.162400        	0.000800        
8341.567488     	-9683.500000    	1.800000        	7634.000000     	81.000000       	0.671400        	0.007500        	0.471400        	0.001800        	0.161700        	0.000700        
8341.611581     	-9685.100000    	1.900000        	7633.400000     	90.200000       	0.657600        	0.008900        	0.468500        	0.001900        	0.160800        	0.000800        
8342.476416     	-9668.800000    	2.800000        	7545.900000     	43.500000       	0.665000        	0.010400        	0.457300        	0.003100        	0.165200        	0.001300        
8342.554614     	-9661.600000    	2.300000        	7559.200000     	47.800000       	0.639200        	0.008900        	0.455400        	0.002500        	0.160400        	0.001000        
8342.598811     	-9660.800000    	2.200000        	7557.000000     	44.600000       	0.623100        	0.009200        	0.453600        	0.002200        	0.160000        	0.000900        
8343.511314     	-9623.500000    	1.800000        	7590.200000     	14.000000       	0.651300        	0.007700        	0.462200        	0.001900        	0.163300        	0.000800        
8343.578947     	-9621.500000    	1.900000        	7601.300000     	21.100000       	0.630100        	0.009700        	0.458100        	0.001800        	0.160400        	0.000700        
8344.478535     	-9628.200000    	1.700000        	7611.600000     	35.700000       	0.686100        	0.006800        	0.476800        	0.001800        	0.162900        	0.000700        
8344.546618     	-9629.500000    	1.700000        	7617.900000     	31.000000       	0.698500        	0.007500        	0.477100        	0.001700        	0.163300        	0.000700        
8345.470162     	-9631.500000    	1.600000        	7626.100000     	23.400000       	0.684100        	0.006500        	0.484800        	0.001600        	0.164000        	0.000600        
8345.541150     	-9632.400000    	1.600000        	7625.800000     	25.700000       	0.686800        	0.006800        	0.482200        	0.001600        	0.163000        	0.000700        
8349.549276     	-9648.800000    	1.900000        	7630.600000     	40.800000       	0.693700        	0.009300        	0.481500        	0.001800        	0.161500        	0.000700        
8349.607638     	-9650.900000    	2.900000        	7631.300000     	28.900000       	0.683600        	0.015600        	0.482200        	0.002800        	0.162800        	0.001100        
8350.522687     	-9660.000000    	2.200000        	7661.500000     	43.700000       	0.702700        	0.009900        	0.476000        	0.002200        	0.161700        	0.000900        
8350.584626     	-9660.200000    	2.900000        	7665.200000     	52.300000       	0.729700        	0.015200        	0.483300        	0.002700        	0.164700        	0.001100        
8351.498576     	-9687.500000    	1.700000        	7614.400000     	83.200000       	0.646700        	0.007100        	0.464800        	0.001600        	0.162100        	0.000700        
8351.565664     	-9690.600000    	2.000000        	7596.900000     	73.600000       	0.641200        	0.009200        	0.457000        	0.001800        	0.161700        	0.000800        
8352.477705     	-9647.100000    	1.800000        	7567.000000     	30.800000       	0.667800        	0.007400        	0.460600        	0.001800        	0.163200        	0.000700        
8352.524031     	-9646.000000    	2.000000        	7558.200000     	27.600000       	0.636600        	0.008800        	0.463100        	0.002000        	0.161800        	0.000800        
8352.567846     	-9642.600000    	2.800000        	7561.200000     	26.100000       	0.647500        	0.014200        	0.451900        	0.002700        	0.161700        	0.001100        
8353.470872     	-9623.800000    	1.900000        	7623.300000     	10.900000       	0.699900        	0.007600        	0.476400        	0.002000        	0.163100        	0.000800        
8353.515578     	-9622.500000    	2.000000        	7631.400000     	9.400000        	0.685300        	0.008400        	0.470300        	0.002000        	0.162100        	0.000800        
8353.558745     	-9621.400000    	2.300000        	7628.300000     	9.400000        	0.665400        	0.010700        	0.468100        	0.002300        	0.163600        	0.000900        
8355.470330     	-9641.900000    	2.000000        	7619.400000     	43.600000       	0.676100        	0.008000        	0.479100        	0.002100        	0.163700        	0.000800        
8355.515951     	-9641.000000    	2.300000        	7628.100000     	37.400000       	0.688500        	0.010100        	0.477200        	0.002300        	0.163700        	0.000900        
8355.560159     	-9639.800000    	2.600000        	7613.600000     	43.200000       	0.685800        	0.012700        	0.483200        	0.002600        	0.164900        	0.001100        
8356.470696     	-9644.900000    	1.800000        	7616.000000     	47.000000       	0.676100        	0.007400        	0.476500        	0.001800        	0.165700        	0.000700        
8356.514187     	-9641.100000    	1.900000        	7613.000000     	48.300000       	0.678200        	0.008500        	0.474100        	0.001900        	0.163100        	0.000800        
8356.558408     	-9645.200000    	2.600000        	7620.800000     	53.400000       	0.643500        	0.013100        	0.480500        	0.002600        	0.164100        	0.001100        
8357.471317     	-9645.600000    	1.500000        	7600.900000     	38.700000       	0.671700        	0.006400        	0.477800        	0.001500        	0.162700        	0.000600        
8357.515017     	-9645.500000    	1.500000        	7603.100000     	42.500000       	0.670300        	0.006900        	0.478100        	0.001500        	0.163800        	0.000600        
8357.536207     	-9643.300000    	1.700000        	7616.200000     	39.400000       	0.671800        	0.008000        	0.474300        	0.001600        	0.162600        	0.000600        
8358.484310     	-9648.100000    	1.600000        	7624.700000     	32.500000       	0.676300        	0.007100        	0.471100        	0.001600        	0.162300        	0.000600        
8358.529201     	-9646.600000    	1.800000        	7616.300000     	34.500000       	0.656700        	0.009000        	0.474000        	0.001800        	0.162000        	0.000700        
8358.549975     	-9654.000000    	2.100000        	7619.900000     	23.700000       	0.652700        	0.010700        	0.472300        	0.002000        	0.163100        	0.000800        
8363.480905     	-9637.900000    	2.000000        	7620.200000     	24.900000       	0.661400        	0.008100        	0.465500        	0.002000        	0.162600        	0.000800        
8363.501876     	-9636.900000    	2.000000        	7623.000000     	38.300000       	0.663900        	0.008700        	0.464600        	0.002000        	0.161400        	0.000800        
8363.522233     	-9638.500000    	2.200000        	7619.800000     	25.100000       	0.658200        	0.009900        	0.464700        	0.002200        	0.162300        	0.000900        
