7.996371410959999594e+03 9.996265048516936869e-01 9.302666342343359352e-05
7.996391843139999764e+03 9.997198727965331821e-01 9.302666342343359352e-05
7.996412275409999893e+03 9.999421034122586427e-01 9.302666342343359352e-05
7.996432707490000212e+03 1.000038925686064006e+00 9.302666342343359352e-05
7.996453139659999579e+03 1.000016219923680616e+00 9.302666342343359352e-05
7.996473571929999707e+03 9.999488139058066993e-01 9.302666342343359352e-05
7.996514436180000303e+03 9.999024040328307050e-01 9.302666342343359352e-05
7.996534868450000431e+03 9.999511737234433317e-01 9.302666342343359352e-05
7.996555300519999946e+03 9.999795268630821132e-01 9.302666342343359352e-05
7.996575732690000223e+03 9.999652210905080052e-01 9.302666342343359352e-05
7.996596164859999590e+03 9.996930540987370994e-01 9.302666342343359352e-05
7.996616597029999866e+03 9.996918714776622528e-01 9.302666342343359352e-05
7.996637029200000143e+03 9.997224074537572891e-01 9.302666342343359352e-05
7.996657461370000419e+03 9.997809628374020319e-01 9.302666342343359352e-05
7.996677893539999786e+03 1.000055413270161786e+00 9.302666342343359352e-05
7.996698325710000063e+03 9.999886659340359030e-01 9.302666342343359352e-05
7.996718757880000339e+03 9.999702002843006143e-01 9.302666342343359352e-05
7.996739190039999812e+03 1.000016642483143148e+00 9.302666342343359352e-05
7.996759622210000089e+03 9.999550818908145011e-01 9.302666342343359352e-05
7.996780054480000217e+03 9.999259487977079086e-01 9.302666342343359352e-05
7.996800486539999838e+03 1.000057292869017456e+00 9.302666342343359352e-05
7.996820918710000115e+03 1.000016300573772554e+00 9.302666342343359352e-05
7.996841350970000349e+03 1.000041101806007360e+00 9.302666342343359352e-05
7.996861783039999864e+03 9.999442871885342310e-01 9.302666342343359352e-05
7.996882215200000246e+03 1.000012497453211413e+00 9.302666342343359352e-05
7.996902647459999571e+03 9.999570784371161203e-01 9.302666342343359352e-05
7.996923079529999995e+03 9.999224968034347016e-01 9.302666342343359352e-05
7.996943511790000230e+03 9.999956472015749664e-01 9.302666342343359352e-05
7.998761972739999692e+03 1.000000839072229475e+00 9.302666342343359352e-05
7.998782404960000349e+03 1.000021414892593441e+00 9.302666342343359352e-05
7.998802836990000287e+03 1.000009983732556673e+00 9.302666342343359352e-05
7.998823269110000183e+03 9.999924441545365861e-01 9.302666342343359352e-05
7.998843701230000079e+03 1.000020215098745835e+00 9.302666342343359352e-05
7.998864133349999975e+03 9.999620129778956645e-01 9.302666342343359352e-05
7.998884565479999765e+03 9.999414656797670498e-01 9.302666342343359352e-05
7.998904997599999660e+03 9.999875089547117790e-01 9.302666342343359352e-05
7.998925429719999556e+03 9.999908566986456249e-01 9.302666342343359352e-05
7.998945861840000362e+03 1.000027387862117312e+00 9.302666342343359352e-05
7.998966294060000109e+03 9.999916372150935429e-01 9.302666342343359352e-05
7.998986726080000153e+03 1.000064621996764158e+00 9.302666342343359352e-05
7.999007158200000049e+03 1.000035336963501553e+00 9.302666342343359352e-05
7.999027590419999797e+03 1.000026849064546308e+00 9.302666342343359352e-05
7.999048022429999946e+03 9.999621907436915258e-01 9.302666342343359352e-05
7.999068454549999842e+03 9.996343931340807565e-01 9.302666342343359352e-05
7.999088886769999590e+03 9.995874476700672417e-01 9.302666342343359352e-05
7.999109318789999634e+03 9.996027682201917841e-01 9.302666342343359352e-05
7.999129750899999635e+03 9.998396119721565389e-01 9.302666342343359352e-05
7.999150183120000293e+03 1.000029058822757388e+00 9.302666342343359352e-05
7.999170615140000336e+03 9.999409961421826809e-01 9.302666342343359352e-05
7.999211479470000086e+03 1.000047842458855696e+00 9.302666342343359352e-05
7.999231911480000235e+03 1.000037262438872032e+00 9.302666342343359352e-05
7.999252343690000089e+03 1.000017507783792503e+00 9.302666342343359352e-05
7.999272775809999985e+03 1.000020273156464246e+00 9.302666342343359352e-05
7.999293207919999986e+03 9.999855172705386375e-01 9.302666342343359352e-05
7.999313640029999988e+03 9.999331085803817576e-01 9.302666342343359352e-05
7.999334072149999884e+03 1.000013477730548050e+00 9.302666342343359352e-05
7.999354504259999885e+03 1.000016877237694946e+00 9.302666342343359352e-05
7.999374936369999887e+03 1.000022802237146236e+00 9.302666342343359352e-05
7.999395368479999888e+03 9.999540483375963795e-01 9.302666342343359352e-05
7.999415800589999890e+03 9.999855233383873054e-01 9.302666342343359352e-05
8.001234256970000388e+03 1.000059995145786473e+00 9.302666342343359352e-05
8.001254689039999903e+03 9.999923402273435125e-01 9.302666342343359352e-05
8.001275121210000179e+03 9.999954867767868461e-01 9.302666342343359352e-05
8.001295553189999737e+03 9.999845879510009805e-01 9.302666342343359352e-05
8.001315985260000161e+03 9.999523710230776574e-01 9.302666342343359352e-05
8.001336417430000438e+03 9.999527196704647292e-01 9.302666342343359352e-05
8.001356849400000101e+03 1.000046907326183288e+00 9.302666342343359352e-05
8.001377281469999616e+03 1.000016853287470697e+00 9.302666342343359352e-05
8.001397713639999893e+03 1.000069316924484086e+00 9.302666342343359352e-05
8.001418145609999556e+03 9.999274675030698223e-01 9.302666342343359352e-05
8.001438577679999980e+03 9.999909362476196995e-01 9.302666342343359352e-05
8.001459009850000257e+03 1.000046631761681404e+00 9.302666342343359352e-05
8.001479441919999772e+03 9.999375321668243499e-01 9.302666342343359352e-05
8.001499873890000345e+03 1.000040044270124939e+00 9.302666342343359352e-05
8.001520306059999712e+03 9.999190150082970518e-01 9.302666342343359352e-05
8.001540738120000242e+03 9.997109497689458113e-01 9.302666342343359352e-05
8.001561170089999905e+03 9.996546780936876875e-01 9.302666342343359352e-05
8.001581602260000182e+03 9.996573892803152228e-01 9.302666342343359352e-05
8.001602034329999697e+03 9.998685090324993530e-01 9.302666342343359352e-05
8.001622466490000079e+03 1.000038369295877638e+00 9.302666342343359352e-05
8.001642898459999742e+03 1.000023135790075068e+00 9.302666342343359352e-05
8.001663330520000272e+03 9.999861402328743543e-01 9.302666342343359352e-05
8.001683762689999639e+03 1.000057124202552883e+00 9.302666342343359352e-05
8.001704194650000318e+03 9.999817247201989723e-01 9.302666342343359352e-05
8.001724626709999939e+03 1.000019626636694081e+00 9.302666342343359352e-05
8.001745058880000215e+03 9.999619559286692105e-01 9.302666342343359352e-05
8.001765490839999984e+03 9.999936286335650015e-01 9.302666342343359352e-05
8.001785922899999605e+03 1.000025308664093338e+00 9.302666342343359352e-05
8.001806354970000029e+03 9.999514346133996368e-01 9.302666342343359352e-05
8.001826787029999650e+03 1.000027008335484080e+00 9.302666342343359352e-05
8.001847219090000181e+03 1.000019074468748270e+00 9.302666342343359352e-05
8.001888083210000332e+03 9.999774762066273581e-01 9.302666342343359352e-05
8.003093574190000254e+03 9.999800064740060890e-01 9.302666342343359352e-05
8.003134438359999876e+03 9.999713134089931454e-01 9.302666342343359352e-05
8.003154870399999709e+03 9.999885526591408835e-01 9.302666342343359352e-05
8.003175302429999647e+03 1.000021313001841605e+00 9.302666342343359352e-05
8.003195734470000389e+03 1.000014283401656767e+00 9.302666342343359352e-05
8.003216166500000327e+03 1.000011062470048895e+00 9.302666342343359352e-05
8.003236598540000159e+03 1.000031958518908359e+00 9.302666342343359352e-05
8.003257030570000097e+03 1.000023650126332875e+00 9.302666342343359352e-05
8.003277462609999930e+03 9.999856360288696955e-01 9.302666342343359352e-05
8.003297894639999868e+03 9.999584271577173222e-01 9.302666342343359352e-05
8.003318326669999806e+03 1.000030047803637689e+00 9.302666342343359352e-05
8.003645239550000042e+03 1.000048998746080775e+00 9.302666342343359352e-05
8.003665671570000086e+03 1.000051282770527905e+00 9.302666342343359352e-05
8.003686103600000024e+03 9.999828534391338453e-01 9.302666342343359352e-05
8.003706535620000068e+03 9.998048511424175722e-01 9.302666342343359352e-05
8.003726967650000006e+03 9.997458147759624714e-01 9.302666342343359352e-05
8.003747399670000050e+03 9.998596880402756959e-01 9.302666342343359352e-05
8.003829127869999866e+03 1.000051810226476157e+00 9.302666342343359352e-05
8.003849559790000058e+03 1.000005035947746590e+00 9.302666342343359352e-05
8.003869991810000101e+03 9.999222905810842832e-01 9.302666342343359352e-05
8.003890423929999997e+03 9.999393870363711967e-01 9.302666342343359352e-05
8.003910855860000083e+03 9.999599154960098213e-01 9.302666342343359352e-05
8.003931287880000127e+03 9.999411304758503150e-01 9.302666342343359352e-05
8.003951720000000023e+03 9.999292534958362788e-01 9.302666342343359352e-05
8.003992584040000111e+03 9.997753284054712308e-01 9.302666342343359352e-05
8.004013015960000303e+03 9.996672349789323953e-01 9.302666342343359352e-05
8.004033447980000346e+03 9.996950806807488599e-01 9.302666342343359352e-05
8.004053880100000242e+03 9.997100069336791739e-01 9.302666342343359352e-05
8.004074312020000434e+03 9.999646524336927023e-01 9.302666342343359352e-05
8.004094744029999674e+03 9.999873857126049259e-01 9.302666342343359352e-05
8.004115176149999570e+03 9.999650310206914527e-01 9.302666342343359352e-05
8.004135608169999614e+03 9.999294817999367924e-01 9.302666342343359352e-05
8.004156040089999806e+03 9.999860031003524607e-01 9.302666342343359352e-05
8.004176472199999807e+03 1.000044766445314703e+00 9.302666342343359352e-05
8.004196904219999851e+03 1.000037299539071167e+00 9.302666342343359352e-05
8.004217336130000149e+03 9.999236701582258080e-01 9.302666342343359352e-05
8.004237768250000045e+03 1.000065988481362300e+00 9.302666342343359352e-05
8.004258200270000088e+03 9.999858556477244642e-01 9.302666342343359352e-05
8.004278632180000386e+03 1.000054787808379198e+00 9.302666342343359352e-05
8.004299064290000388e+03 1.000072184395986330e+00 9.302666342343359352e-05
8.004319496310000432e+03 9.999186546679482701e-01 9.302666342343359352e-05
8.004339928219999820e+03 1.000008256602823220e+00 9.302666342343359352e-05
8.005259368639999593e+03 1.000003146523732234e+00 9.302666342343359352e-05
8.005279800629999954e+03 1.000018033798093953e+00 9.302666342343359352e-05
8.005300232730000062e+03 9.999948044993682839e-01 9.302666342343359352e-05
8.005320664619999661e+03 1.000077995968005284e+00 9.302666342343359352e-05
8.005341096619999917e+03 9.999628236531015180e-01 9.302666342343359352e-05
8.005361528710000130e+03 9.999894223782503921e-01 9.302666342343359352e-05
8.005381960609999624e+03 1.000018765787349828e+00 9.302666342343359352e-05
8.005402392599999985e+03 9.999481462183037461e-01 9.302666342343359352e-05
8.005422824700000092e+03 9.999592965996890737e-01 9.302666342343359352e-05
8.005443256690000453e+03 9.999714769645609014e-01 9.302666342343359352e-05
8.005463688580000053e+03 9.999304048550361479e-01 9.302666342343359352e-05
8.005484120670000266e+03 9.999891013052306654e-01 9.302666342343359352e-05
8.005524984560000121e+03 9.990381790584440536e-01 9.302666342343359352e-05
8.005545416650000334e+03 9.989846188324739140e-01 9.302666342343359352e-05
8.005565848539999934e+03 9.988878346849819900e-01 9.302666342343359352e-05
8.005586280530000295e+03 9.989355232501047066e-01 9.302666342343359352e-05
8.005606712619999598e+03 9.988801571665412160e-01 9.302666342343359352e-05
8.005627144510000107e+03 9.991084528359420736e-01 9.302666342343359352e-05
8.005647576600000320e+03 9.992784983507408958e-01 9.302666342343359352e-05
8.005668008589999772e+03 9.998937609356129963e-01 9.302666342343359352e-05
8.005688440480000281e+03 9.999159107598849516e-01 9.302666342343359352e-05
8.005708872559999691e+03 9.998926311067617423e-01 9.302666342343359352e-05
8.005749736439999651e+03 9.999749411947265187e-01 9.302666342343359352e-05
8.005770168529999864e+03 1.000076345200119787e+00 9.302666342343359352e-05
8.005790600510000331e+03 1.000002700254377430e+00 9.302666342343359352e-05
8.005831464490000144e+03 1.000042189978007867e+00 9.302666342343359352e-05
8.005851896469999701e+03 9.998929243713199355e-01 9.302666342343359352e-05
8.005872328460000062e+03 1.000026906120131232e+00 9.302666342343359352e-05
8.005892760439999620e+03 9.999571620495767421e-01 9.302666342343359352e-05
8.005913192429999981e+03 1.000051345329006969e+00 9.302666342343359352e-05
8.006178808190000382e+03 9.999912308647881387e-01 9.302666342343359352e-05
8.006199240269999791e+03 1.000000912576653356e+00 9.302666342343359352e-05
8.006219672150000406e+03 1.000008318519148842e+00 9.302666342343359352e-05
8.006240104229999815e+03 1.000032805620107101e+00 9.302666342343359352e-05
8.006260536110000430e+03 9.999948054681128129e-01 9.302666342343359352e-05
8.006280968189999840e+03 1.000039934568662359e+00 9.302666342343359352e-05
8.006301400160000412e+03 1.000007496069478474e+00 9.302666342343359352e-05
8.006321832139999970e+03 1.000028118343199823e+00 9.302666342343359352e-05
8.006342264019999675e+03 9.999905823992132348e-01 9.302666342343359352e-05
8.006362696090000100e+03 9.998747883508699585e-01 9.302666342343359352e-05
8.006383128069999657e+03 9.999549885219182199e-01 9.302666342343359352e-05
8.006403559940000378e+03 9.999671807109765664e-01 9.302666342343359352e-05
8.006423992019999787e+03 9.999152225083584034e-01 9.302666342343359352e-05
8.006444423990000359e+03 9.999408347904580330e-01 9.302666342343359352e-05
8.006464855870000065e+03 9.997427732484570617e-01 9.302666342343359352e-05
8.006485287939999580e+03 9.997779724296210757e-01 9.302666342343359352e-05
8.006587447709999651e+03 9.999801441578850536e-01 9.302666342343359352e-05
8.006607879780000076e+03 9.999734427731956643e-01 9.302666342343359352e-05
8.006628311749999739e+03 9.999311837975314310e-01 9.302666342343359352e-05
8.006648743720000311e+03 9.999018419250160772e-01 9.302666342343359352e-05
8.006669175699999869e+03 9.999132342732190981e-01 9.302666342343359352e-05
8.006689607670000441e+03 9.999440598529293345e-01 9.302666342343359352e-05
8.006710039640000105e+03 9.999864008081306155e-01 9.302666342343359352e-05
8.006730471609999768e+03 1.000040349587786315e+00 9.302666342343359352e-05
8.006750903580000340e+03 1.000069438719825010e+00 9.302666342343359352e-05
8.006771335639999961e+03 1.000071715850992193e+00 9.302666342343359352e-05
8.006812199480000345e+03 9.999464578102053025e-01 9.302666342343359352e-05
8.008630643530000270e+03 1.000093505215066569e+00 9.302666342343359352e-05
8.008651075370000399e+03 9.999753077016552139e-01 9.302666342343359352e-05
8.008671507410000231e+03 9.999657762882601109e-01 9.302666342343359352e-05
8.008691939340000317e+03 9.999246084084818520e-01 9.302666342343359352e-05
8.008732803210000384e+03 9.998682035376088573e-01 9.302666342343359352e-05
8.008794099020000431e+03 1.000074107356885733e+00 9.302666342343359352e-05
8.008814530949999607e+03 9.999606651433117221e-01 9.302666342343359352e-05
8.008834962779999842e+03 1.000019013384159994e+00 9.302666342343359352e-05
8.008855394819999674e+03 1.000006283464218493e+00 9.302666342343359352e-05
8.008875826749999760e+03 9.999684102761959847e-01 9.302666342343359352e-05
8.008896258679999846e+03 1.000015374210669217e+00 9.302666342343359352e-05
8.008916690609999932e+03 1.000055441348874252e+00 9.302666342343359352e-05
8.008937122540000018e+03 9.997758254202165906e-01 9.302666342343359352e-05
8.008957554470000105e+03 9.996323815875917118e-01 9.302666342343359352e-05
8.008977986509999937e+03 9.995391748879924876e-01 9.302666342343359352e-05
8.009018850370000109e+03 9.999284541167327012e-01 9.302666342343359352e-05
8.009039282300000195e+03 9.999366359394133985e-01 9.302666342343359352e-05
8.009059714130000430e+03 9.999786459724083754e-01 9.302666342343359352e-05
8.009080146160000368e+03 1.000066203479240245e+00 9.302666342343359352e-05
8.009100578079999650e+03 1.000003722570951714e+00 9.302666342343359352e-05
8.009121009909999884e+03 1.000005180531299498e+00 9.302666342343359352e-05
8.009141441939999822e+03 9.999442664743075637e-01 9.302666342343359352e-05
8.009161873869999908e+03 1.000013796075111649e+00 9.302666342343359352e-05
8.009182305700000143e+03 9.999602510367299191e-01 9.302666342343359352e-05
8.009202737720000187e+03 9.999542841689250672e-01 9.302666342343359352e-05
8.009223169650000273e+03 1.000073948183198613e+00 9.302666342343359352e-05
8.009264033499999641e+03 1.000098331469468915e+00 9.302666342343359352e-05
8.009284465429999727e+03 1.000031175821527896e+00 9.302666342343359352e-05
8.010142606100000194e+03 9.999438608316733035e-01 9.302666342343359352e-05
8.010163038009999582e+03 9.998702108377667264e-01 9.302666342343359352e-05
8.010183469919999879e+03 9.999683539171905222e-01 9.302666342343359352e-05
8.010203901830000177e+03 1.000027083967483188e+00 9.302666342343359352e-05
8.010265197560000161e+03 1.000091024224280867e+00 9.302666342343359352e-05
8.010285629469999549e+03 1.000034530856592552e+00 9.302666342343359352e-05
8.010306061379999846e+03 9.999635346107197398e-01 9.302666342343359352e-05
8.010326493389999996e+03 9.998891029062483282e-01 9.302666342343359352e-05
8.010346925200000442e+03 9.999402261849026363e-01 9.302666342343359352e-05
8.010367357109999830e+03 9.999445807240440187e-01 9.302666342343359352e-05
8.010387789110000085e+03 9.999872521033810191e-01 9.302666342343359352e-05
8.010408220919999621e+03 9.999639316985794446e-01 9.302666342343359352e-05
8.010428652829999919e+03 9.998654804219544445e-01 9.302666342343359352e-05
8.010449084830000174e+03 9.997599123248066544e-01 9.302666342343359352e-05
8.010469516639999711e+03 9.996801687884433463e-01 9.302666342343359352e-05
8.010489948550000008e+03 9.996712884909821906e-01 9.302666342343359352e-05
8.010510380550000264e+03 9.996913411807615280e-01 9.302666342343359352e-05
8.010530812359999800e+03 9.999014590122243806e-01 9.302666342343359352e-05
8.010551244260000203e+03 9.999823559040383891e-01 9.302666342343359352e-05
8.010571676270000353e+03 1.000090237716201313e+00 9.302666342343359352e-05
8.010592108069999995e+03 9.999838133123093442e-01 9.302666342343359352e-05
8.010612539970000398e+03 9.998688912438670195e-01 9.302666342343359352e-05
8.010632971979999638e+03 9.999570965291488811e-01 9.302666342343359352e-05
8.010673835679999684e+03 1.000051353098460050e+00 9.302666342343359352e-05
8.010694267689999833e+03 1.000041752979953014e+00 9.302666342343359352e-05
8.010735131489999731e+03 9.999792393912944055e-01 9.302666342343359352e-05
8.010755563390000134e+03 1.000055621487923485e+00 9.302666342343359352e-05
8.010775995289999628e+03 9.999355131079027403e-01 9.302666342343359352e-05
8.010796427190000031e+03 9.999630937638384065e-01 9.302666342343359352e-05
8.011102905669999927e+03 9.999966053566421431e-01 9.302666342343359352e-05
8.011123337560000436e+03 9.999849313776826287e-01 9.302666342343359352e-05
8.011143769459999930e+03 9.999479449097985473e-01 9.302666342343359352e-05
8.011164201450000292e+03 9.999846329068372563e-01 9.302666342343359352e-05
8.011184633249999933e+03 9.999278103328790301e-01 9.302666342343359352e-05
8.011205065140000443e+03 9.999788285639944485e-01 9.302666342343359352e-05
8.011225497139999788e+03 9.999684088683994387e-01 9.302666342343359352e-05
8.011245928930000446e+03 1.000052795077072787e+00 9.302666342343359352e-05
8.011266360929999792e+03 1.000035559570639387e+00 9.302666342343359352e-05
8.011286792820000301e+03 1.000005649813642039e+00 9.302666342343359352e-05
8.011307224610000048e+03 9.999907713871172277e-01 9.302666342343359352e-05
8.011327656600000410e+03 1.000036051739607634e+00 9.302666342343359352e-05
8.011348088490000009e+03 9.999629388694573073e-01 9.302666342343359352e-05
8.011388952280000012e+03 9.998895382452794856e-01 9.302666342343359352e-05
8.011409384169999612e+03 9.996632687031102860e-01 9.302666342343359352e-05
8.011429815960000269e+03 9.995617759740991204e-01 9.302666342343359352e-05
8.011470679840000230e+03 1.000067198281164416e+00 9.302666342343359352e-05
8.011491111729999830e+03 1.000016451473984214e+00 9.302666342343359352e-05
8.011511543620000339e+03 1.000088910516097718e+00 9.302666342343359352e-05
8.011552407299999686e+03 1.000018193419203616e+00 9.302666342343359352e-05
8.011572839290000047e+03 9.999569867699630299e-01 9.302666342343359352e-05
8.011593271169999753e+03 1.000002111597222854e+00 9.302666342343359352e-05
8.011613702960000410e+03 9.999423086597317711e-01 9.302666342343359352e-05
8.011634134949999861e+03 9.999121672913643399e-01 9.302666342343359352e-05
8.011654566840000371e+03 1.000007975545150085e+00 9.302666342343359352e-05
8.011674998620000224e+03 9.999863638079691253e-01 9.302666342343359352e-05
8.011695430609999676e+03 1.000026038531348194e+00 9.302666342343359352e-05
8.011715862500000185e+03 9.999305714485792196e-01 9.302666342343359352e-05
8.011736294280000038e+03 1.000036675010204323e+00 9.302666342343359352e-05
8.011756726270000399e+03 1.000055817281339410e+00 9.302666342343359352e-05
8.013575163129999964e+03 9.999378924959372306e-01 9.302666342343359352e-05
8.013595594989999881e+03 9.999449370732527154e-01 9.302666342343359352e-05
8.013616026740000052e+03 9.999101242597264738e-01 9.302666342343359352e-05
8.013636458699999821e+03 9.997852557634270276e-01 9.302666342343359352e-05
8.013697754269999677e+03 1.000054277640583855e+00 9.302666342343359352e-05
8.013738617979999617e+03 9.999974686149247782e-01 9.302666342343359352e-05
8.013759049829999640e+03 9.999346039764446248e-01 9.302666342343359352e-05
8.013902072810000391e+03 9.995589516151049958e-01 9.302666342343359352e-05
8.013922504559999652e+03 9.996522294300635991e-01 9.302666342343359352e-05
8.013942936520000330e+03 9.999946413523161937e-01 9.302666342343359352e-05
8.013963368370000353e+03 9.999718173918610287e-01 9.302666342343359352e-05
8.013983800320000228e+03 9.999716846375843460e-01 9.302666342343359352e-05
8.014004232070000398e+03 1.000031718599766251e+00 9.302666342343359352e-05
8.014024663920000421e+03 9.999431656961164094e-01 9.302666342343359352e-05
8.014045095870000296e+03 9.999986234213870118e-01 9.302666342343359352e-05
8.014065527619999557e+03 1.000053437776529108e+00 9.302666342343359352e-05
8.014085959480000383e+03 1.000038065173875834e+00 9.302666342343359352e-05
8.014106391420000364e+03 1.000048439493927965e+00 9.302666342343359352e-05
8.014126823169999625e+03 9.999967463113832444e-01 9.302666342343359352e-05
8.014167686970000432e+03 9.999310755715691279e-01 9.302666342343359352e-05
8.014188118719999693e+03 9.999935041336336372e-01 9.302666342343359352e-05
8.014208550569999716e+03 1.000043542798860097e+00 9.302666342343359352e-05
8.014228982519999590e+03 1.000048332576441101e+00 9.302666342343359352e-05
8.016067847850000362e+03 1.000050940369604513e+00 9.302666342343359352e-05
8.016088279679999687e+03 1.000090314217739085e+00 9.302666342343359352e-05
8.016108711500000027e+03 9.999439031078164453e-01 9.302666342343359352e-05
8.016129143320000367e+03 9.999606323001242192e-01 9.302666342343359352e-05
8.016149575139999797e+03 1.000024169816985387e+00 9.302666342343359352e-05
8.016170007059999989e+03 1.000055365927294382e+00 9.302666342343359352e-05
8.016190438779999567e+03 1.000028090094977617e+00 9.302666342343359352e-05
8.016210870599999907e+03 9.999989167332444806e-01 9.302666342343359352e-05
8.016231302520000099e+03 9.999586541036750154e-01 9.302666342343359352e-05
8.016251734239999678e+03 9.999851621577441341e-01 9.302666342343359352e-05
8.016272166060000018e+03 9.999894785462645208e-01 9.302666342343359352e-05
8.016292597980000210e+03 1.000029654206907592e+00 9.302666342343359352e-05
