# time-2457000 flux       flux_err  
1411.00477467 0.99952865 0.00234231
1411.00616356 0.99939865 0.00233865
1411.00755245 0.99649572 0.00234076
1411.00894134 1.00079060 0.00234134
1411.01033022 0.99983668 0.00234116
1411.01171911 1.00142920 0.00234748
1411.01310800 1.00144506 0.00234422
1411.01449688 0.99722093 0.00234231
1411.01588577 1.00293946 0.00234166
1411.01727466 0.99782443 0.00233807
1411.01866354 1.00032151 0.00233937
1411.02005243 0.99668992 0.00233819
1411.02144132 0.99816287 0.00233908
1411.02283020 0.99749196 0.00233868
1411.02421909 1.00473285 0.00234448
1411.02560798 0.99853897 0.00233947
1411.02699686 1.00228095 0.00234290
1411.02838575 1.00345230 0.00234241
1411.02977464 1.00481510 0.00234504
1411.03116353 0.99882859 0.00233838
1411.03255241 0.99539113 0.00233757
1411.03394130 0.99771392 0.00234447
1411.03533019 1.00017166 0.00233907
1411.03671907 1.00056279 0.00233960
1411.03810796 1.00063956 0.00234056
1411.03949685 0.99837416 0.00233897
1411.04088573 0.99701631 0.00233660
1411.04227462 1.00026572 0.00234099
1411.04366351 1.00483429 0.00234390
1411.04505239 0.99909306 0.00233880
1411.04644128 0.99921018 0.00234000
1411.04921906 1.00145495 0.00234333
1411.05199683 0.99943614 0.00234001
1411.05338572 0.99869609 0.00233803
1411.05477460 1.00120080 0.00233992
1411.05616349 1.00358963 0.00234068
1411.05755238 0.99567509 0.00233796
1411.05894126 0.99760699 0.00234156
1411.06033015 1.00035334 0.00234322
1411.06171904 1.00043464 0.00233943
1411.06310793 1.00125968 0.00234105
1411.06449681 0.99492055 0.00234156
1411.06588570 0.99817348 0.00233831
1411.06727459 0.99707294 0.00233851
1411.06866347 0.99999148 0.00234012
1411.07005236 0.99698240 0.00233725
1411.07144125 1.00517774 0.00234283
1411.07283013 0.99968803 0.00234398
1411.07421902 0.99351323 0.00233668
1411.07560791 1.00179887 0.00234072
1411.07699679 1.00004911 0.00234085
1411.07977457 0.99498039 0.00233672
1411.08116346 0.99784625 0.00233855
1411.08255234 1.00367498 0.00234259
1411.08394123 0.99402404 0.00233430
1411.08533012 0.99676168 0.00233673
1411.08671900 1.00011885 0.00234326
1411.08810789 0.99986279 0.00233807
1411.08949678 1.00347066 0.00234294
1411.09088566 1.00397480 0.00234200
1411.09227455 0.99888843 0.00233957
1411.09366344 0.99718618 0.00233701
1411.09505233 0.99950910 0.00233988
1411.09644121 1.00207269 0.00234239
1411.09783010 0.99610877 0.00233981
1411.09921899 0.99926609 0.00233872
1411.10060787 1.00016904 0.00234554
1411.10199676 0.99656332 0.00233812
1411.10338565 1.00260067 0.00233964
1411.10477454 1.00027704 0.00234061
1411.10616342 1.00223303 0.00234064
1411.10755231 0.99859852 0.00233941
1411.10894120 1.00107968 0.00234285
1411.11033008 0.99819183 0.00233706
1411.11171897 0.99893498 0.00233695
1411.11310786 1.00113547 0.00234193
1411.11449674 1.00283122 0.00234171
1411.11588563 0.99880773 0.00233839
1411.11727452 0.99852628 0.00233894
1411.11866341 1.00008595 0.00233866
1411.12005229 0.99926937 0.00233885
1411.12144118 0.99559695 0.00233719
1411.12283007 1.00284910 0.00234286
1411.12421895 1.00391221 0.00234063
1411.12560784 0.99790484 0.00233870
1411.12699673 1.00026596 0.00234339
1411.12838562 1.00278640 0.00234029
1411.12977450 1.00037575 0.00234004
1411.13116339 0.99999338 0.00233941
1411.13255228 0.99969947 0.00233852
1411.13394116 0.99995756 0.00233861
1411.13533005 0.99911743 0.00233837
1411.13671894 0.99633050 0.00233606
1411.13810782 1.00352418 0.00234345
1411.13949671 0.99824971 0.00233778
1411.14088560 0.99615359 0.00233533
1411.14227449 0.99625921 0.00233537
1411.14366337 0.99980807 0.00233910
1411.14505226 0.99890095 0.00233866
1411.14644115 1.00230074 0.00234022
1411.14783003 0.99993283 0.00234579
1411.14921892 1.00184953 0.00234066
1411.15060781 0.99823993 0.00233670
1411.15199670 0.99968535 0.00233908
1411.15338558 0.99785095 0.00233769
1411.15477447 0.99773556 0.00233693
1411.15616336 0.99709123 0.00233554
1411.15894113 0.99736464 0.00233916
1411.16033002 1.00345600 0.00234514
1411.16171891 0.99645239 0.00233974
1411.16310779 0.99745327 0.00233739
1411.16449668 0.99900359 0.00233808
1411.16588557 0.99816287 0.00233545
1411.16727445 1.00135815 0.00234093
1411.16866334 1.00091708 0.00234386
1411.17005223 0.99778372 0.00233693
1411.17144112 1.00007832 0.00233921
1411.17283000 1.00070310 0.00233882
1411.17421889 0.99874794 0.00233793
1411.17560778 1.00323987 0.00234111
1411.17699666 1.00150669 0.00234221
1411.17838555 1.00253761 0.00234151
1411.17977444 0.99500740 0.00233314
1411.18116333 0.99949372 0.00233835
1411.18255221 1.00082278 0.00233911
1411.18394110 1.00019240 0.00234079
1411.18532999 1.00089669 0.00234089
1411.18671887 0.99893475 0.00233735
1411.18810776 0.99966550 0.00233912
1411.18949665 1.00037372 0.00234031
1411.19088554 0.99863636 0.00233895
1411.19227442 0.99853152 0.00233626
1411.19366331 0.99985325 0.00233812
1411.19505220 1.00318122 0.00234288
1411.19644108 0.99535781 0.00233490
1411.19782997 1.00208485 0.00233942
1411.19921886 0.99897557 0.00233797
1411.20060775 1.00052297 0.00234056
1411.20199663 1.00146675 0.00233922
1411.20338552 1.00246787 0.00234037
1411.20477441 0.99802285 0.00233698
1411.20616329 0.99979252 0.00233944
1411.20755218 0.99548507 0.00233589
1411.20894107 1.00218439 0.00234420
1411.21032996 0.99834961 0.00233669
1411.21171884 1.00094128 0.00233768
1411.21310773 1.00056756 0.00233860
1411.21449662 1.00139391 0.00234042
1411.21588551 0.99764556 0.00233795
1411.21727439 0.99851751 0.00233516
1411.22005217 1.00236487 0.00234168
1411.22144105 1.00150502 0.00233863
1411.22282994 0.99871463 0.00233905
1411.22421883 0.99708962 0.00234183
1411.22560772 0.99884039 0.00233806
1411.22699660 0.99630082 0.00233634
1411.22838549 1.00179350 0.00233808
1411.22977438 1.00230050 0.00234041
1411.23116326 0.99972540 0.00233779
1411.23255215 0.99890906 0.00233894
1411.23394104 1.00106859 0.00233965
1411.23532993 0.99712652 0.00233698
1411.23671881 1.00118685 0.00233898
1411.23810770 0.99857235 0.00233895
1411.23949659 1.00272846 0.00233909
1411.24088548 1.00048292 0.00234205
1411.24227436 0.99210513 0.00233214
1411.24366325 0.99817932 0.00233967
1411.24505214 0.99747747 0.00233911
1411.24644102 1.00224197 0.00234086
1411.24782991 1.00104177 0.00234487
1411.24921880 0.99963039 0.00233948
1411.25060769 0.99472940 0.00233430
1411.25199657 0.99886012 0.00233882
1411.25338546 0.99827397 0.00233734
1411.25477435 1.00202310 0.00233900
1411.25616323 1.00084329 0.00234079
1411.25755212 0.99946213 0.00234081
1411.25894101 1.00020552 0.00233724
1411.26032990 0.99868947 0.00233911
1411.26171878 0.99757558 0.00233583
1411.26310767 1.00248444 0.00234295
1411.26449656 0.99895447 0.00233757
1411.26588545 1.00074720 0.00234015
1411.26727433 0.99705064 0.00233768
1411.26866322 1.00077271 0.00233948
1411.27005211 1.00430107 0.00234108
1411.27144099 0.99749917 0.00233499
1411.27282988 0.99754554 0.00233568
1411.27421877 0.99839985 0.00233778
1411.27560766 0.99746895 0.00233625
1411.27699654 0.99883986 0.00234125
1411.27838543 1.00049961 0.00233647
1411.27977432 0.99725401 0.00233631
1411.28116321 1.00184214 0.00233953
1411.28255209 0.99997193 0.00233667
1411.28394098 0.99966568 0.00233838
1411.28532987 0.99640751 0.00233683
1411.28810764 0.99912870 0.00234067
1411.29088542 0.99991506 0.00233843
1411.29227430 0.99993181 0.00233865
1411.29366319 1.00058019 0.00233983
1411.29505208 0.99822015 0.00233857
1411.29644097 0.99779093 0.00233763
1411.29782985 0.99835289 0.00233707
1411.29921874 0.99821180 0.00233816
1411.30060763 0.99538887 0.00233409
1411.30199652 0.99739540 0.00233621
1411.30338540 1.00302565 0.00233983
1411.30477429 0.99839443 0.00233564
1411.30616318 0.99819261 0.00233633
1411.30755206 1.00282574 0.00234190
1411.30894095 0.99874169 0.00233727
1411.31032984 0.99617374 0.00233813
1411.31171873 0.99998379 0.00233790
1411.31310761 0.99782807 0.00233315
1411.31449650 0.99888176 0.00233860
1411.31588539 1.00004900 0.00233967
1411.31727428 1.00273228 0.00234138
1411.31866316 0.99868602 0.00234071
1411.32005205 0.99646378 0.00233449
1411.32144094 1.00329840 0.00234251
1411.32282982 0.99414206 0.00233426
1411.32421871 0.99678314 0.00233647
1411.32560760 1.00103116 0.00233986
1411.32699649 0.99534899 0.00233575
1411.32838537 1.00040674 0.00233966
1411.32977426 1.00042069 0.00233649
1411.33116315 0.99528784 0.00233455
1411.33255204 0.99828434 0.00233750
1411.33532981 0.99858403 0.00233691
1411.33671870 0.99961114 0.00233724
1411.33810759 0.99986047 0.00234123
1411.33949647 0.99805230 0.00233724
1411.34088536 1.00052977 0.00233925
1411.34227425 1.00305700 0.00233968
1411.34366314 1.00466514 0.00234156
1411.34505202 0.99785721 0.00233535
1411.34644091 1.00101233 0.00233984
1411.34782980 0.99794012 0.00233883
1411.34921868 0.99971217 0.00233953
1411.35060757 1.00166786 0.00233975
1411.35199646 0.99739176 0.00233749
1411.35338535 1.00328040 0.00233987
1411.35477423 0.99986690 0.00233723
1411.35616312 1.00027955 0.00233759
1411.35755201 1.00037944 0.00234023
1411.35894090 1.00233448 0.00233927
1411.36032978 0.99838698 0.00233684
1411.36171867 0.99907118 0.00233764
1411.36449645 0.99977666 0.00233969
1411.36588533 0.99984324 0.00233523
1411.36727422 1.00328541 0.00233905
1411.36866311 1.00390315 0.00234554
1411.37005199 0.99994630 0.00233572
1411.37144088 1.00006795 0.00233913
1411.37282977 0.99707907 0.00233567
1411.37421866 1.00339687 0.00234122
1411.37560754 0.99884355 0.00233761
1411.37699643 0.99574292 0.00233500
1411.37838532 0.99731565 0.00233771
1411.37977421 0.99577487 0.00233847
1411.38116309 0.99811822 0.00233625
1411.38255198 0.99425822 0.00233281
1411.38394087 0.99794018 0.00233707
1411.38532976 0.99942505 0.00234054
1411.38671864 0.99743921 0.00233640
1411.38810753 0.99992210 0.00233813
1411.38949642 0.99683648 0.00233683
1411.39088531 0.99736637 0.00233583
1411.39227419 1.00406170 0.00234081
1411.39366308 0.99935263 0.00233929
1411.39505197 1.00247741 0.00234096
1411.39644086 0.99652833 0.00233314
1411.39782974 0.99525118 0.00233341
1411.39921863 0.99805474 0.00233455
1411.40060752 1.00174284 0.00234133
1411.40199640 0.99905175 0.00233574
1411.40338529 0.99392307 0.00233516
1411.40477418 0.99855804 0.00233531
1411.40616307 1.00581884 0.00234226
1411.40755195 1.00014102 0.00233859
1411.40894084 1.00415289 0.00233865
1411.41032973 0.99880266 0.00233604
1411.41171862 0.99567813 0.00233723
1411.41310750 0.99711043 0.00233390
1411.41449639 0.99620783 0.00233682
1411.41588528 0.99669629 0.00233546
1411.41727417 1.00215435 0.00233932
1411.41866305 0.99470270 0.00233384
1411.42005194 0.99893081 0.00234028
1411.42144083 0.99774289 0.00233556
1411.42282972 1.00306606 0.00234051
1411.42421860 1.00053096 0.00233971
1411.42560749 0.99975777 0.00233721
1411.42699638 0.99896747 0.00233812
1411.42838527 0.99718493 0.00233547
1411.43116304 0.99599588 0.00233448
1411.43255193 0.99793214 0.00233534
1411.43394082 0.99838293 0.00233479
1411.43532970 1.00137746 0.00234051
1411.43671859 0.99610633 0.00233719
1411.43810748 0.99444342 0.00233578
1411.43949637 1.00131726 0.00233647
1411.44088525 0.99787444 0.00233359
1411.44227414 0.99931544 0.00233598
1411.44366303 0.99724728 0.00233413
1411.44505192 0.99651146 0.00233598
1411.44644080 0.99562377 0.00234017
1411.44782969 0.99874836 0.00233547
1411.44921858 0.99723291 0.00233534
1411.45060746 1.00163352 0.00233679
1411.45199635 0.99579674 0.00233708
1411.45338524 0.99610621 0.00233553
1411.45477413 1.00633109 0.00234390
1411.45616301 0.99681383 0.00233472
1411.45755190 1.00112116 0.00233926
1411.45894079 1.00290132 0.00234073
1411.46032968 1.00202858 0.00233812
1411.46171856 1.00079823 0.00233762
1411.46310745 0.99823028 0.00233603
1411.46449634 1.00756431 0.00234308
1411.46588523 1.00309432 0.00233731
1411.46727411 1.00216401 0.00233877
1411.46866300 0.99713254 0.00233406
1411.47005189 0.99962926 0.00233697
1411.47144078 1.00354087 0.00233944
1411.47282966 0.99960482 0.00233658
1411.47421855 0.99442035 0.00233422
1411.47560744 1.00122344 0.00233744
1411.47699633 1.00257826 0.00233970
1411.47838521 0.99824142 0.00233594
1411.47977410 0.99765289 0.00233712
1411.48116299 0.99790609 0.00233640
1411.48255188 0.99968284 0.00234183
1411.48394076 0.99928117 0.00233711
1411.48532965 0.99898738 0.00233908
1411.48671854 1.00083649 0.00234016
1411.48810743 0.99938101 0.00233982
1411.48949631 1.00056911 0.00233788
1411.49088520 1.00121200 0.00234262
1411.49227409 0.99954849 0.00233735
1411.49366298 0.99861979 0.00233650
1411.49505186 1.00143468 0.00233934
1411.49644075 0.99886310 0.00233557
1411.49782964 1.00340998 0.00234183
1411.49921853 0.99872458 0.00233787
1411.50060741 1.00419366 0.00234457
1411.50199630 0.99482512 0.00233604
1411.50338519 0.99894607 0.00233744
1411.50477408 0.99677896 0.00233815
1411.50616296 0.99988818 0.00233885
1411.50755185 1.00309181 0.00233988
1411.50894074 0.99948740 0.00233661
1411.51032963 0.99971998 0.00233621
1411.51171851 1.00194442 0.00233816
1411.51449629 0.99758786 0.00233469
1411.51588518 1.00105774 0.00233823
1411.51727406 1.00062346 0.00233770
1411.51866295 1.00047982 0.00233811
1411.52005184 0.99868578 0.00233736
1411.52144073 1.00320137 0.00233959
1411.52282961 0.99982649 0.00233751
1411.52421850 1.00259233 0.00233999
1411.52560739 1.00000608 0.00233729
1411.52699628 1.00031257 0.00233881
1411.52838516 1.00081527 0.00233915
1411.52977405 1.00264668 0.00234184
1411.53116294 1.00339305 0.00233941
1411.53255183 1.00122249 0.00233781
1411.53394071 1.00110555 0.00233958
1411.53532960 1.00014973 0.00233558
1411.53671849 0.99797374 0.00233695
1411.53810738 0.99791002 0.00233786
1411.53949626 0.99841017 0.00233654
1411.54088515 1.00012016 0.00233732
1411.54227404 1.00245094 0.00234137
1411.54366293 0.99942458 0.00234086
1411.54505181 1.00020003 0.00233783
1411.54644070 1.00057292 0.00233938
1411.54782959 0.99953151 0.00233659
1411.54921848 0.99815327 0.00233730
1411.55060736 1.00105965 0.00234065
1411.55199625 1.00181067 0.00233895
1411.55338514 0.99826741 0.00233720
1411.55477403 0.99670810 0.00233556
1411.55616291 0.99500257 0.00233245
1411.55755180 1.00117135 0.00233670
1411.55894069 1.00196266 0.00234359
1411.56032958 0.99983585 0.00233985
1411.56171846 0.99270374 0.00233193
1411.56310735 0.99837160 0.00233743
1411.56449624 1.00142479 0.00233748
1411.56588513 1.00247657 0.00233869
1411.56727401 1.00181329 0.00233869
1411.56866290 1.00138581 0.00234022
1411.57005179 1.00166035 0.00233989
1411.57144068 1.00177145 0.00233765
1411.57282956 1.00013292 0.00233732
1411.57421845 0.99514163 0.00233579
1411.57560734 0.99473310 0.00233516
1411.57699623 1.00154173 0.00234053
1411.57838511 1.00073028 0.00233624
1411.57977400 1.00149930 0.00233847
1411.58116289 1.00034869 0.00233962
1411.58255178 0.99942344 0.00233691
1411.58394066 1.00054848 0.00233926
1411.58532955 0.99844891 0.00233944
1411.58671844 1.00176322 0.00234310
1411.58810733 0.99834830 0.00233616
1411.58949621 0.99894512 0.00233771
1411.59088510 0.99813592 0.00233621
1411.59227399 1.00049555 0.00233939
1411.59366288 0.99862021 0.00233888
1411.59505176 1.00125563 0.00234013
1411.59644065 0.99703485 0.00233517
1411.59782954 0.99979872 0.00234085
1411.59921843 0.99626833 0.00233879
1411.60060731 0.99765944 0.00233607
1411.60199620 1.00142443 0.00234172
1411.60338509 0.99648601 0.00233570
1411.60477398 1.00264597 0.00233984
1411.60616286 0.99673337 0.00233624
1411.60755175 1.00313795 0.00234013
1411.60894064 0.99908864 0.00233616
1411.61032953 0.99881899 0.00233743
1411.61171841 1.00004792 0.00233719
1411.61310730 1.00131559 0.00234095
1411.61449619 1.00351942 0.00234461
1411.61588508 0.99405277 0.00233787
1411.61727396 1.00131428 0.00233873
1411.61866285 0.99862283 0.00233541
1411.62005174 0.99807882 0.00233791
1411.62144063 1.00085795 0.00234080
1411.62282951 1.00037479 0.00233735
1411.62421840 0.99765784 0.00234330
1411.62560729 0.99623603 0.00233506
1411.62699618 0.99606466 0.00233518
1411.62838506 0.99633443 0.00233528
1411.62977395 0.99990535 0.00233778
1411.63116284 1.00023043 0.00233779
1411.63255173 1.00485456 0.00234192
1411.63394061 0.99783701 0.00233955
1411.63532950 0.99498308 0.00233550
1411.63671839 1.00592434 0.00234506
1411.63810728 1.00573254 0.00234187
1411.63949616 1.00231326 0.00233845
1411.64088505 1.00208700 0.00234142
1411.64227394 1.00163901 0.00234091
1411.64366283 0.99797195 0.00233719
1411.64505171 1.00048649 0.00233796
1411.64644060 0.99856710 0.00233656
1411.64782949 0.99612540 0.00233470
1411.64921838 0.99863017 0.00233790
1411.65060727 0.99698251 0.00233565
1411.65199615 1.00373161 0.00234264
1411.65338504 0.99951214 0.00233812
1411.65477393 0.99646890 0.00233578
1411.65616282 1.00212133 0.00234016
1411.65755170 0.99749988 0.00233514
1411.65894059 1.00141883 0.00233872
1411.66032948 0.99811780 0.00233693
1411.66171837 1.00134575 0.00233988
1411.66310725 0.99966604 0.00233774
1411.66449614 1.00109351 0.00233816
1411.66588503 0.99701178 0.00233711
1411.66727392 1.00395679 0.00234067
1411.66866280 0.99956739 0.00233793
1411.67005169 1.00131118 0.00233922
1411.67144058 1.00087905 0.00234223
1411.67282947 1.00052452 0.00233841
1411.67421835 0.99723959 0.00233540
1411.67560724 0.99825692 0.00233588
1411.67699613 1.00184476 0.00233826
1411.67838502 1.00394177 0.00234380
1411.67977390 0.99777460 0.00233684
1411.68116279 1.00042582 0.00233744
1411.68255168 0.99921846 0.00234356
1411.68394057 1.00034583 0.00233524
1411.68532945 1.00175798 0.00234046
1411.68671834 0.99790788 0.00233929
1411.68810723 1.00151885 0.00233811
1411.68949612 1.00138962 0.00233777
1411.69088500 0.99602556 0.00233657
1411.69227389 1.00244939 0.00233910
1411.69366278 0.99774766 0.00233627
1411.69505167 0.99895114 0.00233693
1411.69644055 0.99836516 0.00234271
1411.69782944 0.99873346 0.00233890
1411.69921833 1.00023103 0.00233875
1411.70060722 0.99674857 0.00233968
1411.70199611 1.00153446 0.00233834
1411.70338499 0.99919546 0.00233680
1411.70477388 1.00042021 0.00233659
1411.70616277 0.99997967 0.00234175
1411.70755166 0.99931753 0.00233790
1411.70894054 1.00247312 0.00233911
1411.71032943 0.99583691 0.00233318
1411.71171832 0.99937391 0.00233841
1411.71310721 1.00083971 0.00233841
1411.71449609 1.00450611 0.00234201
1411.71588498 1.00119865 0.00233786
1411.71727387 1.00282693 0.00234043
1411.71866276 1.00118744 0.00233847
1411.72005164 1.00219464 0.00233985
1411.72144053 0.99779296 0.00233552
1411.72282942 0.99801117 0.00233679
1411.72421831 0.99793482 0.00233959
1411.72560719 1.00288332 0.00234011
1411.72699608 1.00133133 0.00233932
1411.72838497 1.00188851 0.00233887
1411.72977386 0.99733585 0.00233790
1411.73116274 1.00327742 0.00234131
1411.73255163 0.99898612 0.00233620
1411.73394052 1.00384724 0.00234023
1411.73532941 1.00117743 0.00234012
1411.73671829 1.00012028 0.00233621
1411.73810718 0.99858940 0.00233569
1411.73949607 0.99662626 0.00233406
1411.74088496 1.00142920 0.00233879
1411.74227384 0.99858874 0.00233710
1411.74366273 0.99828112 0.00233818
1411.74505162 0.99513036 0.00233330
1411.74644051 1.00080407 0.00233952
1411.74782940 0.99582350 0.00233697
1411.74921828 1.00009215 0.00233881
1411.75060717 1.00345421 0.00234156
1411.75199606 1.00101066 0.00233696
1411.75338495 0.99901235 0.00233672
1411.75477383 0.99800014 0.00233753
1411.75616272 1.00005388 0.00234204
1411.75755161 0.99617964 0.00233510
1411.75894050 0.99789226 0.00233571
1411.76032938 0.99676412 0.00233727
1411.76171827 0.99870270 0.00233638
1411.76310716 0.99852329 0.00233666
1411.76449605 0.99730110 0.00233879
1411.76588493 1.00379848 0.00234069
1411.76727382 1.00005651 0.00233907
1411.76866271 0.99714345 0.00233582
1411.77005160 1.00085282 0.00233851
1411.77144048 0.99959666 0.00233834
1411.77282937 1.00019681 0.00233467
1411.77421826 0.99818575 0.00234045
1411.77560715 0.99987674 0.00233871
1411.77699603 1.00101113 0.00233908
1411.77838492 0.99814188 0.00233830
1411.77977381 0.99808943 0.00233496
1411.78116270 0.99929833 0.00234157
1411.78255158 1.00413299 0.00234087
1411.78394047 0.99416548 0.00233365
1411.78532936 0.99686724 0.00233546
1411.78671825 1.00153780 0.00233773
1411.78810714 0.99924672 0.00233825
1411.78949602 1.00125611 0.00234294
1411.79088491 1.00115228 0.00233679
1411.79227380 0.99968725 0.00233628
1411.79366269 0.99373227 0.00233365
1411.79505157 1.00094569 0.00233809
1411.79644046 0.99953693 0.00233920
1411.79782935 1.00163066 0.00233780
1411.79921824 0.99658495 0.00233853
1411.80060712 1.00116062 0.00234218
1411.80199601 0.99885815 0.00233669
1411.80338490 0.99828112 0.00233770
1411.80477379 1.00251329 0.00233915
1411.80616267 1.00002968 0.00233740
1411.80755156 1.00030208 0.00234010
1411.80894045 0.99775445 0.00233620
1411.81032934 1.00119030 0.00234006
1411.81171822 1.00058758 0.00233928
1411.81310711 1.00372434 0.00234129
1411.81449600 0.99943954 0.00233590
1411.81588489 0.99891102 0.00233515
1411.81727377 0.99974823 0.00233683
1411.81866266 0.99764514 0.00233803
1411.82005155 0.99853426 0.00233934
1411.82144044 1.00223219 0.00233954
1411.82282933 0.99252933 0.00233243
1411.82421821 1.00119543 0.00233956
1411.82560710 0.99649078 0.00233434
1411.82699599 0.99948657 0.00233675
1411.82838488 1.00026906 0.00233915
1411.82977376 0.99730945 0.00233541
1411.83116265 0.99858707 0.00233800
1411.83255154 1.00040925 0.00233879
1411.83394043 0.99524999 0.00233592
1411.83532931 0.99636441 0.00233374
1411.83671820 0.99550176 0.00233361
1411.83810709 0.99411023 0.00233669
1411.83949598 1.00132692 0.00233750
1411.84088486 1.00308502 0.00234079
1411.84227375 1.00174558 0.00233862
1411.84366264 1.00013173 0.00233851
1411.84505153 1.00116754 0.00234045
1411.84644041 1.00233197 0.00233965
1411.84782930 0.99509472 0.00233556
1411.84921819 1.00163507 0.00233922
1411.85060708 0.99544144 0.00233564
1411.85199596 0.99811018 0.00233880
1411.85338485 0.99769038 0.00234094
1411.85477374 1.00213790 0.00234005
1411.85616263 0.99749184 0.00233686
1411.85755152 0.99920720 0.00233869
1411.85894040 0.99799240 0.00233819
1411.86032929 1.00262332 0.00233907
1411.86171818 0.99951106 0.00233740
1411.86310707 1.00226688 0.00233965
1411.86449595 1.00148833 0.00233960
1411.86588484 0.99825042 0.00234131
1411.86727373 0.99582922 0.00233664
1411.86866262 1.00149655 0.00234498
1411.87005150 0.99720311 0.00233555
1411.87144039 1.00237620 0.00233977
1411.87282928 1.00099289 0.00233979
1411.87421817 1.00015056 0.00233812
1411.87560705 0.99810821 0.00233781
1411.87699594 0.99949193 0.00234011
1411.87838483 0.99492836 0.00233633
1411.87977372 1.00039887 0.00233891
1411.88116260 0.99855065 0.00233718
1411.88255149 0.99790186 0.00233770
1411.88394038 0.99843788 0.00233755
1411.88532927 0.99959481 0.00233696
1411.88671815 1.00279772 0.00233894
1411.88810704 0.99547911 0.00233571
1411.88949593 1.00065696 0.00233831
1411.89088482 1.00050688 0.00233746
1411.89227370 1.00088942 0.00233864
1411.89366259 1.00357544 0.00234106
1411.89505148 0.99979430 0.00234048
1411.89644037 0.99869746 0.00233694
1411.89782926 0.99684322 0.00233931
1411.89921814 1.00132728 0.00233734
1411.90060703 0.99914020 0.00233738
1411.90199592 1.00028467 0.00233857
1411.90338481 0.99930292 0.00233926
1411.90477369 1.00146246 0.00234008
1411.90616258 0.99563217 0.00233851
1411.90755147 1.00075638 0.00233808
1411.90894036 0.99552214 0.00233497
1411.91032924 1.00072813 0.00234001
1411.91171813 0.99458754 0.00233526
1411.91310702 0.99995100 0.00233619
1411.91449591 1.00503027 0.00234267
1411.91588479 1.00219917 0.00234014
1411.91727368 0.99871629 0.00233622
1411.91866257 0.99791747 0.00234013
1411.92005146 0.99565709 0.00233557
1411.92144034 0.99883872 0.00233535
1411.92282923 0.99934071 0.00233636
1411.92421812 1.00388324 0.00233992
1411.92560701 0.99719077 0.00233802
1411.92699590 0.99737871 0.00233695
1411.92838478 0.99714410 0.00233943
1411.92977367 0.99717546 0.00233848
1411.93116256 0.99935263 0.00233960
1411.93255145 1.00141811 0.00234332
1411.93394033 0.99587691 0.00233528
1411.93532922 0.99737573 0.00233695
1411.93671811 1.00107133 0.00234027
1411.93810700 0.99840403 0.00233715
1411.93949588 1.00218260 0.00234127
1411.94088477 1.00491011 0.00234100
1411.94227366 1.00055265 0.00233697
1411.94366255 1.00036478 0.00233968
1411.94505143 0.99721593 0.00233695
1411.94644032 0.99732649 0.00233531
1411.94782921 1.00131094 0.00233993
1411.94921810 0.99952894 0.00233772
1411.95060698 1.00204360 0.00234007
1411.95199587 0.99900949 0.00233854
1411.95338476 0.99929994 0.00233780
1411.95477365 0.99969143 0.00233889
1411.95616254 0.99635369 0.00233694
1411.95755142 0.99705839 0.00233761
1411.95894031 1.00073910 0.00233968
1411.96032920 0.99931800 0.00233945
