# time-2457000 flux       flux_err  
1438.41574233 1.00104964 0.00227955
1438.41713121 1.00020647 0.00228264
1438.41852008 1.00174415 0.00227942
1438.41990896 1.00122488 0.00228325
1438.42129784 0.99836105 0.00228083
1438.42268672 1.00235999 0.00228128
1438.42407560 0.99985194 0.00227798
1438.42546448 1.00154948 0.00227949
1438.42685336 1.00257325 0.00228156
1438.42824224 0.99928355 0.00228180
1438.42963112 1.00320637 0.00228354
1438.43101999 1.00205946 0.00228021
1438.43240887 1.00025058 0.00227885
1438.43379775 1.00284517 0.00228220
1438.43518663 1.00207770 0.00228050
1438.43657551 1.00367618 0.00228122
1438.43796439 0.99947083 0.00227927
1438.43935327 1.00271189 0.00228023
1438.44074215 1.00009227 0.00228012
1438.44213103 0.99696678 0.00227926
1438.44351991 0.99753076 0.00227780
1438.44490878 0.99855256 0.00227934
1438.44629766 1.00018120 0.00227956
1438.44768654 1.00025475 0.00227920
1438.44907542 1.00380230 0.00228179
1438.45046430 0.99601477 0.00227677
1438.45185318 0.99914593 0.00228031
1438.45324206 0.99877042 0.00227810
1438.45463094 1.00162005 0.00228193
1438.45601982 0.99701273 0.00228104
1438.45740870 0.99727827 0.00227882
1438.45879757 0.99784011 0.00227770
1438.46018645 0.99855489 0.00227622
1438.46157533 1.00031328 0.00228100
1438.46296421 1.00109053 0.00227907
1438.46435309 0.99972922 0.00227990
1438.46574197 0.99666286 0.00227712
1438.46713085 0.99966955 0.00227764
1438.46851973 0.99842823 0.00227984
1438.46990861 0.99976730 0.00227980
1438.47129749 0.99736762 0.00227873
1438.47268637 1.00425708 0.00228202
1438.47407524 1.00209987 0.00228250
1438.47546412 0.99884230 0.00228032
1438.47685300 1.00050783 0.00228029
1438.47824188 1.00108373 0.00228085
1438.47963076 0.99848706 0.00227779
1438.48240852 1.00182188 0.00227932
1438.48379740 0.99994773 0.00228052
1438.48518628 0.99772114 0.00227854
1438.48657516 0.99880934 0.00227819
1438.48935291 0.99847794 0.00227882
1438.49213067 0.99941218 0.00228083
1438.49351955 1.00054467 0.00228269
1438.49490843 1.00042975 0.00227979
1438.49629731 1.00314772 0.00228182
1438.49768619 1.00162697 0.00228022
1438.49907507 1.00174522 0.00228190
1438.50046395 1.00131822 0.00227924
1438.50185283 1.00013745 0.00227993
1438.50324171 1.00005996 0.00228162
1438.50463058 1.00099599 0.00228186
1438.50601946 0.99968511 0.00228100
1438.50740834 0.99884170 0.00228113
1438.50879722 0.99890369 0.00228091
1438.51018610 0.99869925 0.00228024
1438.51157498 1.00709689 0.00228407
1438.51296386 0.99772650 0.00227975
1438.51435274 1.00049353 0.00227886
1438.51574162 1.00048208 0.00228045
1438.51713050 1.00146568 0.00228154
1438.51851938 0.99850327 0.00227983
1438.51990826 0.99829328 0.00228041
1438.52129713 1.00001991 0.00227913
1438.52268601 1.00095093 0.00228342
1438.52407489 1.00296807 0.00228052
1438.52546377 1.00443375 0.00228568
1438.52685265 1.00283360 0.00228260
1438.52824153 0.99995059 0.00228359
1438.52963041 0.99721676 0.00227601
1438.53101929 0.99847859 0.00227563
1438.53240817 0.99763012 0.00227509
1438.53379705 0.99932438 0.00227775
1438.53518593 0.99982363 0.00228019
1438.53657481 1.00026572 0.00227886
1438.53796368 1.00423467 0.00228508
1438.53935256 1.00022686 0.00227962
1438.54074144 0.99677205 0.00227601
1438.54213032 0.99971050 0.00228161
1438.54351920 0.99778068 0.00227882
1438.54490808 0.99381804 0.00227475
1438.54629696 0.99867254 0.00228022
1438.54768584 1.00196540 0.00227915
1438.54907472 0.99628603 0.00227687
1438.55046360 0.99610305 0.00227713
1438.55185248 1.00246096 0.00228101
1438.55324136 0.99952215 0.00228017
1438.55463024 0.99918342 0.00228244
1438.55601911 0.99991441 0.00228004
1438.55740799 0.99917358 0.00227959
1438.55879687 0.99549055 0.00227701
1438.56018575 1.00020254 0.00228235
1438.56157463 0.99721497 0.00227779
1438.56296351 1.00268149 0.00228135
1438.56435239 0.99753338 0.00227895
1438.56574127 1.00384188 0.00228101
1438.56713015 0.99970949 0.00227996
1438.56851903 0.99978942 0.00228043
1438.56990791 1.00017881 0.00227950
1438.57129679 0.99923098 0.00227704
1438.57268566 1.00401556 0.00228262
1438.57407454 0.99903971 0.00227743
1438.57546342 0.99577564 0.00227579
1438.57685230 1.00039172 0.00227805
1438.57824118 1.00510669 0.00228265
1438.57963006 1.00299931 0.00228159
1438.58101894 0.99831855 0.00227844
1438.58240782 0.99718928 0.00228012
1438.58379670 1.00008762 0.00228091
1438.58518558 1.00005937 0.00228027
1438.58657446 1.00266588 0.00228012
1438.58796334 0.99718732 0.00227952
1438.58935222 0.99907905 0.00227906
1438.59074110 1.00057662 0.00228075
1438.59212997 0.99758309 0.00227820
1438.59351885 0.99947667 0.00227760
1438.59490773 0.99966007 0.00227813
1438.59629661 1.00031579 0.00227916
1438.59768549 0.99624431 0.00227496
1438.59907437 0.99784714 0.00227638
1438.60185213 0.99987119 0.00228053
1438.60324101 0.99820173 0.00227822
1438.60462989 0.99975890 0.00227830
1438.60601877 0.99955738 0.00227946
1438.60740765 0.99742657 0.00228082
1438.60879653 1.00109565 0.00228096
1438.61018541 1.00141525 0.00228119
1438.61157428 1.00172901 0.00228118
1438.61296316 0.99902934 0.00227555
1438.61574092 1.00031817 0.00227825
1438.61712980 0.99989808 0.00228091
1438.61851868 1.00235498 0.00228053
1438.61990756 0.99898845 0.00228046
1438.62129644 1.00098622 0.00228117
1438.62268532 0.99760950 0.00227819
1438.62407420 0.99883288 0.00228174
1438.62546308 1.00012279 0.00228001
1438.62685196 0.99977100 0.00228125
1438.62824084 1.00179851 0.00228051
1438.62962972 1.00095105 0.00227950
1438.63101860 0.99910229 0.00227912
1438.63240747 1.00059497 0.00228341
1438.63379635 1.00101507 0.00228025
1438.63518523 0.99850667 0.00228057
1438.63657411 1.00003219 0.00228050
1438.63796299 0.99815911 0.00227778
1438.63935187 0.99996847 0.00227948
1438.64074075 0.99534482 0.00227579
1438.64212963 1.00052905 0.00228116
1438.64351851 0.99939722 0.00227836
1438.64490739 1.00099564 0.00228252
1438.64629627 1.00067747 0.00227928
1438.64768515 1.00588703 0.00228652
1438.64907403 0.99549729 0.00227630
1438.65046291 1.00149131 0.00227936
1438.65185179 0.99584925 0.00227646
1438.65324066 0.99957705 0.00228033
1438.65462954 0.99912328 0.00227835
1438.65601842 1.00073540 0.00228165
1438.65740730 0.99753129 0.00227800
1438.65879618 1.00381660 0.00228083
1438.66018506 0.99664795 0.00227901
1438.66157394 0.99757594 0.00227776
1438.66296282 1.00245106 0.00228207
1438.66435170 0.99986780 0.00228057
1438.66574058 0.99886864 0.00227790
1438.66712946 1.00331795 0.00228100
1438.66851834 0.99696624 0.00227853
1438.66990722 0.99964404 0.00228101
1438.67129610 0.99749529 0.00227706
1438.67268498 1.00050807 0.00227891
1438.67407386 0.99920756 0.00228374
1438.67546273 0.99578422 0.00227602
1438.67685161 0.99537748 0.00227579
1438.67824049 0.99791753 0.00227773
1438.67962937 1.00301456 0.00228383
1438.68101825 1.00079095 0.00227971
1438.68240713 1.00235736 0.00228205
1438.68379601 0.99822646 0.00227886
1438.68518489 1.00272751 0.00228268
1438.68657377 0.99828178 0.00227561
1438.68796265 0.99885094 0.00227825
1438.68935153 1.00403154 0.00228308
1438.69074041 0.99598444 0.00227823
1438.69212929 1.00062168 0.00227972
1438.69351817 1.00012541 0.00228144
1438.69490705 1.00032389 0.00227843
1438.69629593 1.00236380 0.00228354
1438.69768480 1.00021255 0.00227839
1438.69907368 1.00030637 0.00227851
1438.70046256 1.00013232 0.00228245
1438.70185144 1.00267029 0.00228345
1438.70324032 0.99616611 0.00227867
1438.70462920 0.99835235 0.00227782
1438.70601808 1.00241959 0.00228227
1438.70740696 1.00104630 0.00228051
1438.70879584 1.00226843 0.00228091
1438.71018472 1.00069356 0.00227997
1438.71157360 1.00187850 0.00228230
1438.71296248 0.99501264 0.00227741
1438.71435136 1.00127435 0.00227959
1438.71574024 1.00143027 0.00227976
1438.71712912 1.00067973 0.00227827
1438.71851800 1.00376952 0.00228192
1438.71990688 1.00038230 0.00227892
1438.72129576 0.99924552 0.00228105
1438.72268463 1.00157261 0.00227978
1438.72407351 1.00069499 0.00228056
1438.72546239 1.00256324 0.00228082
1438.72685127 1.00164223 0.00228066
1438.72824015 0.99594247 0.00227707
1438.72962903 0.99817073 0.00227838
1438.73101791 0.99782509 0.00227872
1438.73240679 0.99967802 0.00227867
1438.73379567 0.99596226 0.00227596
1438.73518455 1.00056016 0.00228069
1438.73657343 0.99884564 0.00227746
1438.73796231 0.99905223 0.00228092
1438.73935119 1.00275314 0.00228156
1438.74074007 0.99923140 0.00227975
1438.74212895 0.99976283 0.00227747
1438.74351783 1.00358045 0.00228047
1438.74490671 1.00266993 0.00228417
1438.74629559 1.00010145 0.00227938
1438.74768446 0.99674588 0.00227733
1438.74907334 0.99423891 0.00227530
1438.75046222 0.99703550 0.00227867
1438.75185110 1.00179172 0.00228467
1438.75323998 1.00268078 0.00228125
1438.75462886 1.00216746 0.00227808
1438.75601774 1.00184453 0.00228064
1438.75740662 0.99694610 0.00227676
1438.75879550 0.99905497 0.00227761
1438.76018438 0.99772370 0.00227747
1438.76157326 0.99887830 0.00227945
1438.76296214 1.00122607 0.00227793
1438.76435102 0.99360090 0.00227562
1438.76573990 0.99804795 0.00227637
1438.76712878 0.99936044 0.00227708
1438.76851766 1.00030291 0.00227575
1438.76990654 1.00059891 0.00228045
1438.77129542 1.00175035 0.00227921
1438.77407317 1.00105393 0.00228052
1438.77546205 0.99899924 0.00228063
1438.77685093 0.99806911 0.00227796
1438.77823981 0.99893916 0.00228077
1438.77962869 0.99648851 0.00227809
1438.78101757 0.99757719 0.00227745
1438.78240645 0.99891138 0.00227928
1438.78379533 0.99675834 0.00227618
1438.78518421 1.00018132 0.00228424
1438.78657309 0.99861580 0.00227821
1438.78796197 0.99958163 0.00228128
1438.78935085 0.99876326 0.00228098
1438.79073973 0.99886709 0.00227881
1438.79212861 1.00258303 0.00228164
1438.79351749 0.99961257 0.00228030
1438.79490637 1.00046933 0.00228009
1438.79629525 1.00314105 0.00228058
1438.79768413 0.99724287 0.00227629
1438.79907301 0.99897707 0.00227907
1438.80046189 1.00120676 0.00227990
1438.80185076 0.99772662 0.00227821
1438.80323964 1.00158215 0.00227949
1438.80462852 0.99988562 0.00227900
1438.80601740 0.99814641 0.00227736
1438.80740628 0.99772120 0.00227777
1438.80879516 0.99642938 0.00227801
1438.81018404 0.99788374 0.00228204
1438.81157292 1.00179577 0.00228114
1438.81296180 0.99746102 0.00227656
1438.81435068 0.99853265 0.00227802
1438.81573956 0.99975580 0.00227903
1438.81712844 0.99760294 0.00227866
1438.81851732 0.99888182 0.00227838
1438.81990620 0.99560177 0.00227706
1438.82129508 1.00148857 0.00227952
1438.82268396 0.99367988 0.00227355
1438.82546172 1.00018525 0.00228040
1438.82685060 0.99741483 0.00227676
1438.82823948 1.00048983 0.00228004
1438.82962836 0.99952179 0.00227871
1438.83101723 1.00133014 0.00227762
1438.83240611 0.99881113 0.00227791
1438.83379499 0.99999183 0.00227691
1438.83518387 1.00214338 0.00227761
1438.83657275 1.00158381 0.00227775
1438.83796163 1.00216067 0.00227982
1438.83935051 0.99667251 0.00227829
1438.84073939 1.00264597 0.00227988
1438.84212827 0.99597228 0.00227932
1438.84351715 0.99911416 0.00227935
1438.84490603 1.00006592 0.00228003
1438.84629491 0.99654835 0.00227501
1438.84768379 0.99992657 0.00227978
1438.84907267 0.99911517 0.00227842
1438.85046155 1.00003898 0.00227922
1438.85185043 0.99662268 0.00227662
1438.85323931 0.99671978 0.00227568
1438.85462819 0.99390024 0.00227465
1438.85601707 0.99824917 0.00228001
1438.85740595 0.99819720 0.00227801
1438.85879483 1.00039113 0.00228078
1438.86018371 0.99711478 0.00227990
1438.86157258 1.00131941 0.00228105
1438.86296146 0.99880749 0.00227793
1438.86435034 0.99983239 0.00227816
1438.86573922 0.99431974 0.00227723
1438.86712810 0.99884987 0.00227689
1438.86851698 0.99959671 0.00227747
1438.86990586 0.99865139 0.00227975
1438.87129474 0.99839389 0.00227677
1438.87268362 0.99967200 0.00228012
1438.87407250 1.00594640 0.00228267
1438.87546138 0.99733001 0.00227759
1438.87685026 0.99719363 0.00227571
1438.87823914 0.99717873 0.00227406
1438.87962802 0.99774188 0.00228212
1438.88101690 1.00065792 0.00228034
1438.88240578 0.99776489 0.00228018
1438.88379466 1.00151563 0.00227780
1438.88518354 1.00164211 0.00228300
1438.88657242 0.99863291 0.00227976
1438.88796130 0.99831831 0.00228167
1438.88935018 1.00027061 0.00227508
1438.89073906 0.99835849 0.00227718
1438.89212793 0.99546850 0.00227551
1438.89351681 1.00064564 0.00227892
1438.89629457 0.99778897 0.00227848
1438.89768345 1.00011134 0.00228433
1438.89907233 0.99878025 0.00227884
1438.90046121 0.99944729 0.00227777
1438.90185009 0.99586803 0.00227706
1438.90323897 0.99953461 0.00227878
1438.90462785 0.99889785 0.00227712
1438.90601673 0.99750894 0.00227711
1438.90740561 0.99597710 0.00227651
1438.90879449 0.99706697 0.00227806
1438.91018337 0.99866378 0.00228000
1438.91157225 0.99886894 0.00227733
1438.91296113 1.00297344 0.00228139
1438.91435001 1.00090718 0.00228175
1438.91573889 1.00162435 0.00227886
1438.91712777 0.99656862 0.00227618
1438.91851665 0.99965119 0.00227994
1438.91990553 0.99527150 0.00227518
1438.92129441 1.00518656 0.00228502
1438.92268329 0.99930108 0.00227928
1438.92407217 0.99711311 0.00227723
1438.92546105 0.99702513 0.00227770
1438.92823880 1.00200999 0.00227930
1438.92962768 0.99826962 0.00227783
1438.93101656 0.99784440 0.00227713
1438.93240544 1.00314331 0.00228246
1438.93379432 1.00034094 0.00228094
1438.93518320 0.99975491 0.00227891
1438.93657208 0.99358302 0.00227794
1438.93796096 0.99715221 0.00227870
1438.93934984 0.99785674 0.00227957
1438.94073872 0.99506325 0.00227586
1438.94212760 1.00117743 0.00228117
1438.94351648 0.99570101 0.00227672
1438.94490536 0.99952084 0.00227918
1438.94629424 0.99932081 0.00227874
1438.94768312 0.99552548 0.00227758
1438.94907200 0.99550676 0.00227636
1438.95046088 1.00140834 0.00228047
1438.95184976 0.99884486 0.00227815
1438.95323864 1.00235879 0.00227772
1438.95462752 1.00465178 0.00228010
1438.95879416 0.99471843 0.00227692
1438.96018304 0.99990135 0.00227935
1438.96157191 0.99894387 0.00227699
1438.96296079 1.00160384 0.00228134
1438.96434967 0.99625343 0.00227609
1438.96573855 0.99232030 0.00227546
1438.96712743 1.00005150 0.00227819
1438.96851631 0.99392670 0.00227841
1438.96990519 1.00209808 0.00228101
1438.97129407 0.99943227 0.00227922
1438.97268295 1.00066221 0.00228038
1438.97407183 0.99912220 0.00227886
1438.97546071 1.00042939 0.00228132
1438.97684959 0.99854749 0.00227904
1438.97823847 1.00083673 0.00227938
1438.97962735 0.99763465 0.00227775
1438.98101623 1.00065768 0.00227844
1438.98240511 1.00117040 0.00227867
1438.98379399 0.99890763 0.00227817
1438.98518287 1.00403178 0.00228407
1438.98657175 0.99460685 0.00227577
1438.98796063 1.00124681 0.00228115
1438.98934951 0.99909824 0.00228062
1438.99073839 0.99815863 0.00227916
1438.99212727 0.99984115 0.00227930
1438.99351615 0.99852616 0.00227822
1438.99490503 0.99439710 0.00227655
1438.99629391 1.00056529 0.00227842
1438.99768279 0.99690020 0.00227902
1438.99907166 0.99733722 0.00227655
1439.00046054 0.99603307 0.00227715
1439.00184942 0.99979967 0.00227835
1439.00323830 1.00496566 0.00228321
1439.00462718 1.00487971 0.00228321
1439.00601606 0.99920988 0.00227870
1439.00740494 0.99793261 0.00227847
1439.00879382 0.99732649 0.00227915
1439.01018270 1.00295591 0.00228277
1439.01157158 1.00188768 0.00227968
1439.01296046 1.00345170 0.00228179
1439.01434934 1.00100207 0.00227943
1439.01712710 0.99680996 0.00227563
1439.01851598 0.99769390 0.00227799
1439.01990486 0.99940610 0.00227815
1439.02129374 0.99672562 0.00227543
1439.02268262 1.00480402 0.00228382
1439.02407150 1.00318265 0.00228267
1439.02546038 0.99755901 0.00227835
1439.02684926 0.99855334 0.00227832
1439.02823814 1.00382566 0.00228116
1439.02962702 1.00073481 0.00228086
1439.03101590 0.99918038 0.00227819
1439.03240478 0.99823278 0.00227797
1439.03379366 0.99966615 0.00227841
1439.03518254 0.99642092 0.00227462
1439.03657141 1.00258505 0.00228133
1439.03796029 1.00218654 0.00228166
1439.03934917 1.00102091 0.00228032
1439.04073805 0.99963510 0.00227810
1439.04212693 1.00005603 0.00227952
1439.04351581 0.99963087 0.00227871
1439.04490469 1.00471187 0.00228560
1439.04629357 1.00549877 0.00228314
1439.04768245 0.99917817 0.00227946
1439.04907133 0.99624634 0.00227488
1439.05046021 0.99809176 0.00227745
1439.05184909 1.00101507 0.00228092
1439.05323797 0.99252135 0.00227415
1439.05462685 0.99862653 0.00228073
1439.05601573 0.99687862 0.00227699
1439.05740461 0.99841851 0.00227731
1439.05879349 1.00031543 0.00227832
1439.06018237 0.99932611 0.00227864
1439.06157125 0.99802959 0.00227678
1439.06296013 1.00024927 0.00227800
1439.06434901 0.99936587 0.00227721
1439.06573789 1.00062633 0.00227907
1439.06712677 0.99972671 0.00227900
1439.06851565 0.99691695 0.00227704
1439.06990453 0.99856055 0.00227711
1439.07129341 1.00029719 0.00228037
1439.07268229 1.00079727 0.00228002
1439.07407117 0.99888873 0.00227655
1439.07546005 1.00361013 0.00228042
1439.07684892 0.99880648 0.00227758
1439.07823780 1.00140178 0.00228130
1439.07962668 0.99794155 0.00227693
1439.08101556 1.00061989 0.00228024
1439.08240444 1.00234318 0.00227981
1439.08379332 0.99573147 0.00227639
1439.08518220 0.99772853 0.00227746
1439.08657108 0.99989665 0.00228014
1439.08795996 0.99674636 0.00227678
1439.08934884 1.00175822 0.00228156
1439.09073772 1.00130737 0.00228111
1439.09212660 0.99698246 0.00227625
1439.09351548 0.99878645 0.00228116
1439.09490436 1.00086057 0.00228060
1439.09629324 0.99805987 0.00227649
1439.09768212 0.99932581 0.00227593
1439.09907100 0.99471933 0.00227476
1439.10045988 0.99846524 0.00228121
1439.10184876 1.00059927 0.00227872
1439.10323764 1.00191450 0.00228017
1439.10462652 0.99738181 0.00227701
1439.10601540 0.99660480 0.00227858
1439.10740428 1.00083971 0.00228133
1439.10879316 1.00109982 0.00228106
1439.11018204 1.00152767 0.00227978
1439.11157092 1.00081658 0.00227828
1439.11295980 0.99911904 0.00227892
1439.11434868 1.00187969 0.00228113
1439.11573756 0.99724162 0.00227656
1439.11712644 0.99818051 0.00227709
1439.11851531 0.99962872 0.00227955
1439.11990419 0.99788362 0.00227695
1439.12129307 0.99755824 0.00227539
1439.12268195 1.00048065 0.00228207
1439.12407083 1.00021887 0.00227911
1439.12545971 1.00126040 0.00228094
1439.12684859 0.99955648 0.00227776
1439.12823747 0.99775523 0.00227703
1439.12962635 1.00168502 0.00228068
1439.13101523 1.00250685 0.00228136
1439.13240411 0.99792272 0.00227757
1439.13379299 1.00010228 0.00227955
1439.13518187 0.99734813 0.00227622
1439.13657075 0.99878526 0.00227994
1439.13795963 1.00168526 0.00228200
1439.13934851 0.99896169 0.00227944
1439.14073739 1.00406969 0.00228134
1439.14212627 1.00213540 0.00228026
1439.14351515 0.99531329 0.00227678
1439.14490403 0.99656713 0.00227517
1439.14629291 1.00048220 0.00228015
1439.14768179 0.99832875 0.00227843
1439.14907067 1.00091720 0.00228075
1439.15045955 1.00025654 0.00227692
1439.15184843 1.00022554 0.00227691
1439.15323731 1.00303590 0.00228560
1439.15462619 1.00108099 0.00228039
1439.15601507 1.00167346 0.00228018
1439.15740395 1.00168872 0.00228142
1439.15879283 0.99845159 0.00227796
1439.16018170 0.99857426 0.00227732
1439.16157058 0.99713755 0.00227640
1439.16295946 0.99683577 0.00227654
1439.16434834 1.00066698 0.00227741
1439.16573722 1.00005305 0.00227838
1439.16712610 0.99556357 0.00227679
1439.16851498 1.00127733 0.00228032
1439.16990386 1.00096643 0.00228501
1439.17129274 1.00095320 0.00228108
1439.17268162 0.99586201 0.00227542
1439.17545938 1.00123191 0.00227991
1439.17684826 0.99903119 0.00227985
1439.17823714 0.99812329 0.00227672
1439.17962602 0.99959975 0.00227983
1439.18101490 1.00376534 0.00228173
1439.18240378 1.00124276 0.00228114
1439.18379266 0.99675852 0.00227635
1439.18518154 0.99891335 0.00227733
1439.18657042 0.99889493 0.00227306
1439.18795930 0.99520439 0.00227728
1439.18934818 0.99931604 0.00228120
1439.19073706 0.99755806 0.00227762
1439.19212594 1.00389445 0.00228236
1439.19351482 1.00342965 0.00228154
1439.19490370 1.00129163 0.00227938
1439.19629258 1.00096607 0.00227868
1439.19768146 0.99939728 0.00227829
1439.19907034 0.99983597 0.00228124
1439.20045922 0.99553967 0.00227536
1439.20184810 0.99812663 0.00228003
1439.20323698 0.99788725 0.00227951
1439.20462585 0.99266726 0.00227357
1439.20601473 1.00111187 0.00227995
1439.20740361 0.99785399 0.00227695
1439.20879249 0.99798220 0.00227714
1439.21018137 0.99803931 0.00227906
1439.21157025 0.99813962 0.00227523
1439.21295913 0.99872524 0.00227914
1439.21434801 0.99894637 0.00227777
1439.21573689 1.00020981 0.00228018
1439.21712577 0.99856043 0.00227687
1439.21851465 1.00133395 0.00227908
1439.21990353 0.99560171 0.00227452
1439.22129241 0.99741715 0.00227559
1439.22268129 0.99862200 0.00228065
1439.22407017 0.99918431 0.00227871
1439.22545905 1.00018072 0.00227817
1439.22684793 1.00141478 0.00227977
1439.22823681 0.99769354 0.00227736
1439.22962569 0.99744856 0.00227709
1439.23101457 1.00173509 0.00227990
1439.23240345 1.00370002 0.00228029
1439.23379233 1.00142145 0.00227992
1439.23518121 0.99993217 0.00227883
1439.23657009 1.00056505 0.00228049
1439.23795897 1.00339985 0.00228180
1439.23934785 0.99881256 0.00227959
1439.24073673 1.00193310 0.00228083
1439.24212561 1.00144458 0.00227986
1439.24351449 0.99719214 0.00227576
1439.24490337 1.00153470 0.00227813
1439.24629225 1.00540984 0.00228188
1439.24768113 0.99770755 0.00227811
1439.24907001 1.00355375 0.00228091
1439.25045888 1.00227368 0.00228364
1439.25184776 0.99878359 0.00227817
1439.25323664 0.99805629 0.00227717
1439.25462552 1.00196314 0.00228003
1439.25601440 0.99703193 0.00227715
1439.25740328 0.99859631 0.00227742
1439.25879216 0.99640524 0.00227537
1439.26018104 0.99817073 0.00227752
1439.26156992 0.99862772 0.00227817
1439.26295880 0.99924868 0.00227878
1439.26434768 0.99835587 0.00227957
1439.26573656 1.00058091 0.00227908
1439.26712544 0.99661076 0.00227442
1439.26851432 0.99695736 0.00227576
1439.26990320 0.99968970 0.00227792
1439.27129208 0.99685299 0.00227695
1439.27268096 0.99820632 0.00227747
1439.27406984 0.99897665 0.00227765
1439.27545872 0.99746245 0.00227846
1439.27684760 0.99678338 0.00227621
1439.27823648 0.99704564 0.00227517
1439.27962536 0.99644661 0.00227883
1439.28101424 0.99882573 0.00228055
1439.28240312 1.00074077 0.00227983
1439.28379200 0.99824768 0.00227788
1439.28518088 1.00000143 0.00227935
1439.28656976 0.99568450 0.00227887
1439.28795864 0.99786109 0.00227772
1439.28934752 0.99843276 0.00227639
1439.29073640 1.00167787 0.00228198
1439.29212528 1.00548732 0.00228154
1439.29351415 1.00108671 0.00227919
1439.29490303 0.99795502 0.00227783
1439.29629191 1.00076866 0.00227928
1439.29768079 0.99715030 0.00227683
1439.29906967 1.00296724 0.00227910
1439.30045855 0.99542898 0.00227828
1439.30184743 1.00307441 0.00228099
1439.30323631 1.00110519 0.00227955
1439.30462519 1.00015509 0.00227959
1439.30601407 1.00033069 0.00227869
1439.30879183 1.00200927 0.00228260
1439.31018071 0.99968141 0.00227832
1439.31156959 1.00021005 0.00227936
1439.31295847 0.99633259 0.00227527
1439.31434735 0.99825358 0.00227670
1439.31573623 0.99677044 0.00227763
1439.31712511 1.00169623 0.00228133
1439.31851399 1.00032985 0.00227985
1439.31990287 0.99561816 0.00227730
1439.32129175 0.99672002 0.00227560
1439.32268063 0.99989146 0.00228162
1439.32406951 1.00103045 0.00227717
1439.32545839 1.00003779 0.00227893
1439.32684727 1.00070262 0.00227916
1439.32823615 0.99655914 0.00227904
1439.32962503 1.00005317 0.00228072
1439.33101391 1.00079930 0.00227717
1439.33240279 0.99770904 0.00227822
1439.33379167 1.00026119 0.00227794
1439.33518055 0.99874616 0.00227987
1439.33656943 1.00227153 0.00228017
1439.33795831 1.00135684 0.00228009
1439.33934719 1.00219810 0.00228034
1439.34073606 1.00155628 0.00227914
1439.34212494 0.99832439 0.00227775
1439.34351382 0.99644917 0.00227670
1439.34490270 0.99848694 0.00227983
1439.34629158 0.99866301 0.00227903
1439.34768046 1.00127864 0.00228116
1439.34906934 0.99793029 0.00227743
1439.35045822 0.99806756 0.00227741
1439.35184710 0.99804580 0.00227635
1439.35323598 0.99459928 0.00227453
1439.35462486 0.99702698 0.00227809
1439.35601374 0.99944526 0.00228125
1439.35740262 0.99930406 0.00227625
1439.35879150 1.00155199 0.00227877
1439.36018038 1.00163531 0.00227780
1439.36156926 0.99917424 0.00227578
1439.36295814 1.00109410 0.00227734
1439.36434702 0.99662757 0.00227451
1439.36573590 0.99469006 0.00227794
1439.36712478 0.99977297 0.00227896
1439.36851366 0.99937314 0.00227878
1439.36990254 0.99628973 0.00227538
1439.37129142 1.00357199 0.00228111
1439.37268030 0.99963838 0.00227920
1439.37406918 0.99611908 0.00227581
