# time-2457000 flux       flux_err   x_off      y_off      roll       bg         contam     deltaT    
2425.81725634 1.00003408 0.00013183 -0.09109246 0.28705281 -14.08837945 0.05084053 0.31068448 -0.17129517
2425.81767387 0.99992334 0.00013182 0.23466069 0.72639328 -16.99383330 0.06048203 0.21153316 -0.17129517
2425.81809139 0.99991806 0.00013183 0.28583512 0.10446580 -19.90200701 0.07006905 0.13583441 -0.19079590
2425.81850892 1.00001818 0.00013183 0.11145813 -0.45114383 -22.80697311 0.07327387 0.03581934 -0.19079590
2425.81892644 0.99972349 0.00013181 0.02108140 0.46884885 -25.70207474 0.07580707 0.10161096 -0.17129517
2425.81934397 0.99960490 0.00013181 0.08617997 -0.14675103 -28.58087627 0.07412074 0.26648714 -0.17129517
2425.81976149 0.99960601 0.00013181 0.06854708 0.29179850 -31.43755287 0.07531175 0.21392978 -0.17129517
2425.82017902 0.99956382 0.00013181 -0.00237491 0.18648089 -34.26705738 0.08047955 0.13687479 -0.17129517
2425.82059654 0.99929256 0.00013180 0.34341857 -0.32002920 -37.06380650 0.07758936 0.39663731 -0.15179443
2425.82101407 0.99973445 0.00013182 0.08575705 0.50602335 -39.82319506 0.08640643 0.23922777 -0.19079590
2425.82143159 0.99982973 0.00013183 0.23374976 0.10994159 -42.54170450 0.08057578 0.26883505 -0.15179443
2425.82184912 0.99886643 0.00013177 0.50396901 -0.28388903 -45.21598111 0.08349270 0.27052640 -0.17129517
2425.82226665 0.99980822 0.00013183 0.41300669 0.50310296 -47.84308304 0.07161597 0.38682588 -0.19079590
2425.82268417 0.99986542 0.00013183 0.54476541 -0.18800195 -50.42141355 0.06420326 0.44248506 -0.15179443
2425.82310170 0.99976912 0.00013181 0.25844231 0.53644437 -52.94904346 0.05432634 0.27886184 -0.17129517
2425.82351922 1.00000852 0.00013182 -0.28147569 0.03851302 -55.42535100 0.04286420 0.35507195 -0.15179443
2425.82393675 0.99995747 0.00013182 0.25440821 0.16810660 -57.85003505 0.03711492 0.41905428 -0.17129517
2425.82435427 0.99991778 0.00013182 -0.20837399 0.18502069 -60.22264637 0.03759044 0.38972991 -0.17129517
2425.82477180 0.99975699 0.00013181 -0.10114516 -0.01295936 -62.54409039 0.03544667 0.36251420 -0.16156006
2425.82518932 0.99976911 0.00013181 0.55439520 0.12490874 -64.81523120 0.02827095 0.54277167 -0.17129517
2425.82560685 0.99988893 0.00013181 0.25691327 -0.03121197 -67.03690176 0.02866734 0.34979709 -0.17129517
2425.82602438 0.99982317 0.00013181 -0.14031492 -0.12369189 -69.21065145 0.02349634 0.46530515 -0.17129517
2425.82644190 0.99981856 0.00013181 0.41626000 0.31345826 -71.33806080 0.01813869 0.50845126 -0.17129517
2425.82685943 1.00002402 0.00013182 0.01063830 -0.24160379 -73.42110112 0.01800856 0.40179513 -0.13226318
2425.82727695 0.99983863 0.00013181 0.38294619 0.25936967 -75.46149122 0.01725271 0.55459562 -0.15179443
2425.82769448 0.99998434 0.00013182 0.12190123 0.08907276 -77.46158618 0.01495599 0.53486588 -0.15179443
2425.82811200 1.00022340 0.00013183 -0.05839677 0.04447554 -79.42308383 0.01154884 0.42999830 -0.17129517
2425.82852953 1.00003198 0.00013181 -0.01031297 0.02950840 -81.34880603 0.01163948 0.46486476 -0.15179443
2425.82894705 1.00017375 0.00013182 0.72935778 0.04155512 -83.24005201 0.00826926 0.53474619 -0.15179443
2425.82936458 1.00007560 0.00013182 -0.37299109 0.49574107 -85.09988731 0.00661301 0.64518611 -0.15179443
2425.82978211 0.99999014 0.00013181 0.48747480 0.52652711 -86.93020750 0.00733797 0.46117380 -0.15179443
2425.83019963 0.99989956 0.00013181 0.53393197 -0.33901194 -88.73354092 0.01511743 0.63383739 -0.15179443
2425.83061716 1.00037201 0.00013184 -0.10134036 0.24531516 -90.51167334 0.01527581 0.49936575 -0.15179443
2425.83103468 1.00012569 0.00013182 0.26960114 0.27068630 -92.26722104 0.01296775 0.32096571 -0.15179443
2425.83145221 1.00026756 0.00013183 -0.28768951 -0.04989048 -94.00242640 0.01833369 0.50590494 -0.15179443
2425.83186973 1.00026257 0.00013184 0.46509206 -0.21398151 -95.71929276 0.01954661 0.61701909 -0.15179443
2425.83228726 1.00021443 0.00013184 0.44970396 0.11182769 -97.42038150 0.02252096 0.64016405 -0.11270142
2425.83270478 1.00021041 0.00013184 0.48965451 -0.04636164 -99.10737652 0.02417482 0.56209874 -0.15179443
2425.83312231 0.99995875 0.00013182 -0.33626130 0.14662935 -100.78259748 0.02315956 0.52110793 -0.15179443
2425.83353983 1.00020317 0.00013183 0.22281866 -0.33353615 -102.44852380 0.01685733 0.42750761 -0.13226318
2425.83395736 1.00014716 0.00013183 -0.00657167 -0.43009248 -104.10682507 0.01973409 0.57520551 -0.14202881
2425.83437488 1.00038639 0.00013185 -0.05501334 0.01198588 -105.75965604 0.01941794 0.59315466 -0.14202881
2425.83479240 1.00029290 0.00013184 -0.04772594 0.07818204 -107.40929436 0.02452322 0.40882633 -0.11270142
2425.83520993 0.99994388 0.00013182 0.55670506 0.34424433 -109.05753505 0.02442378 0.49123256 -0.13226318
2425.83562745 1.00005495 0.00013182 -0.06831934 0.04064249 -110.70688314 0.02684149 0.43246361 -0.13226318
2425.83604498 1.00018528 0.00013183 0.05611946 0.03979070 -112.35922933 0.02397673 0.38460774 -0.13226318
2425.83646250 1.00017592 0.00013183 0.16399896 0.04398881 -114.01644154 0.02140511 0.39130948 -0.13226318
2425.83688003 0.99987467 0.00013181 0.12365802 -0.03601849 -115.68079236 0.02535410 0.43215465 -0.13226318
2425.83729756 1.00017455 0.00013183 0.02222005 0.02074714 -117.35465959 0.02035081 0.35597568 -0.13226318
2425.83771508 0.99997092 0.00013181 0.21279849 0.18465564 -119.03973872 0.02107563 0.43278954 -0.13226318
2425.83813261 1.00016844 0.00013182 0.27428591 0.28553176 -120.73850036 0.02332141 0.26332202 -0.13226318
2425.83855013 1.00002707 0.00013182 -0.02439976 -0.21951813 -122.45297533 0.02887340 0.36432257 -0.13226318
2425.83896766 0.99995009 0.00013182 0.67759776 -0.04520565 -124.18529166 0.03370004 0.49804661 -0.11270142
2425.83938518 1.00028531 0.00013185 0.27770185 0.00024337 -125.93767209 0.05126448 0.33977458 -0.13226318
2425.83980271 1.00023783 0.00013185 0.34084848 0.06656121 -127.71237033 0.06653141 0.41918327 -0.09313965
2425.84022023 1.00014835 0.00013187 0.24497364 0.42005354 -129.51145333 0.12059005 0.25574649 -0.11270142
2425.84063776 1.00041523 0.00013200 0.00032533 -0.46124360 -131.33772140 0.35294990 0.49868943 -0.09313965
2425.84105529 1.00000000 0.00013203 -0.25945085 0.14711608 -133.19293648 0.48270170 0.43101744 -0.11270142
2425.84147281 1.00069025 0.00013217 0.15716702 0.37350938 -135.07930104 0.70489708 0.12487359 -0.11270142
2425.84189034 1.00031091 0.00013209 0.13166113 -0.54909956 -136.99924138 0.56743634 0.20466847 -0.09310913
2425.86777691 0.99978347 0.00013183 0.43246144 0.15520808 77.97714111 0.07253788 0.55598738 -0.03424072
2425.86819444 0.99901462 0.00013183 1.00000000 0.18435143 76.31727227 0.17452551 0.57528379 -0.01455688
2425.86861196 0.99963320 0.00013182 0.01525799 0.41816744 74.66584657 0.06534801 0.61711225 -0.01455688
2425.86902949 0.99993208 0.00013183 0.74185050 0.36979800 73.01607883 0.05635619 0.49325507 -0.05389404
2425.86944701 0.99965569 0.00013182 0.11288958 0.01423704 71.36953445 0.05404183 0.67503221 -0.05389404
2425.86986454 0.99975747 0.00013182 -0.20970786 -0.08049404 69.72200621 0.04994663 0.50462737 -0.03424072
2425.87028206 0.99982339 0.00013182 0.59665561 0.37819421 68.07229769 0.04606043 0.68529205 -0.05389404
2425.87069959 0.99998194 0.00013183 -0.43994403 -0.25955221 66.41729908 0.04117554 0.52984437 -0.03424072
2425.87111711 1.00001756 0.00013183 0.16608107 0.03778291 64.75782005 0.04253514 0.62940339 -0.05389404
2425.87153463 1.00013107 0.00013184 -0.02342378 0.01782672 63.08586389 0.04269094 0.58654120 -0.03424072
2425.87195216 0.99993357 0.00013183 -0.07235344 -0.20941836 61.41014570 0.04094705 0.57020761 -0.05389404
2425.87236968 1.00002547 0.00013183 0.65824062 0.24659285 59.71143100 0.03343234 0.63383472 -0.05389404
2425.87278721 0.99979793 0.00013181 -0.36046588 -0.13044536 58.00603480 0.03273056 0.52653323 -0.03424072
2425.87320474 0.99987161 0.00013182 0.20144446 0.25632757 56.27761213 0.03057676 0.82776611 -0.05389404
2425.87362226 0.99989457 0.00013182 0.51213479 -0.11535653 54.53270739 0.02812168 0.64977028 -0.05389404
2425.87403979 0.99979424 0.00013181 0.25531915 0.40630323 52.76740429 0.02255852 0.76462177 -0.07351685
2425.87445731 0.99990012 0.00013182 0.64600819 0.36955464 50.97256289 0.01842302 0.69406178 -0.00473022
2425.87487484 1.00016083 0.00013183 -0.05218296 -0.40800682 49.16336119 0.01423814 0.64238088 -0.03424072
2425.87529236 0.99997444 0.00013183 0.31098315 -0.44773668 47.30864190 0.01289716 0.92264499 -0.03424072
2425.87570989 1.00005030 0.00013182 0.64090049 -0.35762960 45.44151080 0.01081786 0.64229912 -0.05389404
2425.87612741 0.99971485 0.00013180 0.67336845 -0.08244098 43.52348205 0.01074725 0.77738188 -0.05389404
2425.87654494 1.00027890 0.00013183 0.28658339 -0.26782674 41.58257617 0.00848887 0.62169310 -0.03424072
2425.87696246 0.99982132 0.00013180 -1.00000000 0.73381603 39.59945909 0.00557872 0.63518659 -0.03424072
2425.87737999 1.00018044 0.00013183 0.19916715 0.01521051 37.57502787 0.00901805 0.82410289 -0.03424072
2425.87779752 0.99993575 0.00013182 -0.06613963 0.52646631 35.52032315 0.01066733 1.00000000 -0.05389404
2425.87821504 1.00007436 0.00013183 0.14324290 0.29830858 33.40267303 0.00551085 0.91036842 -0.05389404
2425.87863257 1.00032179 0.00013184 0.60404062 0.22268192 31.26713008 0.00623910 0.74336126 -0.03424072
2425.87905009 1.00010484 0.00013183 0.07990110 -0.03133366 29.05048652 0.00337541 0.85434555 -0.03424072
2425.87946762 0.99978074 0.00013181 0.22776368 -0.07915551 26.81135356 0.00867265 0.85701114 -0.03424072
2425.87988514 0.99997908 0.00013182 0.28596526 0.16457775 24.50649899 0.00584669 0.93006894 -0.03424072
2425.88030267 1.00013273 0.00013183 -0.21084651 0.24458505 22.15784186 0.01013381 0.89443981 -0.05389404
2425.88072019 1.00043413 0.00013184 0.09580975 -0.37241420 19.76189074 0.00435236 0.66873987 -0.05389404
2425.88113772 0.99995496 0.00013182 -0.15280759 0.23418106 17.30097109 0.00498423 0.81142322 -0.03424072
2425.88155524 1.00035839 0.00013184 0.06526124 0.12350937 14.81309659 0.00823592 0.77691119 -0.05389404
2425.88197277 0.99991886 0.00013181 0.30187389 0.14802872 12.24089908 0.00782894 0.73030518 -0.05389404
2425.88239029 1.00024811 0.00013183 -0.06903507 0.18757606 9.64910190 0.01052531 0.68647986 -0.05389404
2425.88280782 1.00012637 0.00013183 0.60491902 0.13020200 6.98531954 0.00741996 0.69105037 -0.05389404
2425.88322534 1.00016645 0.00013183 -0.20502310 0.27877828 4.29166746 0.01484367 0.79502435 -0.05389404
2425.88364287 1.00004824 0.00013182 0.26530680 -0.01825262 1.54999458 0.02003645 0.57030522 -0.03424072
2425.88406039 0.99995834 0.00013182 0.40087187 -0.25018254 -1.23196168 0.02518968 0.72068107 -0.03424072
2425.88447792 1.00009566 0.00013183 0.17349860 0.45096129 -4.03964717 0.03096425 0.63522503 -0.05389404
2425.88489544 0.99999136 0.00013183 -0.21331902 -0.37411779 -6.89050119 0.04355073 0.50521403 -0.03424072
2425.88531297 1.00014359 0.00013184 0.11838766 -0.04715259 -9.75190379 0.04678515 0.34051999 -0.03424072
2425.88573049 0.99976097 0.00013182 0.46362808 0.22450718 -12.64549809 0.05170569 0.52106946 -0.05389404
2425.88614802 0.99996808 0.00013183 -0.09219858 0.53096861 -15.54328676 0.05470032 0.35231840 -0.03424072
2425.88656554 0.99995883 0.00013183 0.01255775 0.44791919 -18.45160422 0.06050069 0.34844680 -0.03424072
2425.88698307 0.99978240 0.00013182 0.38005075 -0.18672426 -21.35677579 0.06877367 0.32871441 -0.05389404
2425.88740059 1.00007677 0.00013184 0.24367233 -0.20327330 -24.25904246 0.07686494 0.12648719 -0.05389404
2425.88781812 0.99980892 0.00013182 -0.27910078 0.39608178 -27.14264773 0.07127091 0.26413319 -0.05389404
2425.88823564 0.99984812 0.00013183 0.48438415 -0.19785836 -30.01972563 0.07237928 0.30567144 -0.03424072
2425.88865317 1.00002304 0.00013184 -0.15693930 0.16615964 -32.85413294 0.07460784 0.24871537 -0.03424072
2425.88907069 0.99972945 0.00013182 0.05979569 -0.03255050 -35.67555011 0.07617609 0.14088583 -0.03424072
2425.88948822 0.99964527 0.00013182 0.42371008 -0.30183744 -38.44828104 0.08410535 0.30103975 -0.03424072
2425.88990574 0.99932098 0.00013180 -0.01756783 0.56564856 -41.19058292 0.08540095 0.20637777 -0.05389404
2425.89032327 0.99973994 0.00013182 0.14405622 -0.50462401 -43.89028138 0.07645706 0.26145360 -0.03424072
2425.89074079 0.99980692 0.00013183 0.76302946 0.61432225 -46.53695287 0.07375996 0.33737481 -0.05389404
2425.89115832 0.99987178 0.00013183 0.13732187 0.11657338 -49.15421834 0.07060733 0.24970971 -0.05389404
2425.89157584 1.00006723 0.00013183 0.91918796 0.05128985 -51.69458041 0.05816379 0.28152069 -0.05389404
2425.89199337 1.00001792 0.00013183 -0.20499057 0.35446581 -54.21469274 0.04483766 0.36224506 -0.01455688
2425.89241091 0.99991576 0.00013182 -0.08647277 0.18009248 -56.65185908 0.04368350 0.35625017 -0.05389404
2425.89282843 0.99995944 0.00013182 0.29234174 0.18106595 -59.05961656 0.04032463 0.39446965 -0.05389404
2425.89324595 1.00024888 0.00013184 -0.46915871 0.15429544 -61.40506547 0.03388988 0.39860098 -0.03424072
2425.89366348 1.00001082 0.00013183 0.49251741 -0.06546605 -63.70159686 0.03580859 0.57260639 -0.05389404
2425.89408100 0.99982920 0.00013181 0.31735963 0.13160136 -65.95746062 0.03128623 0.34523304 -0.03424072
2425.89449853 0.99987695 0.00013181 -0.15755743 -0.02725724 -68.14703953 0.02641564 0.52530914 -0.01455688
2425.89491605 1.00008512 0.00013182 0.16016006 0.13598199 -70.31703381 0.02271132 0.33618242 -0.03424072
2425.89533358 0.99986991 0.00013181 0.27542457 0.05725237 -72.40642779 0.01682042 0.47390405 -0.01455688
2425.89575110 1.00026562 0.00013183 0.28030452 -0.07240205 -74.47893449 0.01841449 0.45942609 -0.05389404
2425.89616863 1.00012425 0.00013182 0.30346802 0.20893161 -76.49359447 0.01280994 0.35950415 -0.02441406
2425.89658615 1.00013974 0.00013182 0.04177240 0.09765150 -78.47757613 0.01086131 0.55534972 -0.01455688
2425.89700368 1.00002524 0.00013181 -0.24038649 -0.07088099 -80.42411653 0.01087226 0.41195891 -0.02441406
2425.89742121 1.00024111 0.00013183 0.47569785 0.14754198 -82.32955072 0.01029668 0.51184992 -0.03424072
2425.89783873 1.00003484 0.00013181 -0.01688464 0.05542711 -84.21524077 0.00720788 0.48691106 -0.01455688
2425.89825626 1.00012140 0.00013182 -0.04564383 0.55220246 -86.05194161 0.00735732 0.41305609 -0.03424072
2425.89867378 0.99998965 0.00013181 0.98194414 -0.05579216 -87.87735787 0.01178343 0.51775816 -0.01455688
2425.89909131 1.00014621 0.00013182 -0.05293123 0.02573619 -89.66234131 0.01343020 0.39033843 -0.01455688
2425.89950883 1.00030098 0.00013183 0.13260460 0.38841566 -91.43304849 0.01235887 0.52353299 -0.01455688
2425.89992636 1.00034699 0.00013184 -0.43177825 -0.07045510 -93.17770869 0.01534527 0.54723817 -0.03424072
2425.90034388 1.00029275 0.00013183 0.44137549 0.25705767 -94.90361098 0.01724609 0.42556453 -0.03424072
2425.90076141 1.00008561 0.00013183 0.53084129 -0.27841324 -96.61593294 0.01854370 0.61040134 -0.03424072
2425.90117893 1.00011671 0.00013183 0.40262866 0.44609395 -98.30717840 0.02050983 0.53815599 -0.03424072
2425.90159646 1.00023646 0.00013183 0.22610450 -0.44737163 -99.99275896 0.02259958 0.38278436 -0.02441406
2425.90201398 1.00028593 0.00013183 -0.14519487 -0.07550499 -101.65978353 0.02193496 0.41938909 -0.01455688
2425.90243151 1.00021031 0.00013184 0.04378945 -0.15648577 -103.32357727 0.02616854 0.55884134 -0.01455688
2425.90284903 1.00004283 0.00013182 0.03194743 -0.25535411 -104.97794164 0.02185033 0.48365165 -0.01455688
2425.90326656 1.00009146 0.00013182 -0.00907671 0.06723047 -106.62953759 0.02129109 0.37519007 -0.03424072
2425.90368408 0.99998142 0.00013181 0.09649294 0.22329034 -108.27812228 0.02395046 0.37022236 -0.03424072
2425.90410161 1.00003674 0.00013182 0.44784957 0.35677782 -109.92731447 0.02634217 0.55484642 -0.01455688
2425.90451914 1.00024811 0.00013184 -0.11044960 -0.20260404 -111.57674713 0.02902598 0.50465648 -0.03424072
2425.90493666 1.00016346 0.00013182 0.12632573 0.06114626 -113.23271683 0.02213021 0.27177960 -0.03424072
2425.90535419 1.00007853 0.00013182 0.35213742 -0.19895351 -114.89143182 0.02110244 0.41680779 -0.03424072
2425.90577171 0.99999747 0.00013181 -0.39238077 0.36194938 -116.56196556 0.01886253 0.40697199 0.00515747
2425.90618924 1.00003271 0.00013182 0.29331771 -0.27859578 -118.24044453 0.02027346 0.39389264 -0.03424072
2425.90660676 1.00003355 0.00013181 0.35578111 0.33238015 -119.93148233 0.02232982 0.25420486 0.00515747
2425.90702429 1.00026299 0.00013183 0.07677793 0.17412996 -121.63918507 0.02576535 0.33464252 -0.01455688
2425.90744181 1.00021694 0.00013184 0.21712539 -0.23448528 -123.35739973 0.03293265 0.47667846 -0.01455688
2425.90785934 1.00033023 0.00013185 0.55328912 -0.02099051 -125.10435957 0.03953553 0.42989335 -0.01455688
2425.90827686 1.00003911 0.00013183 0.17649163 0.24744463 -126.85948191 0.05958814 0.35621785 -0.01455688
2425.90869439 1.00008658 0.00013185 0.42003384 0.46239960 -128.65327246 0.09854941 0.31315612 -0.01455688
2425.90911191 1.00023125 0.00013195 -0.04193506 -0.27263325 -130.46099896 0.26937735 0.45812018 0.00515747
2425.90952944 1.00009164 0.00013203 -0.04073134 -0.16713312 -132.30295415 0.46080873 0.31467937 0.00515747
2425.90994696 1.00014451 0.00013217 -0.03354155 0.57191533 -134.17355898 0.76992714 0.38182220 0.00515747
2425.91036449 1.00028033 0.00013229 0.41645521 -0.29733512 -136.07110929 1.00000000 0.47701725 0.02487183
2425.93666856 0.99947204 0.00013181 0.63855815 0.44651982 77.10124729 0.07182976 0.57371049 0.06439209
2425.93708609 0.99989238 0.00013183 0.67284793 0.23284253 75.44488762 0.06507350 0.58992015 0.06439209
2425.93750361 0.99962231 0.00013181 0.46300995 0.40417376 73.79589744 0.06506794 0.52973213 0.04461670
2425.93792114 0.99981267 0.00013182 0.25148025 0.62527376 72.14815113 0.05418939 0.50074588 0.04461670
2425.93833867 0.99990604 0.00013183 0.08927061 -0.50912631 70.50172226 0.04531442 0.65152089 0.04461670
2425.93875619 0.99984520 0.00013182 0.12954649 0.30956438 68.85377448 0.03785442 0.64619947 0.04461670
2425.93917373 0.99975603 0.00013181 -0.20863426 -0.14772451 67.20252908 0.04267905 0.47488883 0.04461670
2425.93959125 0.99974134 0.00013181 0.06659509 -0.03601849 65.54505069 0.04447701 0.59062749 0.04461670
2425.94000877 0.99974054 0.00013182 0.07781899 0.31972501 63.88249844 0.04262316 0.70314848 0.02487183
2425.94042630 1.00000250 0.00013183 0.05019845 -0.31412753 62.20597019 0.03834301 0.61659636 0.02487183
2425.94084383 0.99991355 0.00013183 0.32441929 0.21957897 60.52538853 0.04157149 0.74795494 0.02487183
2425.94126135 1.00014505 0.00013184 0.01766543 0.03121197 58.82001609 0.03521717 0.53686949 0.04461670
2425.94167887 1.00010021 0.00013184 -0.15700436 0.08724751 57.10742669 0.03475066 0.65209093 0.02487183
2425.94209640 1.00004810 0.00013183 0.55058885 0.02385009 55.37040319 0.03123238 0.60093772 0.04461670
2425.94251392 0.99963580 0.00013180 0.30369574 0.17461669 53.61585446 0.02928992 0.71671754 0.02487183
2425.94293145 0.99989962 0.00013182 0.23869477 0.26782674 51.84023040 0.02305673 0.82493917 0.04461670
2425.94334897 0.99992484 0.00013182 0.52937734 0.01472378 50.03363289 0.01904421 0.61222499 0.02487183
2425.94376650 0.99998435 0.00013182 -0.38333657 0.00943052 48.21245797 0.01177877 0.63484603 0.02487183
2425.94418402 1.00001170 0.00013182 0.15349080 -0.22694086 46.34347517 0.00985233 0.70451512 0.01501465
2425.94460155 0.99993689 0.00013182 0.05875463 0.27914333 44.46158160 0.00975107 0.80303095 0.04461670
2425.94501907 1.00008994 0.00013182 0.28251675 -0.08031151 42.52759081 0.00928279 0.69429730 0.04461670
2425.94543660 1.00009417 0.00013183 -0.27640054 0.00815284 40.56966966 0.01032369 0.73425901 0.01501465
2425.94585412 1.00016127 0.00013183 0.12909102 -0.11596496 38.56893736 0.01284720 0.79347075 0.03475952
2425.94627165 1.00018872 0.00013184 0.32952696 0.09430519 36.52521962 0.01120853 0.86669623 0.01501465
2425.94668917 1.00026912 0.00013184 0.26582733 0.29058164 34.45093409 0.00961758 0.79900121 0.02487183
2425.94710670 1.00015564 0.00013183 0.49697444 -0.10355318 32.31208787 0.00856287 0.73047999 0.02487183
2425.94752422 1.00003041 0.00013183 0.79354542 0.10111950 30.15508103 0.00813949 0.89916598 0.02487183
2425.94794175 1.00013139 0.00013183 -0.09047433 0.03273303 27.91604431 0.00816586 0.81544274 0.02487183
2425.94835927 1.00112690 0.00013189 0.42481619 0.00042589 25.65366767 0.00622448 0.70586410 0.02487183
2425.94877680 1.00004215 0.00013183 -0.04414731 0.27695304 23.32532102 0.00723888 0.95268866 0.01501465
2425.94919432 1.00029185 0.00013184 0.00858872 0.14705524 20.95232080 0.00251041 0.85089350 0.03475952
2425.94961185 1.00021322 0.00013183 -0.07798165 0.05402774 18.53232054 0.00783654 0.79809639 0.02487183
2425.95002937 1.00018446 0.00013183 -0.20863426 0.09241908 16.04672430 0.00556407 0.77435347 0.04461670
2425.95044690 1.00024899 0.00013184 0.51665694 0.11018496 13.53472824 0.00836259 0.87286335 0.02487183
2425.95086442 0.99999573 0.00013182 -0.18647927 0.12174495 10.93875125 0.01029732 0.74840434 0.01501465
