# time-2457000 flux       flux_err   x_off      y_off      roll       bg         contam     deltaT    
2408.52504047 1.00038323 0.00013186 -0.67888951 0.13725279 -90.60288015 0.04203912 0.48289416 0.22348022
2408.52545800 1.00025971 0.00013187 -0.12001291 0.49845284 -92.31542531 0.05387302 0.70889711 0.26351929
2408.52796320 1.00010416 0.00013186 -0.33509412 -0.62082607 -102.90341988 0.06461528 0.36623404 0.22348022
2408.52838073 0.99996631 0.00013186 -0.24966618 -0.87617379 -104.74358401 0.07555829 0.47210914 0.22348022
2408.52879826 1.00047930 0.00013200 -0.27508032 -0.05863043 -106.60274019 0.19053421 0.43253883 0.24349976
2408.52921579 1.00025216 0.00013201 -0.35258469 0.03436029 -108.50351032 0.21355828 0.43559183 0.23348999
2408.52963333 1.00047912 0.00013208 -0.29527080 0.27980626 -110.41621562 0.28517537 0.39429852 0.26351929
2408.55050994 0.99996265 0.00013201 0.15379085 -0.29874882 126.73458534 0.23718275 0.57958716 0.32373047
2408.55092748 0.99972849 0.00013198 -0.29063404 0.27103457 124.79561527 0.21881846 0.63708137 0.32373047
2408.55134501 0.99974619 0.00013193 0.14727589 0.14268801 122.88816513 0.16516626 0.52111456 0.30364990
2408.55176254 0.99959168 0.00013189 -0.67498642 0.17185524 121.00385210 0.12098472 0.65721227 0.32373047
2408.55218007 0.99970869 0.00013181 -0.06627929 0.05599354 119.15787522 0.03660016 0.50355544 0.32373047
2408.55259760 0.99952662 0.00013180 -0.37271646 0.33641869 117.32247389 0.03569206 0.53330122 0.32373047
2408.55301513 0.99951078 0.00013180 -0.15825152 -0.19262747 115.52719635 0.03000490 0.72117469 0.30364990
2408.55343267 0.99979970 0.00013182 -0.40449885 0.16265303 113.74072293 0.03251898 0.70953186 0.28356934
2408.55385020 0.99976960 0.00013181 -0.10161260 0.31440872 111.98012169 0.03142642 0.45241179 0.30364990
2408.55426773 0.99958862 0.00013181 -0.57406348 -0.06169783 110.23291974 0.03135329 0.65866162 0.30364990
2408.55468526 0.99949618 0.00013180 -0.14577922 0.88225484 108.50025530 0.03160903 0.65701332 0.28356934
2408.55510280 0.99977362 0.00013182 -0.16805330 -0.04926678 106.78292382 0.03293325 0.73486081 0.26351929
2408.55552033 0.99943273 0.00013180 -0.23895468 0.00115700 105.07199956 0.03339291 0.68730170 0.26351929
2408.55593786 0.99990943 0.00013182 -0.91662633 0.42235973 103.37529436 0.03290597 0.47201569 0.26351929
2408.55635539 0.99949541 0.00013180 -0.54330826 0.08316965 101.68097451 0.03133904 0.65809559 0.26351929
2408.55677293 0.99959801 0.00013181 -0.62087131 0.75546885 99.99369816 0.03490791 0.53460563 0.26351929
2408.55719046 0.99952459 0.00013180 -0.19854441 0.17879726 98.30750121 0.02888286 0.69915106 0.24349976
2408.55760799 0.99961502 0.00013180 -0.30709746 0.06002960 96.62297634 0.03039845 0.58515741 0.24349976
2408.55802552 0.99960058 0.00013181 -0.22325425 0.06546482 94.93604088 0.03460950 0.78246775 0.26351929
2408.55844306 0.99966762 0.00013182 -0.23722322 0.02892506 93.24752612 0.03596665 0.72017465 0.22348022
2408.55886059 0.99952518 0.00013180 -0.46198881 0.07256828 91.55052403 0.03244823 0.67179667 0.24349976
2408.55927812 0.99989827 0.00013183 -0.12353450 0.16916454 89.85079162 0.03373277 0.62456194 0.24349976
2408.55969565 0.99981488 0.00013182 -0.63281536 0.11518902 88.13532776 0.03192281 0.65630000 0.22348022
2408.56011318 0.99973797 0.00013181 0.33145514 0.00029598 86.41323274 0.02944621 0.66889023 0.22348022
2408.56053071 0.99990600 0.00013183 -0.40963450 0.44749093 84.67478705 0.02926582 0.70269364 0.24349976
2408.56094824 0.99957539 0.00013180 0.12332908 0.05384098 82.92115204 0.03117253 0.57931441 0.22348022
2408.56136578 0.99971014 0.00013181 -0.35402268 0.60699582 81.15309671 0.03377406 0.53712200 0.22348022
2408.56178331 0.99951436 0.00013180 -0.76907164 -0.01923853 79.35820830 0.03376262 0.58787645 0.22348022
2408.56220084 0.99946263 0.00013180 -0.41127789 0.38452846 77.55382395 0.03171022 0.79945930 0.22348022
2408.56261837 0.99981911 0.00013181 0.14281522 0.05507870 75.70842256 0.02533534 0.59200761 0.22348022
2408.56303591 0.99991839 0.00013182 0.14768675 0.64111394 73.85197154 0.02560613 0.49142234 0.22348022
2408.56345344 0.99980595 0.00013181 -0.32834440 0.18455537 71.95513584 0.02209331 0.73618280 0.24349976
2408.56387097 0.99984327 0.00013180 -0.56062275 -0.24703351 70.03503798 0.01621838 0.50914622 0.22348022
2408.56428850 0.99985252 0.00013181 -0.11323385 0.50986141 68.08246965 0.01482456 0.62176095 0.22348022
2408.56470604 0.99985211 0.00013181 -0.88135171 -0.47402126 66.08971488 0.01743060 0.58463639 0.24349976
2408.56512357 0.99984789 0.00013181 -0.51085091 0.28545675 64.07467104 0.01665350 0.78793500 0.24349976
2408.56554110 1.00005322 0.00013182 -0.31810245 -0.03732006 61.99994567 0.01246016 0.67177918 0.24349976
2408.56595863 0.99977357 0.00013180 -0.12649851 0.15420422 59.90927262 0.01513601 0.56200787 0.22348022
2408.56637617 0.99990393 0.00013181 -0.38178456 0.25090811 57.75190852 0.01067275 0.70807865 0.24349976
2408.56679370 1.00029688 0.00013183 -0.39769042 0.08295439 55.56935272 0.00979304 0.66431312 0.22348022
2408.56721123 0.99988735 0.00013181 -0.17671055 0.30079377 53.33327065 0.00869984 0.81125967 0.20352173
2408.56762876 0.99988378 0.00013181 -0.05363091 0.32135072 51.05249200 0.00818685 0.76608170 0.22348022
2408.56804630 0.99998783 0.00013181 -0.50052088 0.00078030 48.73453425 0.00466177 0.80132511 0.20352173
2408.56846382 1.00011242 0.00013182 -0.50941294 -0.13692991 46.35168007 0.00265590 0.81658889 0.22348022
2408.56888136 1.00005406 0.00013181 -0.07875159 0.44544598 43.94964048 0.00083058 0.76115159 0.22348022
2408.56929889 1.00008307 0.00013181 -0.51683760 -0.08806673 41.46412480 0.00291300 0.72299394 0.21350098
2408.56971642 1.00026410 0.00013183 -0.57177442 0.12110857 38.96016956 0.00452132 0.72313586 0.24349976
2408.57013395 1.00013882 0.00013182 0.01278044 0.27049643 36.39302877 0.00536432 0.82080748 0.22348022
2408.57055149 0.99994970 0.00013181 -0.34398615 0.25472891 33.79161907 0.00393821 0.86170013 0.20352173
2408.57096902 1.00006501 0.00013182 0.19722381 0.17481501 31.14837916 0.00443976 0.81679069 0.20352173
2408.57138655 1.00028506 0.00013183 -0.48869422 0.20188349 28.45911142 0.00286779 0.95280690 0.18356323
2408.57180408 1.00032126 0.00013183 -0.06936068 0.07030809 25.74771354 0.00254368 0.76032955 0.22348022
2408.57222161 1.00001647 0.00013182 -0.45785096 0.18380196 22.98486566 0.00268140 0.95919459 0.22348022
2408.57263915 1.00029106 0.00013184 -0.33512348 0.12665142 20.21085281 0.00333382 1.00000000 0.22348022
2408.57305668 1.00011474 0.00013182 -0.63557392 0.11739540 17.39917787 0.00415572 0.89530130 0.22348022
2408.57347421 1.00038094 0.00013184 -0.48467374 0.08790529 14.57783533 0.00549581 0.75412303 0.20352173
2408.57389174 1.00017912 0.00013183 -0.46835703 0.17244719 11.73891065 0.00670004 0.83264782 0.20352173
2408.57430928 1.00037218 0.00013184 -0.30636382 -0.03791201 8.89436992 0.00761760 0.71046117 0.20352173
2408.57472681 1.00015839 0.00013182 0.01997036 0.37145165 6.04581648 0.00497533 0.72343330 0.21350098
2408.57514434 1.00024117 0.00013183 -0.66315973 0.17126329 3.20353662 0.00783765 0.73113178 0.20352173
2408.57556187 1.00024456 0.00013183 -0.08805447 0.13988969 0.36362960 0.00843862 0.61252944 0.22348022
2408.57597941 1.00003320 0.00013181 0.07103344 0.04754473 -2.45111218 0.00973346 0.65195181 0.24349976
2408.57639693 1.00000846 0.00013182 -0.54451144 0.02704157 -5.25503349 0.01795206 0.57373455 0.24349976
2408.57681447 1.00010130 0.00013182 -0.59824508 0.01805462 -8.02780333 0.02009475 0.44840771 0.20352173
2408.57723200 1.00017732 0.00013183 -0.04632360 0.24122158 -10.77343033 0.02063295 0.62396411 0.20352173
2408.57764953 1.00002404 0.00013182 -0.44945782 0.22351675 -13.49005521 0.02266989 0.35113328 0.18356323
2408.57806706 0.99990196 0.00013182 -0.44975129 0.26576081 -16.15914911 0.03122612 0.29987144 0.20352173
2408.57848460 1.00007416 0.00013183 -0.06093821 0.68895465 -18.80875377 0.03324637 0.33551079 0.20352173
2408.57890213 1.00008241 0.00013182 -0.21131018 0.23863851 -21.38720562 0.03201933 0.10100513 0.18356323
2408.57931966 0.99983905 0.00013182 -0.71871287 -0.20909458 -23.94773038 0.03715172 0.25947681 0.18356323
2408.57973719 0.99959545 0.00013180 -0.61450309 0.29557380 -26.44028702 0.03543688 0.15176701 0.22348022
2408.58015473 0.99927612 0.00013178 0.01272175 -0.11179873 -28.90053652 0.03810211 0.32678484 0.18356323
2408.58057227 0.99968215 0.00013181 -0.50876731 0.28039822 -31.30931917 0.03981928 0.13929585 0.20352173
2408.58098980 0.99977657 0.00013181 -0.33993632 0.13289385 -33.66662440 0.03636790 0.04217759 0.20352173
2408.58140733 0.99987927 0.00013182 -0.52003640 0.41025159 -35.99129175 0.03958709 0.33127394 0.18356323
2408.58182487 0.99976035 0.00013182 -0.44062451 -0.41600969 -38.24690896 0.04210390 0.41656582 0.19354248
2408.58224240 0.99957892 0.00013180 -0.25888100 0.54570162 -40.48409687 0.04154241 0.28261696 0.20352173
2408.58265993 0.99965979 0.00013181 -0.15018122 0.14387192 -42.64737760 0.04156950 0.43639186 0.18356323
2408.58307746 0.99983632 0.00013182 -0.27851388 -0.47385982 -44.78896988 0.04116841 0.36371827 0.20352173
2408.58349499 0.99952339 0.00013180 0.07100409 0.85211891 -46.87749820 0.04135298 0.40669116 0.20352173
2408.58391253 0.99970831 0.00013181 -0.65796542 0.21243104 -48.93049844 0.03974306 0.43675388 0.18356323
2408.58433006 0.99989447 0.00013182 0.39202654 -0.28556436 -50.95008446 0.03242686 0.27256722 0.20352173
2408.58474759 0.99990616 0.00013182 -0.48138693 0.49780709 -52.92275061 0.03031784 0.38406761 0.20352173
2408.58516512 1.00022635 0.00013184 -0.74653345 0.06643347 -54.87903341 0.02977104 0.38296469 0.20352173
