# time-2457000 flux       flux_err   x_off      y_off      roll       bg         contam     deltaT    
2391.06022533 1.00035524 0.00013183 0.05640933 0.07178768 4.76073122 0.00341295 0.87387244 -0.17129517
2391.06064288 1.00014105 0.00013181 -0.33609861 -0.17592941 2.02268028 0.00685734 0.64142843 -0.17129517
2391.06106041 1.00060517 0.00013185 0.17631298 -0.13468313 -0.65217098 0.00684365 0.72488689 -0.15179443
2391.06147795 1.00052358 0.00013184 -0.14163521 -0.12527788 -3.26221723 0.01199802 0.47776413 -0.19079590
2391.06189550 1.00017914 0.00013182 -0.57000607 -0.05838093 -5.80675894 0.01625870 0.50522383 -0.19079590
2391.06231303 1.00031075 0.00013183 -0.23028766 -0.23807244 -8.28525266 0.01973120 0.42264192 -0.15179443
2391.06273057 1.00047327 0.00013184 0.24103105 0.08516023 -10.69920784 0.01933641 0.55544257 -0.17129517
2391.06314811 1.00026568 0.00013183 -0.31175205 0.05697869 -13.04879175 0.02447365 0.34568598 -0.19079590
2391.06356565 1.00005669 0.00013182 -0.45863014 -0.12042136 -15.33632658 0.02875161 0.39345288 -0.15179443
2391.06398319 0.99986017 0.00013181 0.13980600 0.04312733 -17.56270604 0.03303669 0.45048664 -0.19079590
2391.06440073 0.99978699 0.00013180 -0.29943708 0.01289374 -19.73115079 0.03004526 0.20493449 -0.16156006
2391.06481827 0.99962552 0.00013179 -0.24525629 -0.18820754 -21.84356923 0.03235667 0.09194944 -0.17129517
2391.06523581 0.99978463 0.00013181 -0.73185277 -0.36396593 -23.90239694 0.03888983 0.22445353 -0.14202881
2391.06565335 0.99983700 0.00013181 0.14653029 0.08071411 -25.91097524 0.04111195 0.33642084 -0.15179443
2391.06607089 0.99998920 0.00013183 -0.52386349 0.17644243 -27.87075008 0.04510786 0.30958304 -0.17129517
2391.06648843 0.99997352 0.00013182 0.62191963 -0.51831460 -29.78569112 0.04712442 0.17945143 -0.17129517
2391.06690597 0.99984881 0.00013182 -0.66442955 0.07896987 -31.65824376 0.04905827 0.34234029 -0.15179443
2391.06732351 0.99985542 0.00013182 -0.37415141 -0.00499333 -33.49137357 0.05104563 0.26551665 -0.15179443
2391.06774105 0.99995724 0.00013183 -0.00349096 0.12897158 -35.28782576 0.05387304 0.18118177 -0.15179443
2391.06815859 0.99998733 0.00013184 -0.50655037 0.02021273 -37.04999128 0.05857385 0.22256377 -0.17129517
2391.06857613 1.00001690 0.00013185 0.40280050 -0.36304250 -38.78098864 0.06540974 0.37682000 -0.15179443
2391.06899366 0.99989466 0.00013183 -0.33014724 0.30773968 -40.48327127 0.06485095 0.14326449 -0.15179443
2391.06941121 0.99987559 0.00013184 -0.10309292 -0.15612710 -42.15975144 0.06804657 0.22859307 -0.11270142
2391.06982874 1.00004830 0.00013185 0.05720800 -0.16604535 -43.81294727 0.07192305 0.29607108 -0.13226318
2391.07024628 0.99977071 0.00013184 0.03144443 -0.26409933 -45.44488969 0.07770589 0.27253851 -0.15179443
2391.07066383 1.00007540 0.00013186 -0.10203661 0.51944321 -47.05885583 0.07956606 0.17895116 -0.15179443
2391.07108136 1.00000094 0.00013186 -0.57286578 0.10332090 -48.65641920 0.08268537 0.44828207 -0.13226318
2391.07149890 0.99998222 0.00013186 0.57747751 -0.56366497 -50.24047996 0.08570353 0.20735503 -0.15179443
2391.07191644 1.00020248 0.00013188 0.44056988 0.05749170 -51.81348728 0.08787246 0.36892211 -0.12249756
2391.07233398 1.00018637 0.00013189 -0.76848859 0.23013783 -53.37725431 0.09321527 0.50234324 -0.15179443
2391.07275152 1.00032305 0.00013190 -0.37621251 -0.14453299 -54.93458472 0.09837243 0.37799921 -0.13226318
2391.07316906 1.00007786 0.00013189 0.03582424 -0.00872123 -56.48734608 0.10896717 0.52595182 -0.13226318
2391.07358660 1.00046693 0.00013193 -0.01255974 -0.14374636 -58.03813329 0.12280383 0.32947265 -0.15179443
2391.07400414 1.00025030 0.00013198 -0.09294207 -0.24764869 -59.58894217 0.19460326 0.35785904 -0.13226318
2391.07442168 1.00043771 0.00013238 -0.57046980 0.04063066 -61.14208365 0.64575006 0.42325221 -0.11270142
2391.10197929 1.00030238 0.00013267 -0.11244509 -0.81093746 145.44571302 0.97999156 0.77978434 0.06439209
2391.10239683 0.99990008 0.00013216 -0.17265455 -1.00000000 143.67093867 0.43569159 0.52583254 0.06439209
2391.10281437 1.00015912 0.00013194 -0.04174986 0.49375835 141.93124501 0.15103205 0.58849233 0.08419800
2391.10323191 1.00003748 0.00013184 0.00024475 0.08180854 140.21124000 0.04168740 0.69062207 0.06439209
2391.10364945 1.00013534 0.00013183 -0.50407708 0.18625808 138.53164997 0.03366547 0.48888458 0.06439209
2391.10406699 1.00028439 0.00013184 0.37443480 -0.02055474 136.86186739 0.02830132 0.55112313 0.04461670
2391.10448453 0.99996337 0.00013182 -0.18015175 -0.28397003 135.22702172 0.02407870 0.70204879 0.06439209
2391.10490206 0.99977333 0.00013180 0.12761983 0.31618729 133.60206229 0.02677505 0.45986630 0.02487183
2391.10531961 0.99986723 0.00013180 0.17566888 -0.24231336 131.99817883 0.02174094 0.42433686 0.02487183
2391.10573714 0.99961819 0.00013180 -0.89506501 0.05561066 130.40705532 0.02330591 0.74371547 0.02487183
2391.10615469 0.99980154 0.00013180 0.24512747 0.10421013 128.82656766 0.02484045 0.48114208 0.04461670
2391.10657223 1.00002478 0.00013182 -0.42650297 -0.30072847 127.25848278 0.02254113 0.58993382 0.02487183
2391.10698976 0.99962420 0.00013180 -0.10940499 -0.26191047 125.69411633 0.02663321 0.62755302 0.04461670
2391.10740731 0.99983088 0.00013181 0.25149107 0.14901331 124.13863836 0.02898383 0.57230207 0.04461670
2391.10782484 0.99975528 0.00013181 0.20357083 -0.08741749 122.58355203 0.03294896 0.52946234 0.01501465
2391.10824238 0.99966184 0.00013180 -0.58409870 -0.13560656 121.02962310 0.02893181 0.58678316 0.00515747
2391.10865992 1.00014904 0.00013183 -0.41900578 -0.10769862 119.47337450 0.02829479 0.57006797 0.02487183
2391.10907746 0.99966859 0.00013180 0.08794394 0.40466499 117.91421485 0.02834392 0.51869346 0.02487183
2391.10949500 0.99972401 0.00013181 0.02557034 -0.40052670 116.34664002 0.02959102 0.71602442 0.00515747
2391.10991254 0.99964434 0.00013180 0.02482320 -0.10232908 114.77495756 0.02709712 0.68756403 -0.00473022
2391.11033008 0.99987336 0.00013182 -0.24747194 0.18040973 113.18546843 0.02983772 0.68738924 0.02487183
2391.11074762 0.99975595 0.00013180 0.08225019 0.07780704 111.59056256 0.03107475 0.43038004 0.01501465
2391.11116516 0.99944992 0.00013179 -0.38172591 -0.34922534 109.97197801 0.03236454 0.63872509 0.00515747
2391.11158270 0.99995742 0.00013182 0.18311456 0.37833032 108.34098676 0.03117970 0.48955405 0.02487183
2391.11200024 0.99976505 0.00013181 0.32306227 -0.43859228 106.68714966 0.03074445 0.59135949 0.02487183
2391.11241778 0.99987690 0.00013181 -0.34733152 -0.27511200 105.00878242 0.03047266 0.43174226 0.00515747
2391.11283532 0.99966206 0.00013181 -0.43886951 0.07397654 103.31242365 0.03549934 0.66487923 0.02487183
2391.11325285 0.99981509 0.00013181 -0.40733489 -0.01597182 101.57496620 0.03141079 0.61825661 0.00515747
2391.11367040 0.99959308 0.00013180 -0.49449304 0.41536987 99.82568507 0.03379904 0.53679365 0.00515747
2391.11408793 0.99969091 0.00013181 -0.01755787 -0.15793973 98.01884730 0.03488138 0.67893919 0.02487183
2391.11450547 0.99954527 0.00013180 -0.03180512 -0.39327610 96.19457509 0.03201129 0.66984658 0.00515747
2391.11492301 0.99978286 0.00013181 -0.19208027 -0.07914087 94.31948115 0.03025414 0.80008605 -0.01455688
2391.11534055 0.99975603 0.00013181 0.14282034 -0.07312152 92.40723277 0.03275213 0.61226303 0.02487183
2391.11575809 0.99973113 0.00013181 0.10672558 -0.13444372 90.45493974 0.03286450 0.54022669 0.01501465
2391.11617563 0.99988888 0.00013182 -0.44221875 -0.11594104 88.44192541 0.02953448 0.61781711 0.03475952
2391.11659317 1.00003859 0.00013182 0.36400056 -0.15817915 86.40376378 0.02789378 0.50421815 0.02487183
2391.11701071 0.99955676 0.00013179 0.17528243 0.08512603 84.27765225 0.02922770 0.63651141 0.02487183
2391.11742824 0.99997251 0.00013182 -0.04218784 -0.11074250 82.12901103 0.02873207 0.64704812 0.02487183
2391.11784579 0.99973752 0.00013181 -0.55885041 0.14826089 79.89430813 0.03875386 0.65625165 -0.01455688
2391.11826332 0.99983852 0.00013182 -0.12007111 -0.12483327 77.61778646 0.02825651 0.76076198 -0.01455688
2391.11868086 0.99990323 0.00013181 0.62830901 -0.01983652 75.27423355 0.02783995 0.55485035 -0.01455688
2391.11909840 1.00009607 0.00013182 0.03675173 0.08598106 72.86125016 0.02019082 0.57150934 0.00515747
2391.11951594 1.00007856 0.00013181 -0.64982158 -0.28766373 70.40388881 0.01690991 0.46958893 0.01501465
2391.11993348 1.00008031 0.00013182 -0.08150305 0.06994084 67.84966811 0.01595858 0.72977782 0.02487183
2391.12035102 1.00004427 0.00013181 -0.15266202 -0.22904339 65.26929990 0.01633530 0.61097658 -0.01455688
2391.12076856 1.00003566 0.00013181 -0.11927243 -0.06115120 62.58119998 0.01434571 0.64682755 -0.01455688
2391.12118610 1.00008298 0.00013182 0.02410182 -0.04264852 59.86159576 0.01252352 0.69887007 -0.00473022
2391.12160364 1.00014173 0.00013182 -0.17747234 0.01395397 57.06419210 0.01075471 0.65498659 -0.01455688
2391.12202118 1.00028216 0.00013183 0.40357339 0.09706214 54.21584095 0.00910871 0.76821194 0.00515747
2391.12243872 1.00009782 0.00013181 0.14336137 0.04654742 51.31921787 0.00828640 0.73340506 0.00515747
2391.12285626 1.00039885 0.00013183 -0.39883292 -0.13242587 48.36063863 0.00554041 0.67314485 0.00515747
2391.12327380 1.00037889 0.00013183 -0.18837033 -0.07893567 45.38021036 0.00479976 0.82842060 0.03475952
2391.12369133 1.00040561 0.00013183 0.42194283 -0.12059236 42.33869423 0.00407567 0.73260861 0.02487183
2391.12410888 1.00033208 0.00013183 -0.69405764 -0.24015869 39.28750393 0.00467824 0.72914571 0.02487183
2391.12452641 1.00044540 0.00013184 0.15384714 0.08126133 36.20487223 0.00545241 0.81569760 -0.01455688
2391.12494395 1.00038496 0.00013184 -0.09652320 -0.07876466 33.11743058 0.00654356 0.99703253 -0.01455688
2391.12536149 1.00006952 0.00013181 0.34470364 -0.03584254 30.02337570 0.00481732 0.94878959 -0.01455688
2391.12577903 1.00030912 0.00013183 -0.44384187 0.02760012 26.93972584 0.00441030 0.82969853 0.00515747
2391.12619657 1.00053582 0.00013184 0.12679540 -0.00475392 23.86191050 0.00425096 0.94495564 0.02487183
2391.12661411 1.00030931 0.00013183 -0.37464091 0.04353774 20.82172662 0.00174522 0.94527428 0.00515747
2391.12703165 1.00047220 0.00013183 -0.08495536 0.00831082 17.79363802 0.00119498 0.78577353 0.02487183
2391.12744919 1.00058546 0.00013184 -0.37626404 0.03587674 14.82628452 0.00222511 0.83916847 -0.01455688
2391.12786673 1.00036512 0.00013183 0.01657885 -0.10229488 11.88683812 0.00301202 0.82607872 0.00515747
2391.12828427 1.00050679 0.00013183 0.01070476 -0.13936865 9.00631709 0.00494364 0.63514488 -0.01455688
2391.12870180 1.00015736 0.00013181 0.29067746 0.21591026 6.18121698 0.00221855 0.78474327 0.00515747
2391.12911935 1.00045961 0.00013183 -0.66213655 -0.07226650 3.40197805 0.00570071 0.67627983 0.02487183
2391.12953689 1.00015359 0.00013181 0.09075217 -0.14172852 0.70833906 0.00824724 0.53595642 -0.01455688
2391.12995444 1.00026866 0.00013182 0.25906557 -0.26324430 -1.96015830 0.00932730 0.62129371 0.02487183
2391.13037198 1.00024382 0.00013182 -0.42379782 -0.00485653 -4.51345636 0.01154339 0.59235199 0.03475952
2391.13078951 1.00007126 0.00013181 -0.51956099 -0.15154417 -7.04057946 0.01742564 0.48436782 -0.00473022
2391.13120706 1.00019849 0.00013183 0.12378106 -0.19456890 -9.47798688 0.02166902 0.51010241 0.00515747
2391.13162459 1.00004938 0.00013182 0.21449459 0.01963132 -11.86441527 0.02263083 0.46104863 0.02487183
2391.13204213 1.00003671 0.00013182 -0.76271755 -0.08632306 -14.18870235 0.02544828 0.57612939 0.00515747
2391.13245967 1.00030511 0.00013183 -0.10077420 -0.01952871 -16.43990664 0.02910230 0.28463032 0.00515747
2391.13287721 1.00005902 0.00013182 0.09160236 0.22408427 -18.65616945 0.03288307 0.35568332 -0.01455688
2391.13329475 1.00007413 0.00013182 -0.29309922 0.00194945 -20.78115383 0.03514187 0.32163102 0.01501465
2391.13371229 0.99999568 0.00013181 -0.32290769 -0.33568180 -22.88439475 0.03682995 0.00000000 -0.01455688
2391.13412983 0.99992944 0.00013182 -0.31239614 -0.37648347 -24.90673207 0.04346226 0.31611787 0.01501465
2391.13454737 0.99993266 0.00013182 -0.40648469 0.36225590 -26.89919397 0.04225881 0.13986915 0.00515747
2391.13496491 0.99986212 0.00013182 0.39865255 -0.38746196 -28.83703774 0.04762120 0.29048341 0.00515747
2391.13538245 1.00007678 0.00013183 -0.18563938 0.17774206 -30.73094648 0.04742656 0.17615232 0.03475952
2391.13579998 1.00012462 0.00013184 -0.28732818 -0.10626218 -32.59296738 0.04781385 0.23017494 0.01501465
2391.13621753 1.00004459 0.00013182 0.01338417 -0.08741749 -34.40135177 0.04621746 0.01406782 0.02487183
2391.13663506 0.99998288 0.00013183 -0.34179237 0.14244673 -36.19492742 0.05218573 0.31872547 0.01501465
2391.13705260 0.99993469 0.00013183 -0.27225649 -0.62406373 -37.93202122 0.05698376 0.23426551 0.00515747
2391.13747014 0.99995405 0.00013184 0.21359286 -0.00047881 -39.65637136 0.05905829 0.30357987 0.00515747
2391.13788768 0.99997668 0.00013184 -0.04406858 0.03023359 -41.34406274 0.06243488 0.25047580 0.02487183
2391.13830522 0.99999800 0.00013184 -0.12929447 -0.14049728 -43.01144247 0.06639366 0.20486850 0.02487183
2391.13872276 0.99998726 0.00013185 -0.23659973 -0.39430213 -44.65716021 0.07143849 0.30217905 0.01501465
2391.13914030 0.99994803 0.00013185 -0.04424893 0.54813778 -46.27913787 0.07360880 0.18466402 0.00515747
2391.13955784 0.99986711 0.00013185 -0.39816305 -0.04049386 -47.89141550 0.07356997 0.41929842 0.01501465
2391.13997538 0.99994045 0.00013185 -0.11466075 -0.21751770 -49.47909346 0.07574969 0.27739028 0.01501465
2391.14039292 1.00019334 0.00013186 0.56866634 -0.32983345 -51.06209633 0.07210124 0.27108080 0.03475952
2391.14081045 0.99986321 0.00013184 -0.38953227 0.30288315 -52.62949107 0.07336938 0.27858595 0.01501465
2391.14122800 1.00012284 0.00013187 -0.54674155 -0.01942611 -54.19248832 0.07919599 0.34736261 0.00515747
2391.14164553 1.00007077 0.00013187 -0.07884940 -0.08964055 -55.74846050 0.09085087 0.34453812 0.03475952
2391.14206307 1.00026576 0.00013189 -0.29783973 -0.00554055 -57.30167082 0.09833311 0.32693437 0.01501465
2391.14248061 1.00013918 0.00013191 0.06053150 -0.28691131 -58.85310108 0.12541781 0.56300340 0.00515747
2391.14289815 1.00038306 0.00013211 -0.38924888 -0.22870140 -60.40697644 0.33725001 0.44909817 0.04461670
2391.17087328 1.00019493 0.00013247 0.41679013 -0.52703583 144.53208270 0.76405703 0.53595273 0.20352173
2391.17129081 0.99993914 0.00013198 0.14199591 -0.41615650 142.77168877 0.22575728 0.42200929 0.20352173
2391.17170835 1.00002551 0.00013186 0.10894125 0.33407435 141.04537903 0.07507076 0.46485255 0.19354248
2391.17212589 0.99985605 0.00013182 -0.07037318 0.11686447 139.33762228 0.03102401 0.64573779 0.20352173
2391.17254343 0.99990722 0.00013181 -0.16569838 0.03324327 137.66874381 0.02811230 0.51370713 0.17361450
2391.17296097 0.99984132 0.00013181 0.30765563 -0.12113957 136.00914735 0.02711945 0.63555757 0.19354248
2391.17337851 1.00008585 0.00013182 -0.19893339 0.08581005 134.38242008 0.02594061 0.52822668 0.19354248
2391.17379605 0.99979181 0.00013180 0.64044362 -0.02024693 132.76505850 0.02344699 0.66758128 0.16363525
2391.17421359 0.99979716 0.00013180 -0.47877726 0.04022025 131.16711483 0.02281353 0.49895102 0.16363525
2391.17463113 0.99986374 0.00013180 -0.34313208 0.01822908 129.58106540 0.02084032 0.51281540 0.16363525
2391.17504867 0.99988985 0.00013181 0.06318515 -0.10164506 128.00472749 0.02266190 0.54535674 0.16363525
2391.17546621 0.99990114 0.00013181 -0.40179572 -0.33852047 126.43938586 0.02726331 0.58362047 0.16363525
2391.17588374 0.99986963 0.00013181 -0.10157286 0.01405657 124.87724313 0.02813599 0.59671795 0.12387085
2391.17630130 0.99974751 0.00013180 0.25404167 0.00297548 123.32196405 0.02907744 0.54417251 0.12387085
2391.17671883 0.99978204 0.00013181 -0.32973501 -0.03659496 121.76671755 0.02881212 0.50830223 0.14373779
2391.17713638 0.99972241 0.00013180 -0.40128046 -0.31728172 120.21134284 0.02893504 0.53949145 0.14373779
2391.17755391 0.99978153 0.00013181 -0.09814631 0.31358802 118.65263922 0.02883053 0.69143801 0.14373779
2391.17797145 0.99953133 0.00013179 -0.18873101 -0.08468142 117.08992411 0.03336661 0.56986891 0.10400391
2391.17838899 0.99970888 0.00013180 0.17489599 -0.41318104 115.51753612 0.02872771 0.44229231 0.12387085
2391.17880653 0.99978902 0.00013181 -0.16894460 0.08888813 113.94064697 0.03025752 0.69842148 0.14373779
2391.17922407 0.99976163 0.00013180 0.10340208 0.24138993 112.34389563 0.03060154 0.42413211 0.10400391
2391.17964161 0.99995410 0.00013182 -0.17868322 -0.34854132 110.74124275 0.02855263 0.70485627 0.12387085
2391.18005915 0.99976867 0.00013180 0.04937588 0.49297172 109.11336781 0.03386642 0.38248843 0.12387085
2391.18047669 0.99970984 0.00013181 0.34694508 -0.05338760 107.47224629 0.03356329 0.58453982 0.11392212
2391.18089423 1.00008637 0.00013182 0.10894125 -0.21225075 105.80749230 0.03123792 0.44395822 0.10400391
2391.18131177 1.00003023 0.00013182 -0.56652796 0.08474982 104.11645516 0.03088067 0.53512464 0.12387085
2391.18172930 0.99984291 0.00013182 -0.13578689 -0.05571326 102.40677105 0.03189317 0.63435206 0.14373779
2391.18214685 0.99984357 0.00013181 -0.32396397 0.25872979 100.65401987 0.03040495 0.61861823 0.14373779
2391.18256438 0.99976962 0.00013181 -0.27797601 0.28602210 98.88897766 0.03220126 0.67614824 0.12387085
2391.18298192 0.99956397 0.00013180 0.00787077 -0.39331031 97.06429450 0.03068983 0.74320286 0.14373779
2391.18339946 1.00015639 0.00013184 -0.05187494 -0.10386812 95.22120469 0.02844369 0.73972294 0.14373779
2391.18381700 0.99982938 0.00013182 -0.26408947 -0.03105441 93.32622682 0.03631348 0.68501951 0.12387085
2391.18423454 0.99982703 0.00013181 0.12398717 -0.14617462 91.39247629 0.03172211 0.63220853 0.10400391
2391.18465207 0.99957046 0.00013180 -0.08758325 0.11289716 89.41809754 0.03339050 0.71113173 0.10400391
2391.18506962 0.99973786 0.00013181 -0.36333072 0.02099935 87.38086731 0.03096273 0.62105597 0.12387085
2391.18548716 0.99992170 0.00013182 0.29606205 -0.15793973 85.31845524 0.02814101 0.61223745 0.10400391
2391.18590469 1.00003135 0.00013182 0.28604001 -0.01798967 83.16567815 0.02926791 0.56980150 0.10400391
2391.18632224 0.99987984 0.00013182 -0.29325381 0.09063237 80.98982031 0.03032123 0.67761411 0.12387085
2391.18673977 0.99994161 0.00013182 -0.56276649 -0.20387155 78.72707787 0.03995262 0.48928260 0.10400391
2391.18715731 0.99953781 0.00013179 0.52625954 0.03591094 76.42114450 0.02889337 0.67983386 0.12387085
2391.18757485 1.00007088 0.00013182 0.30562031 0.09931941 74.04817533 0.02276222 0.72639455 0.12387085
2391.18799239 1.00009822 0.00013182 -0.35189170 -0.02130716 71.60469388 0.01716817 0.62116903 0.10400391
2391.18840993 1.00004136 0.00013182 -0.16791405 -0.13068162 69.11757624 0.01725908 0.63807175 0.14373779
2391.18882747 0.99975699 0.00013180 -0.30131781 -0.27863470 66.53270869 0.01775544 0.58231898 0.12387085
2391.18924501 1.00004930 0.00013182 -0.09881616 -0.02397483 63.92186261 0.01562415 0.73840146 0.14373779
2391.18966254 1.00015453 0.00013182 0.08889719 0.03187523 61.20527940 0.01381872 0.64927105 0.10400391
2391.19008009 1.00049609 0.00013184 -0.01969625 0.07975649 58.45706709 0.01167641 0.79200282 0.14373779
2391.19049763 1.00020963 0.00013182 -0.22534105 -0.05711550 55.63338167 0.00942339 0.74600650 0.10400391
2391.19091516 1.00023869 0.00013182 0.23312165 0.03355108 52.76005539 0.01004447 0.71174335 0.12387085
2391.19133271 1.00036744 0.00013183 0.31056693 0.02147816 49.84100119 0.00496084 0.73970483 0.12387085
2391.19175024 1.00023872 0.00013183 -0.33442399 -0.33985430 46.86315126 0.00494522 1.00000000 0.08419800
2391.19216778 1.00004812 0.00013181 -0.02049492 0.12972400 43.86531358 0.00247982 0.85780684 0.10400391
2391.19258532 1.00043026 0.00013183 -0.30100864 -0.33400595 40.81210385 0.00307333 0.67386830 0.12387085
