# time-2457000 flux       flux_err   x_off      y_off      roll       bg         contam     deltaT    
2439.68057485 1.00000035 0.00013184 -0.52461475 -0.06671063 40.66409853 0.01120075 0.66646392 0.32373047
2439.68099237 0.99971921 0.00013183 -0.23851721 0.29981318 39.06442987 0.01926750 0.91553847 0.28356934
2439.68140989 1.00000081 0.00013185 0.29988185 -0.17463458 37.44178388 0.01113352 0.80498914 0.32373047
2439.68182741 0.99992233 0.00013184 -0.50497216 0.34926915 35.79291465 0.01104603 0.93743996 0.30364990
2439.68224493 0.99997564 0.00013184 -0.33197951 0.04687328 34.11560824 0.00965085 0.77077452 0.28356934
2439.68266245 0.99991547 0.00013184 -0.08194260 -0.09187823 32.40667671 0.00988935 0.70641487 0.28356934
2439.68307997 0.99980974 0.00013184 0.12169547 0.36976591 30.66337183 0.00688052 1.00000000 0.30364990
2439.68349749 1.00013306 0.00013185 -0.46263477 0.01186944 28.88258225 0.00706955 0.84469790 0.26351929
2439.68391500 1.00023420 0.00013186 -0.38566434 -0.11682603 27.06129635 0.00262301 0.81676363 0.30364990
2439.68433253 1.00008566 0.00013184 -0.29751882 -0.07193098 25.19669989 0.00374498 0.72617171 0.28356934
2439.68475004 1.00006925 0.00013185 -0.22192684 0.27448070 23.28534693 0.00213120 0.92371562 0.30364990
2439.68516756 0.99993460 0.00013184 -0.57091516 0.33124518 21.32419293 0.00499881 0.91424233 0.28356934
2439.68558508 1.00023223 0.00013185 -0.09528381 -0.35432464 19.31010974 0.00408754 0.60632322 0.30364990
2439.68600260 0.99999147 0.00013184 -0.45357653 0.15100561 17.24000658 0.00458824 0.74750703 0.30364990
2439.68642012 1.00004770 0.00013185 -0.24309556 0.14254314 15.11090427 0.00741733 0.76406382 0.28356934
2439.68683764 1.00018825 0.00013185 0.00319992 0.05209364 12.91942528 0.00686647 0.74633790 0.30364990
2439.68725516 0.99994886 0.00013184 -0.75023383 0.25409386 10.66347592 0.00880436 0.77615762 0.28356934
2439.68767267 1.00013529 0.00013185 -0.29776499 0.07149138 8.34035564 0.00600878 0.67293394 0.28356934
2439.68809019 1.00014656 0.00013185 0.03534682 0.04923618 5.94757576 0.00544255 0.68924604 0.28356934
2439.68850771 1.00010337 0.00013185 -0.66472208 0.28266841 3.48350162 0.01069186 0.63294666 0.30364990
2439.68892523 0.99995480 0.00013184 -0.02899621 -0.15584131 0.94732702 0.01838294 0.49738993 0.28356934
2439.68934275 1.00002719 0.00013185 0.09358539 -0.05335751 -1.66193782 0.01829093 0.63107189 0.26351929
2439.68976027 0.99972643 0.00013183 -0.69576132 0.31355095 -4.34412419 0.02788813 0.55932551 0.30364990
2439.69017779 0.99984604 0.00013184 -0.79791266 -0.47505221 -7.09841713 0.03225022 0.60183835 0.28356934
2439.69059531 0.99975666 0.00013184 0.07591198 0.04907133 -9.92251018 0.03829596 0.55500057 0.28356934
2439.69101283 0.99995318 0.00013185 -0.02611628 0.31217715 -12.81332805 0.04539790 0.56853458 0.28356934
2439.69143035 0.99965298 0.00013184 -0.60581893 0.25200573 -15.76756378 0.05674146 0.44680820 0.28356934
2439.69184786 0.99988476 0.00013185 -0.22044995 0.22799209 -18.77956981 0.06138711 0.16653566 0.28356934
2439.69226539 0.99952944 0.00013183 -0.03825137 -0.52923399 -21.84263873 0.06707406 0.23498857 0.28356934
2439.69268290 0.99962980 0.00013183 -0.26670113 0.12886031 -24.95016337 0.07040881 0.01622398 0.28356934
2439.69310042 1.00006598 0.00013187 -0.56527841 0.29503241 -28.09307636 0.06847786 0.29767009 0.26351929
2439.69351794 0.99970589 0.00013184 -0.23664649 0.06956808 -31.26219162 0.07024225 0.11787897 0.30364990
2439.69393546 0.99962155 0.00013184 -0.41301137 0.36416090 -34.44822581 0.07471422 0.21932376 0.28356934
2439.69435298 0.99939954 0.00013183 -0.07861961 -0.18754809 -37.64033953 0.07657718 0.28488899 0.26351929
2439.69477050 0.99947463 0.00013183 -0.31250924 0.81212223 -40.82847788 0.07869427 0.13357067 0.28356934
2439.69518802 0.99939498 0.00013182 -0.28905135 -0.35965490 -44.00175212 0.07509184 0.24925695 0.28356934
2439.69560553 0.99947828 0.00013183 0.01814109 0.40229696 -47.15055093 0.06632905 0.38069118 0.28356934
2439.69602305 0.99973718 0.00013184 -0.24646778 -0.28865808 -50.26545060 0.06121791 0.24776567 0.28356934
2439.69644057 0.99993079 0.00013185 0.02377788 -0.03319046 -53.33829120 0.04462522 0.51389044 0.28356934
2439.69685809 0.99984333 0.00013184 -0.76268893 -0.00538521 -56.36061228 0.04212820 0.35170954 0.28356934
2439.69727561 0.99969862 0.00013183 -0.08302565 0.16930433 -59.32670364 0.03695815 0.56222120 0.26351929
2439.69769313 0.99988611 0.00013184 -0.35703737 0.02038686 -62.23049989 0.03582732 0.34397730 0.30364990
2439.69811065 0.99991967 0.00013184 0.17469108 -0.00631938 -65.06823566 0.02928643 0.52947996 0.30364990
2439.69852817 0.99947638 0.00013181 -0.48656034 -0.01917793 -67.83597851 0.02745237 0.51701689 0.28356934
2439.69894568 0.99979671 0.00013183 -0.34984985 0.42526650 -70.53278662 0.02324353 0.52209743 0.28356934
2439.69936321 1.00011562 0.00013185 -0.16302368 -0.22216727 -73.15660823 0.01757386 0.42354599 0.26351929
2439.69978072 0.99999965 0.00013184 0.01127357 0.15029123 -75.70712863 0.01328831 0.52479501 0.24349976
2439.70019824 0.99975074 0.00013182 -0.21274553 0.06868887 -78.18557274 0.01201539 0.49429095 0.28356934
2439.70061576 0.99992734 0.00013183 -0.48311427 -0.16732608 -80.59262457 0.00821878 0.38074645 0.25350952
2439.70103328 0.99997949 0.00013183 0.15179934 -0.08495439 -82.92958987 0.00558774 0.52353377 0.26351929
2439.70145080 0.99985263 0.00013182 -0.44587210 0.75233543 -85.19915886 0.00443887 0.50348083 0.26351929
2439.70186832 0.99974623 0.00013182 0.15846995 0.17699747 -87.40320992 0.00930059 0.46245982 0.28356934
2439.70228584 1.00004629 0.00013184 -0.07091518 -0.35102758 -89.54485765 0.00918144 0.63349639 0.27352905
2439.70270335 1.00013155 0.00013184 -0.54081130 0.47043630 -91.62682137 0.00653468 0.45345499 0.26351929
2439.70312088 1.00016369 0.00013185 -0.80007875 -0.20908891 -93.65222085 0.00707292 0.52064125 0.26351929
2439.70353839 0.99983059 0.00013182 0.26766109 -0.06802946 -95.62400630 0.00738999 0.42841702 0.28356934
2439.70395592 1.00003328 0.00013184 0.28587604 0.29684579 -97.54563245 0.01223837 0.39140508 0.28356934
2439.70437344 1.00004682 0.00013184 -0.55262637 -0.30783603 -99.41992345 0.01542784 0.46890813 0.26351929
2439.70479096 1.00004705 0.00013184 -0.35250825 -0.29365864 -101.25033180 0.01496938 0.39320480 0.26351929
2439.70520848 1.00010066 0.00013184 -0.17619258 -0.00511045 -103.03951669 0.01881869 0.41112247 0.24349976
2439.70562600 0.99982881 0.00013183 -0.27910697 -0.34360918 -104.79086676 0.01451724 0.45355666 0.26351929
2439.70604352 0.99992441 0.00013183 -0.17021120 0.35201672 -106.50740533 0.01367088 0.38689150 0.24349976
2439.70646104 1.00000944 0.00013183 -0.38701817 0.22595890 -108.19179577 0.01355495 0.35088283 0.26351929
2439.70687856 0.99991240 0.00013184 0.05309408 0.46785361 -109.84700235 0.01714908 0.57198765 0.26351929
2439.70729608 0.99996386 0.00013184 -0.36486486 -0.20562699 -111.47587141 0.01740306 0.48801215 0.24349976
2439.70771359 1.00007024 0.00013184 -0.23888643 0.26382020 -113.08093900 0.01742122 0.23752730 0.26351929
2439.70813112 0.99979805 0.00013183 -0.02985773 -0.19782394 -114.66520446 0.01273063 0.54907739 0.24349976
2439.70854863 0.99984179 0.00013182 -0.62824297 0.28942740 -116.23088252 0.01430039 0.36549057 0.26351929
2439.70896615 1.00015113 0.00013184 -0.22913897 -0.46972194 -117.78069174 0.01112011 0.33424826 0.24349976
2439.70938367 1.00003382 0.00013183 -0.17346035 0.23205847 -119.31693296 0.01134711 0.27636341 0.24349976
2439.70980119 0.99972524 0.00013182 -0.21887462 0.22689307 -120.84228262 0.01455334 0.32364877 0.26351929
2439.71021871 1.00019221 0.00013185 -0.28060848 -0.17210683 -122.35884950 0.01531095 0.37023685 0.24349976
2439.71063622 1.00001179 0.00013184 0.08309949 0.00983625 -123.86924367 0.01589843 0.56072181 0.28356934
2439.71105375 0.99987580 0.00013183 -0.28329149 0.06088581 -125.37597011 0.02014591 0.37753273 0.25350952
2439.71147126 0.99993134 0.00013183 -0.30153105 0.11594681 -126.88057011 0.01394554 0.32257924 0.26351929
2439.71188878 0.99997882 0.00013183 -0.03071924 0.36174306 -128.38620285 0.01907049 0.29838658 0.26351929
2439.71230630 0.99997469 0.00013184 -0.41904199 0.03110232 -129.89458160 0.02125881 0.44784997 0.26351929
2439.71272382 1.00029385 0.00013186 -0.32198593 -0.48681173 -131.40855306 0.02351524 0.25694515 0.26351929
2439.71314134 0.99991640 0.00013184 -0.01991336 0.43818003 -132.93035055 0.02680434 0.36036827 0.24349976
2439.71355886 0.99998177 0.00013184 -0.41749126 0.65501702 -134.46221814 0.02237878 0.42469624 0.26351929
2439.71397638 1.00018562 0.00013185 -0.15994683 -0.44867569 -136.00647714 0.02474536 0.37137555 0.26351929
2439.71439390 0.99977962 0.00013182 -0.15204549 0.15155512 -137.56567275 0.03207106 0.16771131 0.26351929
2439.71481141 1.00016405 0.00013185 -0.37040320 -0.02610177 -139.14235624 0.03219326 0.21772395 0.26351929
2439.71522894 1.00035941 0.00013187 -0.20112735 0.09935158 -140.73908565 0.04444200 0.22308545 0.26351929
2439.71564645 1.00024226 0.00013187 -0.19512135 0.28508627 -142.35835794 0.05727748 0.22038569 0.26351929
2439.71606397 1.00013228 0.00013191 -0.67629105 0.00604462 -144.00289373 0.15171433 0.30338374 0.26351929
2439.71648149 1.00033690 0.00013207 0.02712549 0.08687768 -145.67561780 0.42129048 0.22952178 0.24349976
2439.71689901 1.00010398 0.00013211 -0.31250924 0.25684142 -147.37897481 0.53388821 0.20174863 0.28356934
2439.71731653 1.00104363 0.00013224 -0.29503274 -0.48653698 -149.11626212 0.66000012 0.25789093 0.28356934
2439.73986255 0.99964290 0.00013204 0.63188601 0.00642928 75.73999803 0.44324900 0.51151190 0.38418579
2439.74028007 0.99951057 0.00013200 0.74575394 0.26052314 74.02449139 0.37751154 0.50791734 0.38418579
2439.74069758 0.99947305 0.00013198 -0.37473539 0.38377842 72.32471671 0.34099917 0.65604821 0.40441895
2439.74111511 0.99990872 0.00013191 -0.59567767 -0.74216944 70.67569923 0.15033525 0.56622075 0.36401367
2439.74153262 0.99965855 0.00013189 -0.30719244 0.10341796 69.03694509 0.15053090 0.62078433 0.34387207
2439.74195014 0.99978059 0.00013190 -0.31477380 0.25475326 67.43375050 0.14521203 0.70550449 0.36401367
2439.74236766 0.99977937 0.00013189 -0.45564416 -0.36712825 65.84570818 0.14071547 0.54989389 0.33380127
2439.74278518 0.99974129 0.00013188 -0.18584158 0.42213431 64.27829303 0.12041123 0.66452103 0.34387207
2439.74320270 1.00000231 0.00013188 -0.34770837 -0.27426091 62.72875530 0.09309932 0.54603898 0.35394287
2439.74362021 0.99984128 0.00013186 -0.32294589 -0.06363337 61.18888568 0.06912534 0.63636807 0.32373047
2439.74403774 0.99982442 0.00013185 0.25530449 0.12358501 59.66680562 0.05500989 0.65175137 0.32373047
2439.74445525 1.00007409 0.00013186 -0.56350613 -0.04714804 58.14854668 0.04187692 0.50421146 0.32373047
2439.74487277 0.99972500 0.00013185 -0.32658887 0.13880646 56.64140489 0.06468491 0.62832192 0.30364990
2439.74529029 0.99981577 0.00013184 0.05203564 0.13869657 55.13603626 0.03244935 0.69207757 0.28356934
2439.74570781 0.99977315 0.00013184 -0.13538128 0.01384768 53.63426191 0.03846324 0.69509729 0.28356934
2439.74612533 1.00001006 0.00013185 -0.10621277 0.23705901 52.13136827 0.03269713 0.65258540 0.26351929
2439.74654285 0.99995631 0.00013185 -0.22709595 0.21205626 50.62753045 0.02692541 0.77981958 0.30364990
2439.74696037 0.99997440 0.00013185 -0.47932360 -0.54187274 49.11653883 0.01905477 0.76827619 0.26351929
2439.74737789 0.99992989 0.00013184 -0.51572883 0.25640181 47.60341353 0.02204462 0.64015098 0.26351929
2439.74779540 1.00004194 0.00013185 -0.16989121 -0.24414770 46.07358749 0.01519890 0.68939677 0.26351929
2439.74821293 1.00010799 0.00013185 -0.22628365 0.68293220 44.53814005 0.01654192 0.76170466 0.28356934
2439.74863044 1.00008855 0.00013185 -0.13104908 -0.00021980 42.98395676 0.01595313 0.83933238 0.28356934
2439.74904796 0.99998930 0.00013184 -0.51435041 -0.36817232 41.41507454 0.01250840 0.60266783 0.28356934
2439.74946548 0.99993965 0.00013184 -0.56874907 0.14457633 39.82869027 0.01155447 0.79347897 0.26351929
2439.74988300 1.00025186 0.00013186 -0.01986413 -0.33805913 38.21489179 0.01096996 0.64498606 0.26351929
2439.75030052 0.99995124 0.00013185 -0.34165314 0.30679196 36.58832497 0.01162926 0.94793381 0.26351929
2439.75071804 0.99989898 0.00013184 -0.39088270 0.19265853 34.91752277 0.00931721 0.79627799 0.26351929
2439.75113557 0.99978492 0.00013183 -0.01971644 -0.00697879 33.23444219 0.00910881 0.80486229 0.27352905
2439.75155308 1.00014391 0.00013186 0.08484714 0.40086824 31.50109035 0.00867376 0.92929806 0.26351929
2439.75197061 0.99986310 0.00013183 -0.06894600 0.02566216 29.74362837 0.00469100 0.73245460 0.26351929
2439.75238812 1.00008287 0.00013185 -0.76795650 -0.27283219 27.94325830 0.00618625 0.73273447 0.24349976
2439.75280564 1.00010557 0.00013185 -0.20415497 0.05791845 26.09808521 0.00450532 0.78471371 0.26351929
2439.75322316 0.99987350 0.00013184 0.06148772 0.30206615 24.22120321 0.00420363 0.86602062 0.24349976
2439.75364068 1.00027995 0.00013186 -0.72992665 0.16765578 22.27408597 0.00316739 0.77761242 0.26351929
2439.75405820 1.00022267 0.00013185 -0.41136217 -0.26997471 20.30707678 0.00633798 0.63736310 0.24349976
2439.75447572 1.00014840 0.00013185 -0.26101512 -0.09055940 18.24714372 0.00462988 0.77264964 0.24349976
2439.75489324 1.00029421 0.00013186 -0.62364006 0.16622706 16.15931084 0.01282311 0.75898659 0.26351929
2439.75531076 1.00013332 0.00013186 0.03418993 0.12951973 13.99314132 0.01794030 0.81295192 0.26351929
2439.75572827 1.00023771 0.00013187 -0.35972038 0.11160567 11.77083797 0.02343831 0.74713234 0.24349976
2439.75614580 1.00011581 0.00013185 -0.22758825 0.00686889 9.48975931 0.00933855 0.63624060 0.24349976
2439.75656331 0.99985259 0.00013183 0.01887953 0.01549621 7.12118670 0.00296011 0.68705950 0.24349976
2439.75698083 0.99985769 0.00013183 -0.35592970 0.21134190 4.71763446 0.00885666 0.78078743 0.26351929
2439.75739835 1.00021664 0.00013186 -0.51619655 -0.02500275 2.19413137 0.01217306 0.64652355 0.24349976
2439.75781587 0.99982629 0.00013183 0.31797370 0.10204418 -0.35858684 0.01664518 0.58314539 0.26351929
2439.75823339 0.99983883 0.00013184 -0.11404027 0.05302780 -3.01943843 0.02586665 0.54205091 0.22348022
2439.75865091 0.99983151 0.00013184 -0.72921282 0.17177711 -5.73017199 0.03273603 0.54697147 0.26351929
2439.75906843 1.00004025 0.00013185 -0.32905036 -0.36119354 -8.51821822 0.03849730 0.39522271 0.22348022
2439.75948594 0.99958636 0.00013183 -0.02092256 0.14023519 -11.38031856 0.04317190 0.61050225 0.26351929
2439.75990346 0.99966616 0.00013183 -0.34738839 0.47428289 -14.28822321 0.04874258 0.26727680 0.24349976
2439.76032098 0.99993896 0.00013185 -0.17973712 0.64358723 -17.28552726 0.05879570 0.20005015 0.22348022
2439.76073850 0.99993320 0.00013185 0.00024615 0.02313441 -20.30542133 0.06268903 0.15617275 0.24349976
2439.76115602 0.99980791 0.00013185 -0.17771870 -0.47450268 -23.40539049 0.07112289 0.11859225 0.24349976
2439.76157354 0.99954687 0.00013183 -0.77361786 0.93741071 -26.52319230 0.07096792 0.34834551 0.24349976
2439.76199106 0.99967430 0.00013184 -0.08684094 -0.27371138 -29.68330226 0.06682849 0.30310447 0.24349976
2439.76240858 0.99974826 0.00013184 -0.44818589 0.08451478 -32.85917654 0.07424491 0.19920792 0.22348022
2439.76282610 0.99956247 0.00013183 -0.18941072 0.00005495 -36.04942188 0.07610894 0.11264560 0.26351929
2439.76324362 0.99994405 0.00013186 -0.09570226 0.05500605 -39.23806436 0.07405917 0.26979026 0.22348022
2439.76366113 0.99944371 0.00013183 -0.17213115 0.31965050 -42.42610784 0.08325158 0.24547994 0.24349976
2439.76407866 0.99924239 0.00013182 0.18532467 0.02731069 -45.58030406 0.07722798 0.33131955 0.24349976
2439.76449617 1.00002260 0.00013186 -0.26569194 0.49148259 -48.72064023 0.06535282 0.21128636 0.22348022
2439.76491369 0.99990863 0.00013185 -0.08834244 -0.29618639 -51.80923105 0.05261792 0.42443244 0.22348022
2439.76533121 0.99989790 0.00013184 -0.51597500 0.37009561 -54.85986362 0.04676941 0.34192777 0.24349976
2439.76574873 0.99984440 0.00013184 -0.22510216 0.22568414 -57.85928390 0.03973317 0.39160921 0.24349976
2439.76616625 1.00017949 0.00013186 -0.20979176 0.08434993 -60.78823787 0.03444304 0.33855360 0.22348022
2439.76658376 0.99987245 0.00013184 -0.24238172 -0.04885152 -63.67945354 0.03206584 0.36148493 0.24349976
2439.76700129 0.99983978 0.00013183 0.07372126 -0.06335861 -66.46414512 0.02660224 0.50924395 0.26351929
2439.76741880 0.99992104 0.00013184 -0.53025156 -0.15776458 -69.22068672 0.02443839 0.46417142 0.24349976
2439.76783632 0.99978278 0.00013182 -0.28334072 0.36152324 -71.86244742 0.01620455 0.41187309 0.24349976
2439.76825384 1.00006206 0.00013184 -0.26842415 -0.18199801 -74.46169485 0.01670668 0.37863265 0.24349976
2439.76867136 1.00015301 0.00013184 -0.25683060 0.08803165 -76.97423918 0.01329334 0.34466621 0.24349976
2439.76908888 0.99998620 0.00013183 -0.28617141 -0.00653918 -79.41607461 0.00948007 0.39706471 0.20352173
2439.76950640 1.00016330 0.00013184 -0.35268056 -0.05984174 -81.80118786 0.00516913 0.31721095 0.24349976
2439.76992392 1.00006854 0.00013184 -0.20198888 0.42570612 -84.09175062 0.00486806 0.46560020 0.22348022
2439.77034144 1.00014148 0.00013184 -0.39110422 0.64897239 -86.35503825 0.00308296 0.37704494 0.24349976
2439.77075895 0.99997159 0.00013183 0.30059567 -0.35635784 -88.50549174 0.00571096 0.46392231 0.22348022
2439.77117648 0.99990281 0.00013183 -0.46760696 0.11710078 -90.63161903 0.00812566 0.52639026 0.20352173
2439.77159399 1.00018021 0.00013185 -0.65187317 0.36767778 -92.67721362 0.00974204 0.48653853 0.22348022
2439.77201151 1.00000475 0.00013184 -0.20329346 -0.24156500 -94.67945881 0.00972893 0.48797510 0.24349976
2439.77242903 1.00029580 0.00013185 0.52525479 -0.08121771 -96.63037480 0.00855364 0.37854415 0.24349976
2439.77284655 1.00013947 0.00013185 -0.13973810 0.19090010 -98.52305251 0.01636195 0.42634303 0.22348022
2439.77326407 0.99989879 0.00013183 -0.74284941 -0.32877240 -100.38878637 0.01636744 0.54755446 0.22348022
2439.77368159 1.00041787 0.00013186 -0.14057501 -0.07220574 -102.18618212 0.01330830 0.40098136 0.22348022
2439.77409911 1.00002440 0.00013184 -0.29911879 -0.37773383 -103.96788655 0.01408541 0.55648541 0.22348022
2439.77451663 1.00017911 0.00013184 -0.21390243 0.25140125 -105.69300711 0.01367634 0.28931712 0.20352173
2439.77493414 1.00012500 0.00013184 -0.35506818 0.36196285 -107.39769645 0.01444071 0.35832208 0.23348999
2439.77535166 1.00002124 0.00013184 0.22943436 0.36421585 -109.06637320 0.01509688 0.36799381 0.20352173
2439.77576918 1.00012346 0.00013184 -0.27834392 -0.01186944 -110.70733875 0.01688224 0.39057065 0.22348022
2439.77618670 1.00007858 0.00013184 -0.39807022 -0.22222222 -112.32881321 0.01503763 0.49422248 0.22348022
2439.77660422 0.99986275 0.00013183 -0.07002904 0.22579405 -113.91863380 0.01323537 0.42528525 0.24349976
2439.77702174 1.00012925 0.00013184 -0.13707970 -0.16864491 -115.49995014 0.01432275 0.36095849 0.23348999
2439.77743926 1.00014121 0.00013184 -0.56047851 0.14858776 -117.05160913 0.01286602 0.38176703 0.22348022
2439.77785677 1.00020306 0.00013185 -0.03665141 -0.38630620 -118.59715044 0.01363923 0.50730505 0.24349976
2439.77827430 1.00016775 0.00013184 -0.14195342 0.21491373 -120.12582877 0.01202446 0.23185054 0.21350098
2439.77869181 1.00000868 0.00013183 -0.40744844 0.29981318 -121.64688145 0.01315009 0.28929540 0.24349976
2439.77910933 1.00026900 0.00013186 -0.18854921 -0.32009012 -123.16007823 0.01751495 0.46336483 0.24349976
2439.77952685 0.99996394 0.00013183 0.08738247 0.10143972 -124.66757955 0.01803508 0.32146697 0.22348022
2439.77994437 0.99996619 0.00013183 -0.54058975 0.24618089 -126.17286427 0.01663786 0.29698024 0.22348022
2439.78036189 1.00012918 0.00013185 0.00721213 0.23694912 -127.67760776 0.01760908 0.46197963 0.20352173
2439.78077941 0.99986482 0.00013183 -0.22906514 0.46669963 -129.18343132 0.01929007 0.34990951 0.20352173
2439.78119693 0.99999239 0.00013184 -0.64429182 -1.00000000 -130.69461098 0.01893204 0.53786673 0.24349976
2439.78161445 1.00024669 0.00013185 -0.51474428 -0.26013848 -132.21145792 0.02126123 0.29745985 0.24349976
2439.78203196 0.99979648 0.00013182 -0.21153940 1.00000000 -133.73694771 0.02414071 0.32008129 0.26351929
2439.78244949 1.00024345 0.00013185 -0.33840397 0.04110342 -135.27577968 0.02373092 0.33462966 0.22348022
2439.78286700 1.00006665 0.00013184 -0.16784817 -0.71337509 -136.82273908 0.02639102 0.14942032 0.24349976
2439.78328452 1.00026355 0.00013186 -0.02062718 0.44345534 -138.39456438 0.03267450 0.18201238 0.24349976
2439.78370204 1.00014082 0.00013186 -0.53037465 -0.31481481 -139.97361894 0.03785122 0.51014662 0.22348022
2439.78411956 1.00028081 0.00013187 -0.41882047 0.27904165 -141.58724955 0.05342215 0.24691929 0.22348022
2439.78453708 0.99996329 0.00013186 -0.48737261 0.29184526 -143.21454311 0.07699380 0.24970844 0.24349976
2439.78495460 0.99983696 0.00013197 -0.61357260 0.49505439 -144.87393110 0.27281204 0.57258863 0.22348022
2439.78537212 1.00004007 0.00013202 -0.01988874 0.22260688 -146.56200432 0.37533704 0.27490793 0.22348022
2439.78578963 1.00031868 0.00013213 -0.30770934 -0.07973403 -148.27609201 0.54926824 0.16925063 0.24349976
2439.78620715 1.00028605 0.00013212 -0.26899031 -0.03665238 -150.03782573 0.52931382 0.31858757 0.24349976
2439.80917070 0.99958257 0.00013201 1.00000000 0.40520936 73.12470580 0.38771909 0.59273794 0.38418579
2439.80958823 0.99993789 0.00013197 0.99369860 0.46807343 71.44045557 0.27282142 0.64618222 0.36401367
2439.81000574 0.99947850 0.00013191 -0.59978831 -0.05940213 69.80529238 0.21187526 0.55487515 0.36401367
2439.81042326 0.99970121 0.00013191 -0.59836066 0.60572588 68.17979196 0.18807800 0.49445872 0.33380127
2439.81084078 0.99980821 0.00013190 -0.58967161 -0.34152105 66.58783497 0.16037125 0.56051496 0.32373047
2439.81125830 0.99992320 0.00013190 -0.06089696 0.19117485 65.01028013 0.13669539 0.55714802 0.32373047
2439.81167582 0.99957423 0.00013186 -0.10143750 0.35850093 63.45180779 0.10342862 0.55739320 0.34387207
2439.81209333 0.99977623 0.00013186 -0.30327868 -0.42878339 61.91014400 0.08235784 0.66846162 0.28356934
2439.81251086 0.99976046 0.00013185 0.06018313 0.27640399 60.37726923 0.06079229 0.64493792 0.30364990
2439.81292837 0.99984025 0.00013185 -0.19430906 0.06682053 58.86049142 0.04922982 0.64011928 0.30364990
2439.81334589 0.99997317 0.00013185 -0.64237189 0.04484009 57.34700291 0.03956440 0.64370653 0.26351929
2439.81376341 0.99980586 0.00013184 -0.09639148 0.14842290 55.84311864 0.03851847 0.63910377 0.28356934
2439.81418093 0.99972789 0.00013184 -0.21198247 0.01285856 54.34031224 0.03270884 0.70690495 0.26351929
2439.81459845 1.00003012 0.00013186 -0.23930489 0.22062863 52.83972865 0.03026108 0.73906491 0.26351929
2439.81501597 0.99987261 0.00013185 -0.18675232 0.13182767 51.33689285 0.03188011 0.77317888 0.26351929
2439.81543349 1.00010636 0.00013186 -0.28036234 -0.11468294 49.83231850 0.02568759 0.67959435 0.26351929
2439.81585101 0.99998687 0.00013184 -0.86917245 -0.30212110 48.31881065 0.01686326 0.57486130 0.26351929
2439.81626852 0.99978979 0.00013183 -0.29508197 0.18765798 46.80267946 0.02121797 0.70252033 0.26351929
2439.81668605 0.99986969 0.00013184 -0.16248216 0.17699747 45.26815315 0.01953998 0.78703720 0.24349976
2439.81710356 0.99987076 0.00013184 -0.24312016 0.19903286 43.72737234 0.01679791 0.81045815 0.22348022
2439.81752108 1.00010072 0.00013185 -0.24127406 -0.16479833 42.16635621 0.01350638 0.65316471 0.26351929
2439.81793860 1.00000503 0.00013184 -0.77950078 -0.09583471 40.58950390 0.01395549 0.65088156 0.24349976
2439.81835612 0.99979446 0.00013184 -0.24472013 0.40724257 38.99422206 0.02024780 0.97013610 0.24349976
2439.81877364 0.99998948 0.00013184 0.20289962 -0.04236729 37.36963111 0.00970878 0.66315779 0.24349976
