7457.681708  0.988921  0.000781   0.18   0.04  1.10 14.19    29.56    40.00
7457.682369  0.987776  0.000780   0.26   2.68  1.10 15.05    29.49    40.00
7457.683034  0.987035  0.000780   0.89   0.85  1.10 14.93    29.79    40.00
7457.683699  0.987016  0.000780  -1.12  -1.67  1.10 15.83    29.72    40.00
7457.684391  0.988399  0.000781  -1.37  -2.07  1.10 14.66    29.51    40.00
7457.685036  0.987710  0.000780  -0.90   0.14  1.10 15.43    29.71    40.00
7457.685689  0.988474  0.000781  -0.22   1.14  1.10 14.51    29.48    40.00
7457.686370  0.987889  0.000780  -0.01   1.17  1.10 15.28    29.38    40.00
7457.687013  0.991074  0.000783   0.52   1.39  1.10 14.48    29.51    40.00
7457.687667  0.986363  0.000779  -0.10   1.14  1.10 15.39    29.89    40.00
7457.688333  0.987736  0.000780  -1.16   0.63  1.10 14.80    29.98    40.00
7457.688983  0.988760  0.000782  -0.28   0.86  1.10 15.32    30.26    40.00
7457.689645  0.990703  0.000783   0.94   0.26  1.10 14.92    29.61    40.00
7457.690298  0.987161  0.000780   1.34   0.43  1.10 15.02    30.10    40.00
7457.690958  0.988346  0.000781   2.17   0.24  1.10 14.56    30.27    40.00
7457.691632  0.988541  0.000781   1.19  -1.53  1.10 15.19    30.11    40.00
7457.692308  0.988984  0.000782   1.61  -0.68  1.10 14.84    30.15    40.00
7457.692975  0.987517  0.000780  -1.43   2.29  1.10 15.55    30.10    40.00
7457.693635  0.988275  0.000781  -0.63   1.62  1.10 15.29    30.19    40.00
7457.694287  0.986805  0.000780  -1.09   2.25  1.10 15.88    30.44    40.00
7457.694976  0.988153  0.000781  -1.85   2.57  1.10 15.35    30.37    40.00
7457.695641  0.988405  0.000781   0.61  -1.95  1.10 16.03    30.26    40.00
7457.696293  0.988936  0.000782  -0.21  -1.06  1.10 15.26    30.26    40.00
7457.696954  0.987841  0.000780  -1.12   0.86  1.10 14.97    30.28    40.00
7457.697621  0.987428  0.000785  -1.15   0.62  1.11 15.05    30.56    40.00
7457.698278  0.989904  0.000787  -0.97  -0.34  1.11 14.41    30.55    40.00
7457.699423  0.989709  0.000787  -0.89  -0.64  1.11 14.87    30.20    40.00
7457.700086  0.987273  0.000785  -0.28  -0.36  1.11 15.64    29.93    40.00
7457.700750  0.988903  0.000786  -0.38  -1.16  1.11 14.81    29.91    40.00
7457.701420  0.989392  0.000787  -2.01  -0.14  1.11 15.66    29.79    40.00
7457.702103  0.987321  0.000785  -0.70  -0.14  1.11 15.43    29.74    40.00
7457.702757  0.989057  0.000786   1.90  -0.43  1.11 14.66    29.35    40.00
7457.703431  0.989611  0.000787   2.43  -0.87  1.11 14.85    29.29    40.00
