8544.53736430 0.99610543 0.00023095 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8544.55819779 0.99647862 0.00023038 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8544.57903129 0.99707979 0.00022993 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8544.59986478 0.99753958 0.00022954 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8544.62069828 0.99760443 0.00022909 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8544.64153177 0.99715590 0.00022877 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8544.66236526 0.99738604 0.00022848 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8544.68319875 0.99729788 0.00022810 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8544.70403224 0.99851149 0.00022785 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8544.72486574 0.99795926 0.00022749 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8544.74569923 0.99858367 0.00022726 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8544.76653272 0.99859434 0.00022707 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8544.78736620 0.99914271 0.00022693 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8544.80819969 0.99875933 0.00022668 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8544.82903318 0.99855393 0.00022647 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8544.84986667 0.99897283 0.00022631 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8544.87070016 0.99907809 0.00022600 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8544.89153364 0.99892503 0.00022572 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8544.91236713 0.99873364 0.00022538 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8544.93320062 0.99834210 0.00022513 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8544.95403410 0.99903286 0.00022486 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8544.97486759 0.99942476 0.00022462 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8544.99570107 0.99882656 0.00022430 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.01653455 0.99884570 0.00022407 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.03736804 0.99942738 0.00022395 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.05820152 0.99933767 0.00022374 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.07903500 0.99963993 0.00022361 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.09986848 0.99953955 0.00022333 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.12070196 0.99906915 0.00022312 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.14153544 0.99978739 0.00022291 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.16236892 0.99959821 0.00022269 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.18320240 0.99944192 0.00022250 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.20403588 0.99954760 0.00022234 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.22486936 0.99982691 0.00022223 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.24570283 0.99935752 0.00022212 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.26653631 0.99924010 0.00022198 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.28736978 0.99960929 0.00022189 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.30820326 0.99977046 0.00022175 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.32903673 1.00033200 0.00022164 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.34987021 0.99942386 0.00022147 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.37070368 1.00022507 0.00022127 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.39153715 0.99977309 0.00022113 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.41237062 1.00010836 0.00022103 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.43320409 0.99934250 0.00022084 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.45403756 0.99937731 0.00022079 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.47487103 0.99937701 0.00022071 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.49570450 0.99960703 0.00022070 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.51653797 0.99993390 0.00022075 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.53737144 1.00020385 0.00022070 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.55820490 0.99950606 0.00022067 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.57903837 0.99981302 0.00022071 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.59987183 0.99967623 0.00022065 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.62070530 0.99979562 0.00022069 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.64153876 0.99953210 0.00022068 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.66237222 0.99979109 0.00022067 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.68320569 0.99947536 0.00022065 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.70403915 0.99968761 0.00022069 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.72487261 0.99955469 0.00022071 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.74570607 0.99984866 0.00022075 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.76653953 0.99920076 0.00022066 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.78737298 1.00006032 0.00022072 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.80820644 0.99935251 0.00022067 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.82903990 1.00011444 0.00022075 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.84987336 0.99931616 0.00022069 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.87070681 0.99920499 0.00022069 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.89154026 0.99984670 0.00022076 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.91237372 0.99986893 0.00022076 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.93320717 0.99908984 0.00022066 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.95404062 0.99979097 0.00022077 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.97487408 0.99974257 0.00022078 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8545.99570753 0.99966848 0.00022072 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8546.01654098 0.99959511 0.00022072 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
8546.03737443 1.00034440 0.00022076 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
