9256.32836338 1.00047183 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.33530809 1.00060606 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.34225280 1.00019968 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.34919751 0.99977356 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.37003164 0.99952418 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.37697635 0.99986875 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.38392106 0.99983054 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.39086577 0.99986976 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.39781049 0.99983591 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.40475520 0.99980754 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.41169991 0.99928111 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.41864462 1.00036490 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.42558933 0.99962240 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.43253404 1.00062883 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.43947875 1.00002587 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.44642346 0.99971265 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.45336817 1.00012434 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.46725759 0.99982685 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.47420230 1.00028956 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.48114701 0.99958140 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.48809172 0.99994111 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.50198115 0.99964708 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.50892586 1.00066829 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.51587057 1.00007975 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.52281528 1.00063980 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.52975999 0.99988860 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.53670470 0.99960321 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
9256.55059412 1.00025117 0.00050254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
