8163.778645  0.986084  0.000765  -8.20  -7.50  1.12 11.67    29.05    35.00
8163.779197  0.987861  0.000767  -8.15  -8.41  1.12 11.77    29.12    35.00
8163.779828  0.986957  0.000767  -8.46  -7.19  1.12 11.90    29.15    35.00
8163.780392  0.989194  0.000768  -7.00  -7.79  1.12 11.40    29.29    35.00
8163.780947  0.985121  0.000765  -6.99  -7.87  1.12 11.80    29.14    35.00
8163.781501  0.987314  0.000767  -7.61  -7.91  1.12 11.45    29.25    35.00
8163.782054  0.987607  0.000767  -6.74  -7.39  1.12 11.53    29.47    35.00
8163.782608  0.987260  0.000767  -6.56  -6.81  1.12 11.79    29.31    35.00
8163.783168  0.984474  0.000771  -5.75  -6.63  1.13 12.32    29.13    35.00
8163.783722  0.988359  0.000774  -4.81  -6.50  1.13 10.50    29.32    35.00
8163.784276  0.985837  0.000776  -6.03  -6.16  1.13 12.16    28.89    35.00
8163.784832  0.986696  0.000774  -6.52  -5.75  1.13 11.82    29.15    35.00
8163.785389  0.986476  0.000773  -5.81  -5.62  1.13 10.78    29.32    35.00
8163.785942  0.986504  0.000773  -5.95  -5.42  1.13 10.37    29.59    35.00
8163.786499  0.986885  0.000773  -5.77  -5.29  1.13 10.48    29.34    35.00
8163.787057  0.989286  0.000774  -5.21  -4.69  1.13  9.63    29.18    35.00
8163.787611  0.987888  0.000773  -5.66  -4.60  1.13  9.77    29.06    35.00
8163.788165  0.988482  0.000776  -5.58  -4.23  1.13  9.88    28.81    35.00
8163.788804  0.990287  0.000776  -5.13  -3.26  1.13  9.44    28.76    35.00
8163.789354  0.990021  0.000781  -5.27  -3.16  1.14  9.65    28.92    35.00
8163.789925  0.989507  0.000781  -4.57  -2.51  1.14 10.35    29.24    35.00
8163.790480  0.990591  0.000782  -3.99  -3.23  1.14 10.44    29.02    35.00
8163.791043  0.989770  0.000782  -4.37  -2.49  1.14 10.50    29.01    35.00
8163.791606  0.987695  0.000792  -3.31  -2.57  1.14  9.75    29.09    35.00
8163.792157  0.988367  0.000793  -3.54  -2.21  1.14  9.96    29.03    35.00
8163.792707  0.991440  0.000787  -3.33  -1.84  1.14 10.83    28.99    35.00
8163.793265  0.990876  0.000783  -3.24  -2.04  1.14 10.26    29.06    35.00
8163.793819  0.988685  0.000782  -3.50  -2.48  1.14 10.33    28.92    35.00
8163.794376  0.988816  0.000780  -3.25  -1.62  1.14  9.58    28.59    35.00
8163.794929  0.988497  0.000787  -2.03  -0.99  1.15 10.65    28.57    35.00
8163.795489  0.988885  0.000788  -3.26  -1.09  1.15 10.39    28.60    35.00
8163.796051  0.990228  0.000789  -2.28  -0.36  1.15  9.78    28.50    35.00
8163.796600  0.989924  0.000788  -1.88   0.00  1.15  9.84    28.80    35.00
8163.797170  0.989531  0.000788  -3.08   0.01  1.15 10.02    28.96    35.00
8163.797719  0.989737  0.000788  -3.31   0.36  1.15 10.11    28.59    35.00
8163.798273  0.990176  0.000788  -2.40   0.62  1.15  9.36    28.83    35.00
8163.798830  0.989950  0.000788  -2.05   0.40  1.15  9.96    28.92    35.00
8163.799386  0.988759  0.000794  -2.58   0.29  1.16 10.72    29.13    35.00
8163.799934  0.986963  0.000793  -1.67   1.24  1.16 12.02    29.00    35.00
8163.800496  0.988293  0.000794  -1.44   2.01  1.16 11.59    28.86    35.00
8163.801051  0.988976  0.000795  -1.99   2.81  1.16 11.85    28.62    35.00
8163.801606  0.988038  0.000794  -2.37   3.04  1.16 11.64    28.60    35.00
8163.802158  0.987526  0.000794  -1.02   3.05  1.16 10.44    28.49    35.00
8163.802719  0.988817  0.000795  -1.63   3.13  1.16 11.40    28.60    35.00
8163.803274  0.989763  0.000802  -0.49   3.66  1.17 10.76    28.53    35.00
8163.803838  0.989169  0.000802  -0.97   4.93  1.17 11.71    28.50    35.00
8163.804392  0.989317  0.000802  -0.97   3.84  1.17 11.20    28.09    35.00
8163.804941  0.989375  0.000802  -1.46   5.50  1.17 11.14    28.37    35.00
8163.805586  0.989972  0.000803   0.00   4.29  1.17 10.73    28.15    35.00
8163.806140  0.990886  0.000804  -0.06   5.12  1.17 10.80    28.25    35.00
8163.806700  0.990363  0.000803  -0.78   4.73  1.17 10.88    28.02    35.00
8163.807257  0.989095  0.000809  -0.26   5.98  1.18 11.40    27.90    35.00
8163.807812  0.988777  0.000809   0.85   5.63  1.18 11.29    27.92    35.00
8163.808366  0.990007  0.000810  -0.33   6.04  1.18 11.16    28.01    35.00
8163.808930  0.989812  0.000809   0.74   6.14  1.18 10.26    28.04    35.00
8163.809485  0.988274  0.000808   0.95   6.55  1.18 11.45    28.38    35.00
8163.810041  0.990868  0.000811   0.76   7.73  1.18 10.79    28.36    35.00
8163.810598  0.990274  0.000817   0.81   7.75  1.19 10.79    28.19    35.00
8163.811152  0.992286  0.000819   1.29   8.12  1.19 10.60    27.94    35.00
8163.811700  0.989059  0.000816   1.11   7.57  1.19 11.89    27.75    35.00
8163.812255  0.991291  0.000818   0.53   8.93  1.19 11.99    27.89    35.00
8163.812891  0.990081  0.000817   1.13   7.92  1.19 11.39    27.69    35.00
8163.813509  0.989689  0.000816   0.87   8.83  1.19 12.28    27.87    35.00
8163.814075  0.993973  0.000827   0.87   9.77  1.20 11.49    28.23    35.00
8163.814630  0.993206  0.000826   1.03  10.09  1.20 10.52    28.19    35.00
8163.815184  0.992951  0.000826   1.41   8.67  1.20 11.51    28.23    35.00
8163.815736  0.993834  0.000827   0.87   9.07  1.20 11.57    28.01    35.00
8163.816292  0.990760  0.000825  -0.22  11.03  1.20 12.08    28.04    35.00
8163.816846  0.992301  0.000826   0.01  11.05  1.20 11.43    28.08    35.00
8163.817408  0.991813  0.000833   1.30  11.07  1.21 12.32    28.17    35.00
8163.817964  0.992881  0.000834   1.94  11.34  1.21 12.64    28.24    35.00
8163.818517  0.990132  0.000831   1.42  11.17  1.21 11.01    28.41    35.00
8163.819073  0.992648  0.000834   2.59  12.11  1.21 11.93    28.31    35.00
8163.819720  0.995363  0.000836   2.75  11.87  1.21 12.11    28.69    35.00
8163.820278  0.996557  0.000844   2.26  13.29  1.22 12.22    28.70    35.00
8163.820834  0.995352  0.000842   2.53  13.06  1.22 11.25    28.69    35.00
8163.821387  0.994579  0.000842   3.26  13.24  1.22 12.01    28.76    35.00
8163.821943  0.992160  0.000839   2.73  13.86  1.22 11.73    28.90    35.00
8163.822500  0.994373  0.000843   3.18  15.06  1.22 12.37    28.87    35.00
8163.823055  0.996279  0.000851   2.97  14.34  1.23 11.50    28.65    35.00
8163.823610  0.995586  0.000851   1.90  14.39  1.23 12.11    28.80    35.00
8163.824165  0.995085  0.000851   2.54  15.53  1.23 11.94    28.67    35.00
8163.824725  0.996963  0.000852   3.36  14.99  1.23 10.78    28.60    35.00
8163.825288  0.998746  0.000864   3.55  15.59  1.24 11.58    28.43    35.00
8163.825838  0.995570  0.000881   3.56  16.84  1.24 12.07    28.39    35.00
8163.826399  0.995899  0.000893   3.91  18.06  1.24 11.58    28.24    35.00
8163.826968  0.997973  0.000884   3.46  17.25  1.24 11.21    28.66    35.00
8163.827522  0.994851  0.000875   3.56  17.69  1.24 12.37    28.58    35.00
8163.828079  0.997965  0.000869   3.80  18.27  1.25 11.35    28.71    35.00
8163.828719  0.998378  0.000869   3.26  18.16  1.25 11.51    28.69    35.00
8163.829284  0.997412  0.000870   3.52  17.25  1.25 11.80    28.90    35.00
8163.829837  0.996766  0.000883   3.88  18.67  1.25 12.47    28.63    35.00
8163.830394  0.995783  0.000893   3.38  19.15  1.26 12.79    28.71    35.00
8163.830950  0.997614  0.000886   3.53  18.77  1.26 12.41    28.71    35.00
8163.831505  0.998266  0.000879   4.19  20.32  1.26 12.41    28.86    35.00
8163.832058  0.996027  0.000875   3.00  19.93  1.26 12.47    28.82    35.00
8163.832616  0.997226  0.000883   3.08  19.97  1.27 11.28    28.89    35.00
8163.833172  0.996710  0.000883   3.11  20.90  1.27 12.35    29.34    35.00
8163.833728  0.995815  0.000881   4.20  20.85  1.27 12.22    29.15    35.00
8163.834281  0.998849  0.000884   4.66  20.32  1.27 10.72    29.28    35.00
8163.834928  0.998185  0.000891   4.95  20.65  1.28 11.16    29.69    35.00
8163.835486  0.996089  0.000889   5.01  21.61  1.28 12.04    29.30    35.00
8163.836043  0.998549  0.000894   3.86  23.33  1.28 11.45    29.13    35.00
