2201.73732875 0.99923092 0.00053236 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.74010657 0.99919039 0.00053243 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.74149548 0.99917126 0.00053248 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.74288439 0.99938947 0.00053248 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.74427330 0.99932820 0.00053252 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.74566221 0.99909419 0.00053246 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.74705112 1.00062478 0.00053286 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.74844003 0.99919784 0.00053244 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.74982894 0.99993145 0.00053272 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.75121784 0.99889970 0.00053256 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.75260676 0.99991161 0.00053249 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.75399566 1.00008440 0.00053284 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.75538457 0.99951029 0.00053251 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.75677348 0.99939555 0.00053233 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.75816239 1.00084639 0.00053281 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.75955130 1.00026810 0.00053276 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.76094021 0.99953932 0.00053256 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.76232912 0.99962091 0.00053261 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.76371803 0.99937230 0.00053254 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.76510694 1.00006163 0.00053252 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.76649585 0.99987668 0.00053268 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.76788476 1.00060356 0.00053279 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.76927367 1.00066078 0.00053269 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.77066258 1.00069547 0.00053269 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.77205149 0.99955595 0.00053256 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.77344040 1.00038528 0.00053278 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.77482931 0.99929273 0.00053264 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
2201.77621822 1.00075436 0.00053274 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000 1.00000000
