# time-2457000 flux       flux_err  
1468.49735235 1.00000322 0.00053306
1468.49874126 1.00067639 0.00053314
1468.50013017 1.00000036 0.00053302
1468.50151908 0.99958789 0.00053296
1468.50290799 0.99996680 0.00053310
1468.50429690 0.99951285 0.00053291
1468.50568581 1.00025284 0.00053316
1468.50707472 1.00067270 0.00053313
1468.50846363 1.00007081 0.00053302
1468.50985254 1.00033545 0.00053323
1468.51124145 0.99955517 0.00053283
1468.51263036 0.99963427 0.00053280
1468.51401927 1.00159740 0.00053344
1468.51540818 0.99985248 0.00053295
1468.51679709 1.00020683 0.00053324
1468.51818600 1.00021899 0.00053315
1468.51957491 0.99943483 0.00053285
1468.52096382 1.00044882 0.00053310
1468.52235273 0.99968475 0.00053292
1468.52374164 1.00067580 0.00053311
1468.52513055 1.00018322 0.00053321
1468.52651946 1.00000131 0.00053308
1468.52790836 0.99993479 0.00053308
1468.52929727 1.00012004 0.00053321
1468.53068618 0.99994826 0.00053319
1468.53207509 1.00010920 0.00053308
1468.53346400 0.99932122 0.00053274
1468.53485291 1.00098443 0.00053315
1468.53624182 1.00015080 0.00053300
1468.53763073 1.00002170 0.00053299
1468.53901964 0.99963874 0.00053308
1468.54040855 0.99956679 0.00053273
1468.54179746 0.99994618 0.00053292
1468.54318637 0.99974269 0.00053312
1468.54457528 1.00104809 0.00053324
1468.54596419 0.99974245 0.00053294
1468.54735310 1.00112283 0.00053318
1468.54874201 1.00041258 0.00053311
1468.55013092 1.00006640 0.00053305
1468.55151983 1.00068378 0.00053302
1468.55290874 1.00038326 0.00053306
1468.55429765 1.00002897 0.00053294
1468.55568656 1.00021732 0.00053318
1468.55707547 0.99983650 0.00053289
1468.55846438 0.99981284 0.00053327
1468.55985329 1.00010705 0.00053294
1468.56124220 0.99929392 0.00053293
1468.56263111 1.00019586 0.00053312
1468.56402001 1.00050676 0.00053319
1468.56540892 0.99934798 0.00053293
1468.56679783 0.99967825 0.00053289
1468.56818674 0.99987018 0.00053280
1468.56957565 0.99961424 0.00053282
1468.57096456 1.00063109 0.00053315
1468.57235347 0.99981529 0.00053293
1468.57374238 1.00139940 0.00053347
1468.57513129 0.99934441 0.00053292
1468.57652020 0.99884266 0.00053298
1468.57790911 1.00033998 0.00053320
1468.57929802 1.00005078 0.00053294
1468.58068693 0.99956381 0.00053307
1468.58207584 0.99940789 0.00053282
1468.58346475 1.00161421 0.00053342
1468.58485366 0.99943292 0.00053277
1468.58624257 0.99930257 0.00053292
1468.58763148 0.99996340 0.00053295
1468.58902039 1.00006664 0.00053308
1468.59040930 1.00009191 0.00053306
1468.59179820 1.00044489 0.00053327
1468.59318711 0.99985778 0.00053315
1468.59457602 0.99985683 0.00053303
1468.59596493 0.99974114 0.00053314
1468.59735384 0.99972647 0.00053314
1468.59874275 0.99922836 0.00053294
1468.60013166 1.00126898 0.00053341
1468.60152057 0.99863935 0.00053275
