# time-2457000 flux       flux_err  
1504.97899659 1.00454569 0.00097316
1504.98038548 1.00246263 0.00097203
1504.98177437 1.00296128 0.00097221
1504.98316326 1.00450397 0.00097297
1504.98455215 1.00391436 0.00097239
1504.98594104 1.00194764 0.00097170
1504.98732993 1.00364769 0.00097253
1504.98871882 1.00421286 0.00097254
1504.99010771 1.00293875 0.00097176
1504.99149660 1.00312316 0.00097185
1504.99288550 1.00210631 0.00097155
1504.99427439 1.00431705 0.00097162
1504.99566328 1.00532043 0.00097199
1504.99705217 1.00319481 0.00097154
1504.99844106 1.00198376 0.00097059
1504.99982995 1.00418437 0.00097127
1505.00121884 1.00575066 0.00097208
1505.00260773 1.00132799 0.00097028
1505.00399662 1.00182235 0.00097026
1505.00538551 1.00317347 0.00097108
1505.00677441 0.99929768 0.00096916
1505.00816330 1.00283277 0.00097055
1505.00955219 1.00327837 0.00097099
1505.01094108 1.00314879 0.00097009
1505.01232997 1.00237274 0.00096989
1505.01371886 1.00268590 0.00096988
1505.01510775 1.00416183 0.00097065
1505.01649664 1.00250030 0.00097012
1505.01788553 1.00364995 0.00097003
1505.01927442 1.00417733 0.00097059
1505.02066332 1.00413692 0.00097086
1505.02205221 1.00412536 0.00097043
1505.02344110 1.00298476 0.00097007
1505.02482999 1.00292599 0.00096990
1505.02621888 1.00245357 0.00096993
1505.02760777 1.00216758 0.00096978
1505.02899666 1.00367129 0.00096997
1505.03038555 1.00176597 0.00096898
1505.03177444 1.00424504 0.00097052
1505.03316333 1.00277793 0.00096972
1505.03455223 1.00284004 0.00096900
1505.03594112 1.00509763 0.00096989
1505.03733001 1.00410235 0.00096967
1505.03871890 1.00269985 0.00096926
1505.04010779 1.00434160 0.00096990
1505.04149668 1.00693333 0.00097065
1505.04288557 1.00189996 0.00096886
1505.04427446 1.00339162 0.00096938
1505.04566335 1.00249279 0.00096882
1505.04705224 1.00293088 0.00096900
1505.04844114 1.00315392 0.00096926
1505.04983003 1.00390267 0.00096908
1505.05121892 1.00442898 0.00096932
1505.05260781 1.00307906 0.00096899
1505.05399670 1.00432861 0.00096936
1505.05538559 1.00273871 0.00096927
1505.05677448 1.00217807 0.00096852
1505.05816337 1.00406098 0.00096909
1505.05955226 1.00433075 0.00096910
1505.06094115 1.00109220 0.00096810
1505.06233004 1.00169516 0.00096799
1505.06371894 1.00311923 0.00096845
1505.06510783 1.00463557 0.00096889
1505.06649672 1.00242853 0.00096829
1505.06788561 1.00223804 0.00096821
1505.06927450 1.00402164 0.00096909
1505.07066339 1.00321138 0.00096834
1505.07205228 1.00223315 0.00096820
1505.07344117 1.00160062 0.00096824
1505.07483006 1.00470066 0.00096881
1505.07621895 1.00301111 0.00096857
1505.07760785 1.00435472 0.00096944
1505.07899674 1.00158823 0.00096833
1505.08038563 1.00325680 0.00096868
1505.08177452 1.00294316 0.00096896
1505.08316341 1.00214684 0.00096818
1505.08455230 1.00155652 0.00096830
1505.08594119 1.00301254 0.00096852
1505.08733008 1.00426567 0.00096873
1505.08871897 1.00242543 0.00096860
1505.09010786 1.00315392 0.00096824
1505.09149675 1.00411558 0.00096875
1505.09288565 1.00507915 0.00096962
1505.09427454 1.00142026 0.00096793
1505.09566343 1.00501502 0.00096934
1505.09705232 1.00120902 0.00096816
1505.09844121 1.00194609 0.00096809
1505.09983010 1.00292516 0.00096913
1505.10121899 1.00368166 0.00096876
1505.10260788 1.00179040 0.00096791
1505.10399677 1.00558746 0.00096972
1505.10538566 0.99965453 0.00096786
1505.10677456 1.00439668 0.00096851
1505.10816345 1.00400519 0.00096883
1505.10955234 1.00190055 0.00096822
1505.11094123 1.00245285 0.00096858
1505.11233012 1.00399363 0.00096869
1505.11371901 1.00350678 0.00096941
1505.11510790 1.00303817 0.00096842
1505.11649679 1.00379717 0.00096882
1505.11788568 1.00288713 0.00096865
1505.11927457 1.00365770 0.00096891
1505.12066346 1.00289667 0.00096849
1505.12205236 1.00135446 0.00096769
1505.12344125 1.00263059 0.00096854
1505.12483014 1.00158668 0.00096776
1505.12621903 1.00383198 0.00096853
1505.12760792 1.00226355 0.00096800
1505.12899681 1.00264001 0.00096801
1505.13038570 1.00353420 0.00096886
1505.13177459 1.00315857 0.00096820
1505.13316348 1.00309765 0.00096922
1505.13455237 1.00416970 0.00096916
1505.13594126 1.00228596 0.00096790
1505.13733016 1.00231934 0.00096791
1505.13871905 1.00210369 0.00096807
1505.14010794 1.00181174 0.00096759
1505.14149683 1.00412977 0.00096896
1505.14288572 1.00254762 0.00096899
1505.14427461 1.00335431 0.00096853
1505.14566350 1.00301588 0.00096817
1505.14705239 1.00417244 0.00096900
1505.14844128 1.00205219 0.00096810
1505.14983017 1.00113893 0.00096773
1505.15121906 1.00287282 0.00096806
1505.15260796 1.00429702 0.00096877
1505.15399685 1.00485635 0.00096926
1505.15538574 1.00262237 0.00096870
1505.15677463 1.00435519 0.00096914
1505.15816352 1.00280821 0.00096827
1505.15955241 1.00347161 0.00096831
1505.16094130 1.00139129 0.00096795
1505.16233019 1.00406635 0.00096856
1505.16371908 1.00266361 0.00096831
1505.16510797 1.00259411 0.00096834
1505.16649686 1.00245094 0.00096781
1505.16788575 1.00384545 0.00096876
1505.16927465 1.00129104 0.00096773
1505.17066354 1.00124717 0.00096871
1505.17205243 1.00148046 0.00096809
1505.17344132 1.00281072 0.00096836
1505.17483021 1.00371206 0.00096888
1505.17621910 1.00438058 0.00096872
1505.17760799 1.00241566 0.00096859
1505.17899688 1.00405324 0.00096856
1505.18038577 1.00423539 0.00096910
1505.18177466 1.00363815 0.00096856
1505.18316355 1.00213695 0.00096808
1505.18455244 1.00034821 0.00096761
1505.18594134 1.00304973 0.00096832
1505.18733023 1.00257730 0.00096818
1505.18871912 1.00264633 0.00096820
1505.19010801 1.00218582 0.00096800
1505.19149690 1.00503027 0.00096909
1505.19288579 1.00330043 0.00096860
1505.19427468 1.00211489 0.00096871
1505.19566357 1.00356948 0.00096875
1505.19705246 1.00289059 0.00096875
1505.19844135 1.00208390 0.00096810
1505.19983024 1.00295019 0.00096815
1505.20121913 1.00381052 0.00096918
1505.20260803 1.00270307 0.00096860
1505.20399692 1.00283170 0.00096919
1505.20538581 1.00501764 0.00096869
1505.20677470 1.00415337 0.00096916
1505.20816359 1.00420761 0.00096885
1505.20955248 1.00237978 0.00096866
1505.21094137 1.00362253 0.00096882
1505.21233026 1.00242746 0.00096806
1505.21371915 1.00499284 0.00096907
1505.21510804 1.00107121 0.00096778
1505.21649693 1.00558949 0.00096935
1505.21788582 1.00113797 0.00096743
1505.21927471 1.00412285 0.00096862
1505.22066361 1.00385964 0.00096925
1505.22205250 1.00447106 0.00097004
1505.22344139 1.00233459 0.00096817
1505.22483028 1.00293040 0.00096795
1505.22621917 1.00165009 0.00096808
1505.22760806 1.00282037 0.00096856
1505.22899695 1.00503457 0.00096881
1505.23038584 1.00191283 0.00096785
1505.23177473 1.00448239 0.00096888
1505.23316362 1.00487363 0.00096902
1505.23455251 1.00305879 0.00096832
1505.23594140 1.00291193 0.00096827
1505.23733030 1.00218379 0.00096761
1505.23871919 1.00068915 0.00096764
1505.24010808 1.00420892 0.00096886
1505.24149697 1.00176036 0.00096782
1505.24288586 1.00269926 0.00096833
1505.24427475 1.00232172 0.00096799
1505.24566364 1.00435436 0.00096874
1505.24705253 1.00208151 0.00096788
1505.24844142 1.00407410 0.00096884
1505.24983031 1.00308275 0.00096870
1505.25121920 0.99989504 0.00096763
1505.25260809 1.00293529 0.00096814
1505.25399698 1.00481296 0.00096901
1505.25538587 1.00244606 0.00096790
1505.25677477 1.00290692 0.00096817
1505.25816366 1.00438166 0.00096879
1505.25955255 1.00201356 0.00096766
1505.26094144 1.00427067 0.00096876
1505.26233033 1.00492668 0.00096857
1505.26371922 1.00374866 0.00096835
1505.26510811 1.00157177 0.00096775
1505.26649700 1.00410676 0.00096903
1505.26788589 1.00134182 0.00096771
1505.26927478 1.00483525 0.00096958
1505.27066367 1.00403249 0.00096887
1505.27205256 1.00109136 0.00096786
1505.27344145 1.00389326 0.00096846
1505.27483035 1.00383437 0.00096859
1505.27621924 1.00205302 0.00096844
1505.27760813 1.00025403 0.00096736
1505.27899702 1.00524163 0.00096939
1505.28038591 0.99951899 0.00096699
1505.28177480 1.00334239 0.00096810
1505.28316369 1.00395370 0.00096861
1505.28455258 1.00290978 0.00096813
1505.28594147 1.00296772 0.00096835
1505.28733036 1.00408137 0.00096875
1505.28871925 1.00336599 0.00096817
1505.29010814 1.00122666 0.00096757
1505.29149703 1.00233781 0.00096854
1505.29288592 1.00379479 0.00096826
1505.29427481 1.00045943 0.00096739
1505.29566371 1.00426817 0.00096912
1505.29705260 1.00199890 0.00096828
1505.29844149 1.00218046 0.00096770
1505.29983038 1.00251901 0.00096842
1505.30121927 1.00362861 0.00096841
1505.30260816 1.00145197 0.00096791
1505.30399705 1.00404096 0.00096847
1505.30538594 1.00519395 0.00096868
1505.30677483 1.00287640 0.00096829
1505.30816372 1.00108314 0.00096751
1505.30955261 1.00376201 0.00096843
1505.31094150 1.00118184 0.00096735
1505.31233039 1.00412190 0.00096881
1505.31371928 1.00223446 0.00096814
1505.31510817 1.00541651 0.00096905
1505.31649707 1.00247455 0.00096827
1505.31788596 1.00191534 0.00096784
1505.31927485 1.00415170 0.00096866
1505.32066374 1.00107932 0.00096753
1505.32205263 1.00395393 0.00096833
1505.32344152 1.00063074 0.00096739
1505.32483041 1.00260758 0.00096799
1505.32621930 1.00523794 0.00096956
1505.32760819 1.00150049 0.00096756
1505.32899708 1.00491893 0.00096874
1505.33038597 1.00357223 0.00096816
1505.33177486 1.00550389 0.00096906
1505.33316375 1.00485706 0.00096874
1505.33455264 1.00145316 0.00096750
1505.33594153 1.00268030 0.00096864
1505.33733043 1.00349247 0.00096844
1505.33871932 1.00505650 0.00096910
1505.34010821 1.00435185 0.00096901
1505.34149710 1.00384128 0.00096814
1505.34288599 1.00127733 0.00096729
1505.34427488 1.00188327 0.00096731
1505.34566377 1.00479090 0.00096876
1505.34705266 1.00069356 0.00096733
1505.34844155 1.00196910 0.00096762
1505.34983044 1.00404620 0.00096907
1505.35121933 1.00238669 0.00096802
1505.35260822 1.00347197 0.00096819
1505.35399711 1.00208092 0.00096770
1505.35538600 1.00261950 0.00096776
1505.35677489 1.00275004 0.00096798
1505.35816378 1.00428903 0.00096798
1505.35955267 1.00279629 0.00096818
1505.36094157 1.00005066 0.00096692
1505.36233046 1.00328159 0.00096827
1505.36371935 1.00277698 0.00096792
1505.36510824 1.00322580 0.00096838
1505.36649713 1.00287652 0.00096793
1505.36788602 1.00083292 0.00096734
1505.36927491 1.00213766 0.00096757
1505.37066380 1.00303543 0.00096840
1505.37205269 1.00334597 0.00096865
1505.37344158 1.00390100 0.00096801
1505.37483047 1.00542176 0.00096922
1505.37621936 1.00318122 0.00096825
1505.37760825 1.00205326 0.00096739
1505.37899714 0.99962300 0.00096732
1505.38038603 1.00388563 0.00096885
1505.38177492 1.00238848 0.00096855
1505.38316381 1.00025773 0.00096698
1505.38455271 1.00202370 0.00096793
1505.38594160 1.00285518 0.00096813
1505.38733049 1.00356519 0.00096861
1505.38871938 1.00280714 0.00096820
1505.39010827 1.00160062 0.00096746
1505.39149716 1.00097573 0.00096686
1505.39288605 1.00390768 0.00096806
1505.39427494 1.00058532 0.00096715
1505.39566383 1.00364006 0.00096819
1505.39705272 1.00264370 0.00096764
1505.39844161 1.00265563 0.00096831
1505.39983050 1.00046647 0.00096714
1505.40121939 1.00445676 0.00096829
1505.40260828 1.00301337 0.00096825
1505.40399717 1.00176096 0.00096774
1505.40538606 1.00252104 0.00096774
1505.40677495 1.00130165 0.00096731
1505.40816384 1.00343323 0.00096811
1505.40955273 1.00196707 0.00096780
1505.41094163 1.00444019 0.00096844
1505.41233052 1.00256884 0.00096773
1505.41371941 0.99951094 0.00096696
1505.41510830 1.00215530 0.00096816
1505.41649719 1.00205994 0.00096774
1505.41788608 1.00237870 0.00096810
1505.41927497 1.00452971 0.00096838
1505.42066386 1.00393784 0.00096840
1505.42205275 1.00437701 0.00096854
1505.42344164 1.00307214 0.00096813
1505.42483053 1.00161994 0.00096813
1505.42621942 1.00305808 0.00096791
1505.42760831 1.00295734 0.00096788
1505.42899720 1.00204086 0.00096742
1505.43038609 1.00304317 0.00096787
1505.43177498 1.00393915 0.00096851
1505.43316387 1.00327528 0.00096821
1505.43455276 1.00275111 0.00096830
1505.43594165 1.00209677 0.00096830
1505.43733054 1.00364840 0.00096813
1505.43871944 1.00250876 0.00096775
1505.44010833 1.00525498 0.00096845
1505.44149722 1.00203383 0.00096763
1505.44288611 1.00118709 0.00096769
1505.44427500 1.00360513 0.00096793
1505.44566389 1.00223053 0.00096768
1505.44705278 1.00323021 0.00096792
1505.44844167 1.00185418 0.00096763
1505.44983056 1.00495863 0.00096886
1505.45121945 1.00469482 0.00096847
1505.45260834 1.00301814 0.00096795
1505.45399723 1.00461435 0.00096851
1505.45538612 1.00361109 0.00096847
1505.45677501 1.00202823 0.00096770
1505.45816390 1.00297368 0.00096776
1505.45955279 1.00299704 0.00096787
1505.46094168 1.00448811 0.00096866
1505.46233057 1.00312567 0.00096799
1505.46371946 1.00308585 0.00096759
1505.46510835 1.00491071 0.00096942
1505.46649724 1.00065100 0.00096716
1505.46788613 1.00294542 0.00096779
1505.46927503 1.00244057 0.00096816
1505.47066392 1.00354230 0.00096826
1505.47205281 1.00182641 0.00096742
1505.47344170 1.00194466 0.00096786
1505.47483059 1.00303626 0.00096848
1505.47621948 1.00332725 0.00096825
1505.47760837 1.00309849 0.00096779
1505.47899726 1.00218308 0.00096778
1505.48038615 1.00351226 0.00096904
1505.48177504 1.00235629 0.00096783
1505.48316393 1.00245988 0.00096820
1505.48455282 1.00147963 0.00096782
1505.48594171 1.00373995 0.00096827
1505.48733060 1.00299644 0.00096757
1505.48871949 1.00275135 0.00096762
1505.49010838 1.00239551 0.00096733
1505.49149727 1.00329149 0.00096802
1505.49288616 1.00328755 0.00096803
1505.49427505 1.00078189 0.00096694
1505.49566394 1.00323677 0.00096814
1505.49705283 1.00233388 0.00096796
1505.49844172 1.00334859 0.00096805
1505.49983061 1.00261927 0.00096785
1505.50121950 1.00244772 0.00096761
1505.50260839 1.00448489 0.00096852
1505.50399728 1.00156009 0.00096723
1505.50538618 1.00394619 0.00096825
1505.50677507 1.00202346 0.00096754
1505.50816396 1.00326252 0.00096830
1505.50955285 1.00192392 0.00096780
1505.51094174 1.00188398 0.00096741
1505.51233063 1.00285947 0.00096748
1505.51371952 1.00344753 0.00096834
1505.51510841 1.00147021 0.00096742
1505.51649730 1.00286913 0.00096865
1505.51788619 1.00226784 0.00096811
1505.51927508 1.00187814 0.00096774
1505.52066397 1.00373948 0.00096859
1505.52205286 1.00319552 0.00096820
1505.52344175 1.00367582 0.00096793
1505.52483064 1.00254250 0.00096767
1505.52621953 1.00382555 0.00096833
1505.52760842 1.00278473 0.00096773
1505.52899731 1.00332201 0.00096815
1505.53038620 1.00298584 0.00096880
1505.53177509 1.00129163 0.00096741
1505.53316398 1.00199795 0.00096777
1505.53455287 1.00228620 0.00096735
1505.53594176 1.00429142 0.00096851
1505.53733065 1.00408840 0.00096804
1505.53871954 1.00211966 0.00096783
1505.54010843 1.00213563 0.00096732
1505.54149732 1.00493371 0.00096849
1505.54288621 1.00337923 0.00096806
1505.54427510 1.00085139 0.00096719
1505.54566399 1.00394940 0.00096901
1505.54705288 1.00305247 0.00096781
1505.54844178 1.00350094 0.00096805
1505.54983066 1.00207567 0.00096727
1505.55121956 1.00469518 0.00096825
1505.55260845 1.00073647 0.00096709
1505.55399734 1.00326455 0.00096799
1505.55538623 1.00112653 0.00096689
1505.55677512 1.00297499 0.00096785
1505.55816401 1.00297546 0.00096835
1505.55955290 1.00522494 0.00096854
1505.56094179 1.00301349 0.00096789
1505.56233068 1.00365973 0.00096816
1505.56371957 1.00429106 0.00096823
1505.56510846 1.00328171 0.00096801
1505.56649735 1.00364792 0.00096821
1505.56788624 1.00301707 0.00096783
1505.56927513 1.00371158 0.00096800
1505.57066402 1.00204456 0.00096764
1505.57205291 1.00182199 0.00096741
1505.57344180 1.00218272 0.00096778
1505.57483069 1.00270855 0.00096832
1505.57621958 1.00365770 0.00096843
1505.57760847 1.00469387 0.00096832
1505.57899736 1.00238967 0.00096852
1505.58038625 1.00313509 0.00096795
1505.58177514 1.00368536 0.00096846
1505.58316403 1.00414133 0.00096852
1505.58455292 1.00283337 0.00096795
1505.58594181 1.00180447 0.00096758
1505.58733070 1.00343049 0.00096815
1505.58871959 1.00209999 0.00096806
1505.59010848 1.00328112 0.00096777
1505.59149737 1.00395465 0.00096822
1505.59288626 1.00293124 0.00096767
1505.59427515 1.00230694 0.00096777
1505.59566404 1.00268400 0.00096763
1505.59705293 1.00453818 0.00096815
1505.59844182 1.00444853 0.00096841
1505.59983071 1.00208735 0.00096741
1505.60121960 1.00360847 0.00096779
1505.60260849 1.00503409 0.00096865
1505.60399738 1.00094903 0.00096702
1505.60538627 1.00392246 0.00096838
1505.60677516 1.00391018 0.00096847
1505.60816405 1.00390565 0.00096836
1505.60955295 1.00384724 0.00096800
1505.61094184 1.00400066 0.00096813
1505.61233073 1.00269222 0.00096746
1505.61371962 1.00522554 0.00096835
1505.61510851 1.00295246 0.00096779
1505.61649740 1.00475729 0.00096871
1505.61788629 1.00365043 0.00096840
1505.61927518 1.00505781 0.00096917
1505.62066407 1.00422215 0.00096813
1505.62205296 1.00047040 0.00096673
1505.62344185 1.00264227 0.00096805
1505.62483074 1.00335300 0.00096756
1505.62621963 1.00263345 0.00096745
1505.62760852 1.00291705 0.00096786
1505.62899741 1.00303459 0.00096772
1505.63038630 1.00296307 0.00096794
1505.63177519 1.00092864 0.00096784
1505.63316408 1.00450170 0.00096829
1505.63455297 1.00103891 0.00096741
1505.63594186 1.00279713 0.00096776
1505.63733075 1.00237691 0.00096755
1505.63871964 1.00419354 0.00096919
1505.64010853 1.00371456 0.00096832
1505.64149742 1.00243521 0.00096762
1505.64288631 1.00345099 0.00096802
1505.64427520 1.00317347 0.00096792
1505.64566409 1.00198209 0.00096759
1505.64705298 1.00188041 0.00096769
1505.64844187 1.00344682 0.00096806
1505.64983076 1.00148845 0.00096779
1505.65121965 1.00379372 0.00096793
1505.65260854 1.00277066 0.00096858
1505.65399743 1.00355744 0.00096812
1505.65538632 1.00237894 0.00096726
1505.65677521 1.00142205 0.00096716
1505.65816410 1.00347102 0.00096796
1505.65955299 1.00231099 0.00096715
1505.66094188 1.00211954 0.00096777
1505.66233077 1.00159717 0.00096736
1505.66371966 1.00431502 0.00096814
1505.66510855 1.00291920 0.00096829
1505.66649744 1.00280488 0.00096752
1505.66788633 1.00252926 0.00096751
1505.66927522 1.00036263 0.00096699
1505.67066411 1.00360167 0.00096804
1505.67205300 1.00071454 0.00096697
1505.67344189 1.00376260 0.00096814
1505.67483078 1.00339496 0.00096785
1505.67621967 1.00259900 0.00096722
1505.67760856 1.00336719 0.00096824
1505.67899745 1.00226510 0.00096735
1505.68038634 1.00272024 0.00096784
1505.68177523 1.00186300 0.00096712
1505.68316412 1.00297415 0.00096788
1505.68455301 1.00309038 0.00096783
1505.68594190 1.00201416 0.00096744
1505.68733079 1.00427556 0.00096822
1505.68871968 1.00207114 0.00096789
1505.69010857 1.00430214 0.00096892
1505.69149746 1.00055194 0.00096727
1505.69288635 1.00282252 0.00096757
1505.69427524 1.00202167 0.00096711
1505.69566413 1.00123823 0.00096706
1505.69705302 1.00361574 0.00096837
1505.69844191 1.00230002 0.00096777
1505.69983080 1.00291681 0.00096786
1505.70121969 1.00155127 0.00096787
1505.70260858 1.00256824 0.00096762
1505.70399747 1.00354040 0.00096804
1505.70538636 1.00339246 0.00096791
1505.70677525 1.00226104 0.00096736
1505.70816414 1.00230384 0.00096745
1505.70955303 1.00466990 0.00096858
1505.71094192 1.00426805 0.00096788
1505.71233081 1.00315845 0.00096782
1505.71371970 1.00304866 0.00096774
1505.71510859 1.00193596 0.00096724
1505.71649748 1.00172532 0.00096709
1505.71788637 1.00352395 0.00096818
1505.71927526 1.00220919 0.00096726
1505.72066415 1.00331378 0.00096791
1505.72205304 1.00450492 0.00096826
1505.72344193 1.00222909 0.00096868
1505.72483082 1.00290847 0.00096767
1505.72621971 1.00180995 0.00096760
1505.72760860 1.00332510 0.00096767
1505.72899749 1.00097394 0.00096664
1505.73038638 1.00313985 0.00096789
1505.73177527 0.99984580 0.00096678
1505.73316416 1.00430405 0.00096797
